Bin I L V PA
0 -2.588e-03 -5.711e-03 -5.268e-03 0.000e+00
1 5.432e-03 -5.118e-03 -1.941e-03 0.000e+00
2 1.529e-03 2.099e-03 8.063e-04 0.000e+00
3 -5.028e-03 -4.954e-03 -3.036e-03 0.000e+00
4 -1.538e-03 5.303e-04 1.848e-03 0.000e+00
5 2.742e-06 7.352e-04 6.802e-04 0.000e+00
6 3.004e-03 1.994e-03 1.503e-03 0.000e+00
7 -4.308e-03 -5.066e-03 -1.710e-03 0.000e+00
8 5.122e-04 1.230e-03 1.072e-03 0.000e+00
9 -1.781e-03 1.117e-03 -4.696e-03 0.000e+00
10 -2.967e-03 5.803e-04 3.026e-03 0.000e+00
11 4.718e-04 3.315e-03 2.335e-03 0.000e+00
12 4.156e-03 -4.490e-03 -7.528e-06 0.000e+00
13 8.908e-04 -6.003e-03 -3.494e-03 0.000e+00
14 -1.711e-03 1.786e-03 1.595e-03 0.000e+00
15 -5.626e-03 -4.969e-03 1.416e-03 0.000e+00
16 7.155e-04 -5.689e-03 -8.881e-04 0.000e+00
17 4.703e-03 -1.694e-03 -5.569e-03 0.000e+00
18 -2.792e-03 1.778e-03 -3.276e-03 0.000e+00
19 6.148e-03 -6.009e-03 -6.915e-04 0.000e+00
20 -2.647e-03 -4.659e-03 4.633e-04 0.000e+00
21 7.029e-04 2.117e-03 3.510e-03 0.000e+00
22 -1.957e-04 6.139e-03 -2.696e-03 1.047e+02
23 -8.672e-03 -3.889e-03 2.357e-03 0.000e+00
24 5.501e-03 1.124e-03 -8.890e-04 0.000e+00
25 5.535e-04 4.469e-03 4.264e-03 0.000e+00
26 9.117e-05 -5.837e-03 -5.194e-04 0.000e+00
27 -5.143e-03 1.209e-03 2.208e-03 0.000e+00
28 1.606e-04 -5.535e-03 5.455e-03 0.000e+00
29 2.385e-03 -4.853e-03 5.054e-03 0.000e+00
30 2.720e-03 2.820e-03 1.264e-03 0.000e+00
31 -1.388e-03 -5.441e-03 1.894e-03 0.000e+00
32 -9.738e-04 4.568e-03 -2.735e-03 0.000e+00
33 4.502e-03 3.348e-04 -2.285e-03 0.000e+00
34 -9.493e-05 5.496e-03 1.473e-03 0.000e+00
35 4.716e-04 -5.967e-03 -8.923e-04 0.000e+00
36 -3.247e-03 1.536e-03 -4.081e-04 0.000e+00
37 -2.801e-03 3.398e-04 2.234e-03 0.000e+00
38 1.338e-03 -5.877e-04 -6.382e-03 0.000e+00
39 -2.859e-03 1.172e-03 3.897e-03 0.000e+00
40 -1.186e-03 -5.418e-03 -3.419e-03 0.000e+00
41 -3.692e-03 2.389e-03 2.226e-03 0.000e+00
42 2.823e-03 -1.567e-03 1.257e-03 0.000e+00
43 -4.347e-03 -5.763e-03 4.741e-03 0.000e+00
44 1.799e-03 -4.065e-03 -4.020e-03 0.000e+00
45 8.586e-03 6.602e-04 -2.928e-03 0.000e+00
46 3.184e-03 2.396e-03 -2.038e-03 0.000e+00
47 -3.886e-03 7.361e-03 5.382e-04 1.015e+02
48 4.264e-03 -4.757e-03 -5.486e-03 0.000e+00
49 5.341e-04 -4.187e-03 3.453e-03 0.000e+00
50 1.443e-03 -5.227e-03 -5.895e-03 0.000e+00
51 7.301e-04 2.822e-03 2.592e-03 0.000e+00
52 1.317e-03 1.525e-03 -1.638e-03 0.000e+00
53 1.107e-03 -1.758e-03 -2.575e-03 0.000e+00
54 -2.401e-04 2.101e-04 -5.568e-03 0.000e+00
55 -6.984e-04 2.276e-03 -7.472e-04 0.000e+00
56 -6.153e-04 -5.565e-03 9.942e-04 0.000e+00
57 3.264e-03 5.132e-03 2.084e-03 0.000e+00
58 -2.128e-03 -2.614e-04 3.340e-03 0.000e+00
59 2.680e-03 -4.403e-03 -4.935e-03 0.000e+00
60 1.812e-03 1.577e-03 3.481e-03 0.000e+00
61 8.111e-04 -4.092e-04 3.693e-03 0.000e+00
62 3.056e-04 -5.910e-03 -6.161e-04 0.000e+00
63 -3.768e-03 7.545e-03 -8.368e-04 -6.677e+00
64 8.809e-04 -1.402e-03 4.287e-03 0.000e+00
65 -2.305e-03 -1.610e-03 2.848e-03 0.000e+00
66 5.748e-03 -5.754e-03 -4.338e-04 0.000e+00
67 8.446e-04 -5.410e-03 1.982e-04 0.000e+00
68 3.408e-03 -3.763e-03 3.403e-03 0.000e+00
69 6.913e-04 -5.035e-03 -2.122e-03 0.000e+00
70 -1.459e-03 -3.052e-03 -5.036e-04 0.000e+00
71 -2.645e-03 4.290e-05 -6.310e-03 0.000e+00
