Bin I L V PA
0 2.199e-02 4.756e-02 -3.699e-02 6.260e+01
1 2.911e-02 1.190e-02 -4.365e-02 0.000e+00
2 -1.135e-02 -3.136e-02 -7.332e-03 0.000e+00
3 -3.160e-03 -3.234e-02 1.469e-03 0.000e+00
4 -1.246e-02 -3.715e-02 6.102e-03 0.000e+00
5 3.430e-02 -3.894e-02 -2.991e-02 0.000e+00
6 -3.014e-03 3.623e-03 -7.144e-03 0.000e+00
7 8.656e-03 4.228e-02 1.767e-02 0.000e+00
8 -6.956e-03 -4.002e-02 -2.820e-03 0.000e+00
9 6.865e-03 5.664e-03 6.235e-02 0.000e+00
10 -2.001e-03 -2.491e-02 8.641e-03 0.000e+00
11 5.632e-02 1.642e-02 -1.807e-02 0.000e+00
12 -2.641e-02 4.213e-02 2.085e-02 0.000e+00
13 2.915e-02 -2.801e-02 -2.275e-02 0.000e+00
14 -1.276e-02 -3.645e-02 2.311e-02 0.000e+00
15 1.970e-03 7.042e-02 3.182e-02 8.303e+00
16 2.846e-02 -3.917e-02 -2.285e-02 0.000e+00
17 6.691e-03 3.808e-02 -2.056e-02 0.000e+00
18 6.862e-02 -3.645e-02 -3.397e-03 0.000e+00
19 -1.427e-02 4.253e-02 8.224e-04 0.000e+00
20 9.896e-03 2.426e-02 -4.550e-02 0.000e+00
21 -1.451e-02 6.568e-03 1.160e-02 0.000e+00
22 5.656e-02 -5.204e-03 -8.947e-04 0.000e+00
23 -1.113e-02 -2.951e-02 2.468e-02 0.000e+00
24 -1.345e-03 -3.219e-03 1.559e-02 0.000e+00
25 -1.187e-02 -2.730e-02 8.316e-03 0.000e+00
26 -9.169e-03 3.237e-02 -9.381e-03 0.000e+00
27 -7.268e-03 -3.531e-02 -2.914e-02 0.000e+00
28 1.066e-02 -3.711e-02 5.689e-03 0.000e+00
29 5.892e-02 -3.876e-02 -2.808e-02 0.000e+00
30 1.367e-02 5.970e-03 -3.125e-02 0.000e+00
31 -2.004e-02 6.926e-03 -3.086e-02 0.000e+00
32 5.174e-03 -1.793e-03 -2.726e-03 0.000e+00
33 6.010e-02 4.182e-02 9.346e-03 0.000e+00
34 5.824e-03 -2.644e-02 7.327e-04 0.000e+00
35 6.539e-03 -1.995e-02 -2.930e-02 0.000e+00
36 -5.063e-03 3.058e-02 -2.923e-02 0.000e+00
37 -1.077e-02 -2.801e-02 -6.208e-02 0.000e+00
38 -4.691e-02 1.057e-02 -1.165e-02 0.000e+00
39 -2.382e-02 5.605e-03 7.562e-02 0.000e+00
40 -1.764e-02 -3.867e-02 -4.290e-03 0.000e+00
41 -1.130e-02 1.986e-02 1.637e-02 0.000e+00
42 2.206e-02 1.816e-02 -4.831e-02 0.000e+00
43 -3.722e-03 -3.894e-02 9.297e-03 0.000e+00
44 -1.512e-02 -7.576e-03 -3.636e-02 0.000e+00
45 2.825e-02 -4.452e-03 -1.207e-02 0.000e+00
46 -2.051e-02 2.388e-02 2.272e-02 0.000e+00
47 -1.602e-02 -3.962e-02 1.901e-02 0.000e+00
48 3.186e-02 -3.187e-02 3.002e-02 0.000e+00
49 1.230e-02 6.974e-02 -2.972e-02 4.264e+01
50 -5.834e-03 2.061e-03 -1.451e-02 0.000e+00
51 -2.601e-02 2.760e-02 -1.711e-02 0.000e+00
52 -2.422e-03 -3.774e-02 -1.508e-02 0.000e+00
53 -1.819e-02 -3.447e-02 -2.038e-03 0.000e+00
54 1.349e-02 1.517e-02 1.466e-02 0.000e+00
55 -2.651e-02 -3.118e-02 -6.216e-02 0.000e+00
56 -2.626e-02 1.516e-02 1.572e-02 0.000e+00
57 1.948e-02 3.521e-02 1.577e-02 0.000e+00
58 6.116e-03 7.095e-02 -3.834e-02 -1.087e+01
59 -3.170e-02 1.327e-02 -4.797e-02 0.000e+00
60 4.203e-02 -3.860e-02 -5.277e-03 0.000e+00
61 2.406e-02 -3.834e-02 -4.621e-02 0.000e+00
62 3.839e-03 4.899e-02 2.083e-02 5.029e+01
63 7.216e-03 -2.620e-02 -1.607e-02 0.000e+00
64 -3.226e-03 1.058e-02 1.899e-03 0.000e+00
65 2.771e-02 2.259e-02 -2.080e-02 0.000e+00
66 -9.497e-03 -3.583e-02 -2.580e-03 0.000e+00
67 3.834e-02 -3.253e-03 -1.005e-02 0.000e+00
68 2.889e-02 1.732e-02 1.951e-02 0.000e+00
69 1.925e-02 -3.237e-02 -6.432e-03 0.000e+00
70 -5.096e-02 1.425e-02 8.585e-03 0.000e+00
71 1.685e-02 -3.680e-02 -3.222e-02 0.000e+00
72 1.441e-02 2.701e-03 1.831e-02 0.000e+00
73 2.002e-02 4.152e-02 -4.606e-02 0.000e+00
74 1.359e-02 -3.864e-02 1.921e-03 0.000e+00
75 -1.865e-02 -3.281e-02 -4.100e-02 0.000e+00
76 6.216e-02 4.162e-02 -3.408e-02 0.000e+00
77 -9.912e-03 -3.883e-02 1.590e-02 0.000e+00
78 2.519e-02 7.253e-02 1.104e-02 -3.573e+00
79 -3.284e-02 2.624e-02 -2.857e-02 0.000e+00
80 -8.950e-03 -3.642e-02 3.903e-02 0.000e+00
81 1.882e-02 -1.899e-02 -3.278e-02 0.000e+00
82 -3.757e-02 -2.275e-02 1.155e-02 0.000e+00
83 2.744e-02 4.066e-04 9.364e-04 0.000e+00
84 -1.247e-02 -3.556e-02 -1.038e-02 0.000e+00
85 -1.480e-02 -1.474e-03 -2.535e-02 0.000e+00
86 7.874e-04 1.484e-02 -2.665e-02 0.000e+00
87 -6.770e-03 2.878e-02 -4.383e-02 0.000e+00
88 -9.429e-03 -3.542e-02 3.206e-02 0.000e+00
89 2.145e-02 -3.472e-02 1.269e-02 0.000e+00
90 -1.639e-02 2.711e-02 9.608e-03 0.000e+00
91 7.444e-03 -1.636e-02 -9.937e-04 0.000e+00
92 2.655e-03 7.347e-03 -1.095e-02 0.000e+00
93 2.231e-02 -3.315e-02 -1.547e-02 0.000e+00
94 3.150e-02 -3.341e-02 -2.759e-02 0.000e+00
95 4.072e-02 -3.387e-02 -2.283e-02 0.000e+00
96 1.217e-03 -3.699e-02 -5.755e-02 0.000e+00
97 -2.308e-02 -2.698e-02 -4.025e-02 0.000e+00
98 3.123e-02 2.999e-02 -9.649e-03 0.000e+00
99 3.402e-02 -1.695e-03 -5.244e-02 0.000e+00
100 1.956e-02 -3.927e-02 -2.066e-02 0.000e+00
101 -4.875e-05 4.505e-03 -1.002e-03 0.000e+00
102 -1.472e-02 1.225e-02 2.184e-03 0.000e+00
103 3.144e-02 1.093e-02 2.249e-02 0.000e+00
104 -3.777e-02 -3.462e-02 1.055e-02 0.000e+00
105 1.824e-02 -8.773e-03 -2.094e-02 0.000e+00
106 -5.345e-04 -3.570e-02 -2.114e-02 0.000e+00
107 -3.043e-02 -3.233e-02 1.277e-02 0.000e+00
108 6.327e-02 2.187e-02 1.955e-03 0.000e+00
109 2.488e-02 1.888e-02 -2.264e-02 0.000e+00
110 -2.753e-02 -3.833e-02 2.397e-02 0.000e+00
111 1.805e-03 1.229e-02 3.599e-04 0.000e+00
112 2.554e-02 -3.744e-02 -6.253e-03 0.000e+00
113 -1.037e-02 1.568e-02 2.482e-02 0.000e+00
114 -5.566e-03 -1.724e-02 -3.689e-02 0.000e+00
115 -3.220e-02 2.879e-02 -3.431e-02 0.000e+00
116 -5.510e-03 -3.997e-02 -8.263e-03 0.000e+00
117 3.586e-03 4.287e-02 8.098e-02 0.000e+00
118 1.370e-02 1.342e-02 2.328e-02 0.000e+00
119 6.849e-02 9.212e-03 2.897e-02 0.000e+00
120 2.134e-01 -1.769e-02 -3.541e-02 0.000e+00
121 3.267e-01 8.743e-02 2.315e-03 -2.184e+01
122 4.719e-01 1.182e-01 -1.947e-02 -9.923e+00
123 5.742e-01 1.507e-01 -2.831e-02 -1.364e+01
124 4.925e-01 1.992e-01 -7.116e-02 -8.029e+00
125 5.862e-01 1.976e-01 -4.285e-02 4.324e+00
126 4.909e-01 1.018e-01 -4.936e-03 4.512e+00
127 4.417e-01 4.763e-02 -1.144e-02 2.137e+01
128 4.002e-01 8.969e-02 -9.577e-02 1.692e+01
129 4.032e-01 5.906e-02 -9.340e-02 3.542e+01
130 3.350e-01 4.605e-02 -1.147e-01 3.904e+01
131 2.850e-01 1.256e-01 -7.672e-02 3.707e+01
132 3.266e-01 1.002e-01 -8.527e-03 4.946e+01
133 2.622e-01 1.199e-01 3.970e-03 6.199e+01
134 2.633e-01 1.424e-01 -8.012e-02 5.886e+01
135 3.922e-01 1.276e-01 -1.088e-02 6.939e+01
136 4.953e-01 7.136e-02 -7.555e-02 6.326e+01
137 8.766e-01 1.510e-01 -4.874e-02 6.257e+01
138 1.000e+00 8.310e-02 -6.288e-02 6.729e+01
139 6.435e-01 3.219e-02 -4.594e-02 0.000e+00
140 2.783e-01 1.218e-02 -1.807e-02 0.000e+00
141 1.162e-01 -9.127e-03 -8.478e-03 0.000e+00
142 2.165e-02 4.280e-02 3.715e-02 0.000e+00
143 4.738e-02 2.811e-02 -7.637e-03 0.000e+00
144 -1.592e-03 -3.505e-02 1.031e-02 0.000e+00
145 -4.016e-02 -2.433e-02 -1.805e-02 0.000e+00
146 4.254e-02 2.159e-02 1.403e-02 0.000e+00
147 4.401e-02 2.595e-02 -8.767e-03 0.000e+00
148 2.781e-02 -3.676e-02 -1.533e-02 0.000e+00
149 4.262e-02 8.560e-03 1.469e-02 0.000e+00
150 1.754e-02 -3.513e-02 3.464e-03 0.000e+00
151 -6.033e-02 1.121e-02 1.072e-03 0.000e+00
152 3.447e-03 4.163e-02 -2.487e-02 0.000e+00
153 2.622e-03 -3.762e-02 6.973e-03 0.000e+00
154 -3.093e-02 -3.900e-02 -8.741e-04 0.000e+00
155 4.349e-02 2.526e-02 -1.417e-03 0.000e+00
156 2.864e-02 2.387e-02 4.157e-02 0.000e+00
157 -2.349e-02 -3.679e-02 2.217e-02 0.000e+00
158 -1.844e-02 1.334e-02 4.500e-03 0.000e+00
159 -2.178e-02 -3.133e-03 -1.030e-02 0.000e+00
160 1.831e-02 1.934e-02 -3.794e-02 0.000e+00
161 -2.304e-02 -3.878e-02 -6.991e-02 0.000e+00
162 -3.068e-02 1.374e-02 -4.458e-02 0.000e+00
163 1.624e-02 -3.997e-02 -2.876e-02 0.000e+00
164 2.812e-03 3.933e-03 2.523e-03 0.000e+00
165 -2.764e-02 3.372e-02 -6.314e-03 0.000e+00
166 -2.644e-02 -2.649e-02 1.884e-02 0.000e+00
167 2.095e-02 3.989e-03 1.748e-02 0.000e+00
168 1.091e-02 -3.390e-02 9.946e-03 0.000e+00
169 -4.797e-03 -3.975e-02 1.351e-02 0.000e+00
170 -6.130e-03 8.132e-04 1.341e-02 0.000e+00
171 -7.348e-02 1.655e-02 -1.315e-02 0.000e+00
172 -7.813e-02 -3.460e-02 -2.579e-02 0.000e+00
173 -5.203e-02 -1.750e-03 -1.486e-02 0.000e+00
174 -9.089e-03 2.665e-02 7.864e-03 0.000e+00
175 -4.792e-02 1.267e-02 -4.892e-02 0.000e+00
176 2.129e-02 -3.639e-02 1.770e-02 0.000e+00
177 -2.275e-02 1.886e-02 1.489e-02 0.000e+00
178 -1.350e-02 4.491e-02 -4.882e-03 7.111e+01
179 -2.927e-02 3.635e-02 -2.362e-04 0.000e+00
180 8.486e-03 4.265e-03 -4.461e-02 0.000e+00
181 2.135e-02 -4.016e-02 3.476e-02 0.000e+00
182 -1.191e-02 -3.996e-02 1.992e-03 0.000e+00
183 -5.617e-02 8.950e-03 7.036e-03 0.000e+00
184 0.000e+00 1.421e-02 1.174e-02 0.000e+00
185 8.188e-03 -3.384e-02 1.865e-03 0.000e+00
186 1.512e-02 -1.890e-02 1.243e-02 0.000e+00
187 -1.484e-02 -2.284e-02 5.302e-03 0.000e+00
188 -8.406e-04 2.127e-02 -7.144e-02 0.000e+00
189 -3.534e-02 5.039e-03 -3.171e-03 0.000e+00
190 -3.161e-02 1.904e-02 1.718e-02 0.000e+00
191 2.338e-03 3.683e-03 -1.205e-02 0.000e+00
192 1.579e-02 8.859e-03 1.696e-02 0.000e+00
193 1.793e-02 3.020e-02 -2.323e-02 0.000e+00
194 3.782e-02 -3.536e-02 3.938e-02 0.000e+00
195 -1.841e-02 1.489e-02 3.616e-02 0.000e+00
196 -3.514e-02 2.434e-02 -3.659e-02 0.000e+00
197 9.856e-03 -3.904e-02 -3.136e-02 0.000e+00
198 2.561e-02 1.149e-02 -1.690e-02 0.000e+00
199 -5.385e-03 -3.499e-02 1.273e-02 0.000e+00
200 -1.026e-02 -3.487e-02 5.376e-02 0.000e+00
201 -5.449e-02 -3.272e-02 5.459e-03 0.000e+00
202 3.149e-03 -2.763e-02 2.421e-02 0.000e+00
203 -3.680e-02 1.467e-02 8.482e-03 0.000e+00
204 -7.870e-03 -3.831e-02 1.724e-02 0.000e+00
205 -3.865e-03 2.137e-02 0.000e+00 0.000e+00
206 -1.787e-02 3.355e-03 1.386e-02 0.000e+00
207 -2.793e-02 -2.633e-02 2.893e-02 0.000e+00
208 -6.258e-02 -3.355e-02 4.521e-03 0.000e+00
209 -2.072e-02 2.436e-02 4.263e-02 0.000e+00
210 -5.490e-02 3.580e-02 1.888e-02 0.000e+00
211 -7.306e-02 1.161e-02 7.511e-02 0.000e+00
212 -5.352e-03 8.755e-03 3.925e-02 0.000e+00
213 -1.011e-02 -3.925e-02 -2.743e-02 0.000e+00
214 -1.080e-02 -3.936e-02 3.357e-02 0.000e+00
215 3.595e-03 -3.003e-02 -5.959e-02 0.000e+00
216 -2.022e-02 -3.920e-02 -6.671e-03 0.000e+00
217 2.055e-02 -3.458e-02 3.296e-02 0.000e+00
218 4.046e-02 3.509e-02 1.183e-02 0.000e+00
219 -4.468e-02 -3.187e-02 -1.603e-02 0.000e+00
220 2.513e-02 3.483e-02 3.357e-02 0.000e+00
221 -1.900e-02 -2.089e-03 -2.393e-03 0.000e+00
222 1.180e-02 2.265e-02 1.257e-03 0.000e+00
223 1.042e-03 1.035e-02 1.904e-02 0.000e+00
224 -3.354e-02 3.898e-02 -2.097e-02 0.000e+00
225 -1.475e-02 2.360e-02 3.725e-02 0.000e+00
226 -1.901e-02 6.682e-02 -2.734e-02 -9.201e+01
227 -8.039e-02 1.467e-02 -3.180e-02 0.000e+00
228 8.063e-03 -2.908e-02 8.095e-03 0.000e+00
229 -6.245e-03 -3.138e-02 4.430e-02 0.000e+00
230 -3.479e-02 4.124e-02 -2.091e-03 0.000e+00
231 -1.403e-02 -2.878e-02 5.204e-03 0.000e+00
232 -2.854e-02 1.727e-02 -3.534e-02 0.000e+00
233 1.792e-02 3.719e-02 -3.010e-02 0.000e+00
234 1.133e-02 -2.890e-02 -4.829e-02 0.000e+00
235 5.406e-02 1.089e-02 3.350e-02 0.000e+00
236 -8.601e-03 4.119e-02 1.324e-02 0.000e+00
237 -1.487e-03 -2.349e-02 1.295e-02 0.000e+00
238 4.574e-02 -2.616e-02 8.166e-03 0.000e+00
239 1.261e-02 1.226e-02 -4.127e-03 0.000e+00
240 -2.129e-02 3.477e-02 -2.194e-02 0.000e+00
241 4.377e-04 -3.015e-03 -2.612e-02 0.000e+00
242 -1.170e-02 1.828e-02 -3.719e-02 0.000e+00
243 4.300e-02 4.916e-02 -3.274e-02 4.562e+01
244 3.346e-03 -3.674e-02 1.098e-02 0.000e+00
245 4.013e-02 1.951e-02 -4.945e-02 0.000e+00
246 2.111e-02 4.101e-02 -2.342e-02 0.000e+00
247 1.648e-02 -8.106e-03 -5.007e-03 0.000e+00
248 4.575e-02 -3.774e-02 1.066e-02 0.000e+00
249 1.162e-03 2.571e-02 2.072e-02 0.000e+00
250 -9.703e-03 -3.801e-02 1.704e-02 0.000e+00
251 3.010e-02 2.420e-02 -3.765e-03 0.000e+00
252 2.179e-02 3.084e-02 1.109e-02 0.000e+00
253 1.057e-02 6.909e-02 4.146e-03 -8.183e+01
254 -2.750e-03 -2.670e-02 -1.439e-02 0.000e+00
255 -3.865e-02 4.079e-02 8.709e-03 0.000e+00
256 5.086e-03 -1.734e-03 -1.239e-02 0.000e+00
257 -2.132e-02 7.371e-03 -5.072e-04 0.000e+00
258 2.924e-02 4.680e-03 -3.607e-02 0.000e+00
