Bin I L V PA
0 -1.377e-01 7.852e-02 6.168e-02 9.352e+01
1 -7.884e-04 -1.570e-02 4.011e-02 0.000e+00
2 3.808e-02 -2.119e-02 -5.037e-02 0.000e+00
3 1.282e-02 6.425e-02 -6.324e-02 0.000e+00
4 8.660e-03 -1.816e-02 -1.786e-04 0.000e+00
5 5.411e-02 5.906e-02 7.123e-02 0.000e+00
6 9.780e-02 -2.670e-02 -3.834e-02 0.000e+00
7 4.336e-02 -2.013e-02 4.604e-02 0.000e+00
8 8.311e-02 3.876e-02 1.949e-02 0.000e+00
9 -1.034e-02 1.118e-01 -1.142e-02 1.665e+01
10 -1.435e-02 -2.359e-03 5.200e-02 0.000e+00
11 -1.543e-02 -3.177e-02 -6.019e-02 0.000e+00
12 -1.149e-01 8.551e-02 -2.490e-02 -4.195e+01
13 2.409e-02 -2.498e-02 5.118e-02 0.000e+00
14 -4.569e-02 7.068e-02 -5.312e-02 0.000e+00
15 -4.124e-02 7.518e-02 1.798e-02 0.000e+00
16 5.442e-02 -1.658e-02 1.044e-01 0.000e+00
17 -2.323e-02 -3.507e-02 1.849e-03 0.000e+00
18 -4.232e-03 3.576e-03 -3.471e-02 0.000e+00
19 4.017e-02 -8.903e-03 -2.439e-02 0.000e+00
20 2.518e-02 -1.153e-02 -6.361e-02 0.000e+00
21 -1.136e-03 -2.165e-02 7.973e-02 0.000e+00
22 1.243e-02 -1.406e-02 -8.642e-02 0.000e+00
23 -4.521e-02 -1.854e-02 5.683e-02 0.000e+00
24 2.581e-02 -1.976e-02 8.742e-03 0.000e+00
25 2.270e-02 6.076e-02 -2.878e-02 0.000e+00
26 7.063e-03 3.783e-02 -1.007e-01 0.000e+00
27 -8.823e-02 -2.719e-02 5.936e-03 0.000e+00
28 -4.221e-02 6.257e-02 -1.589e-02 0.000e+00
29 2.063e-02 -2.650e-02 2.845e-02 0.000e+00
30 4.988e-02 -3.522e-02 -4.137e-02 0.000e+00
31 -1.686e-02 1.030e-01 1.726e-02 7.930e+00
32 -6.866e-02 6.536e-02 -1.088e-02 0.000e+00
33 -8.335e-02 1.056e-01 5.442e-03 7.194e+01
34 -6.872e-03 8.564e-02 1.940e-02 -6.331e+00
35 -7.804e-02 -3.373e-02 -1.212e-02 0.000e+00
36 -8.148e-02 -2.180e-02 -2.616e-02 0.000e+00
37 -1.901e-04 5.082e-02 -1.665e-02 0.000e+00
38 5.692e-02 7.705e-02 -4.003e-02 0.000e+00
39 6.416e-02 -3.172e-02 9.464e-02 0.000e+00
40 -2.363e-02 -3.230e-02 -1.343e-02 0.000e+00
41 -1.841e-02 -3.081e-02 2.966e-02 0.000e+00
42 3.964e-02 8.296e-02 6.698e-03 7.680e+01
43 5.428e-02 1.397e-01 1.027e-03 9.854e+01
44 1.456e-01 9.556e-02 -7.100e-03 -4.079e+00
45 2.022e-02 1.006e-01 2.350e-02 1.255e+02
46 1.034e-01 1.223e-01 4.283e-02 -3.073e+01
47 3.148e-01 1.863e-01 -4.974e-02 -3.614e+01
48 3.393e-01 2.038e-01 -1.186e-02 -2.555e+01
49 2.896e-01 2.262e-01 -1.781e-03 -1.667e+01
50 4.407e-01 2.984e-01 -4.991e-02 -1.725e+01
51 6.074e-01 3.904e-01 -5.674e-02 -3.281e+01
52 7.159e-01 5.482e-01 1.180e-03 -2.660e+01
53 8.127e-01 5.368e-01 -1.964e-01 -1.792e+01
54 9.634e-01 4.935e-01 -8.754e-02 -7.661e+00
55 9.306e-01 6.144e-01 -2.039e-02 -1.195e+01
56 1.000e+00 5.651e-01 -3.169e-02 -6.775e+00
57 9.291e-01 4.537e-01 4.549e-02 -9.473e+00
58 9.403e-01 4.894e-01 2.850e-03 -9.719e+00
59 7.076e-01 3.163e-01 -2.432e-02 -5.395e+00
60 6.922e-01 3.351e-01 3.162e-02 -3.155e+00
61 5.159e-01 1.705e-01 -1.973e-02 -5.309e-01
62 5.265e-01 6.782e-02 -5.128e-02 0.000e+00
63 4.057e-01 1.313e-01 -4.107e-02 -1.666e+01
64 2.273e-01 4.601e-02 -7.982e-02 0.000e+00
65 2.513e-01 1.433e-01 6.299e-02 -1.167e+01
66 1.502e-01 1.196e-01 1.463e-01 1.973e+01
67 1.190e-01 3.290e-03 2.353e-02 0.000e+00
68 8.147e-02 -3.400e-02 4.616e-02 0.000e+00
69 1.025e-01 1.428e-01 -5.505e-02 -7.217e+00
70 1.221e-01 2.261e-02 -1.141e-01 0.000e+00
71 1.065e-02 -1.505e-02 -3.697e-04 0.000e+00
72 3.571e-02 -1.889e-02 -3.641e-02 0.000e+00
73 5.853e-02 1.007e-01 4.123e-02 3.983e+01
74 -5.544e-03 -6.347e-03 1.244e-02 0.000e+00
75 6.893e-02 6.763e-02 8.264e-02 0.000e+00
76 8.345e-03 -9.243e-03 -2.808e-02 0.000e+00
77 1.901e-04 -1.991e-02 -1.746e-02 0.000e+00
78 8.542e-02 -2.108e-03 -1.260e-02 0.000e+00
79 1.864e-02 1.204e-01 5.025e-02 -4.407e+01
80 -1.608e-02 1.769e-01 5.953e-02 6.497e+01
81 1.184e-01 8.927e-02 2.864e-02 6.540e+01
82 -5.821e-02 6.454e-02 2.371e-02 0.000e+00
83 8.277e-03 9.874e-02 1.272e-02 7.358e+01
84 6.142e-02 8.681e-02 4.264e-02 6.010e+01
85 -1.751e-02 6.549e-02 1.085e-01 0.000e+00
86 3.069e-02 -2.885e-02 4.549e-02 0.000e+00
87 -2.775e-02 6.693e-02 3.957e-02 0.000e+00
88 1.748e-02 6.870e-02 1.786e-04 0.000e+00
