Bin I L V PA
0 -6.374e-04 4.948e-04 -1.973e-04 0.000e+00
1 1.205e-03 -1.015e-05 -6.550e-04 0.000e+00
2 6.847e-04 -1.865e-04 -2.160e-03 0.000e+00
3 8.985e-04 1.173e-05 -3.848e-04 0.000e+00
4 1.179e-03 -8.907e-05 2.067e-04 0.000e+00
5 1.218e-03 -2.061e-04 7.779e-05 0.000e+00
6 -4.726e-04 7.796e-04 -5.943e-04 0.000e+00
7 3.783e-04 1.898e-04 -1.414e-03 0.000e+00
8 -7.995e-04 9.984e-04 2.200e-03 0.000e+00
9 7.609e-04 4.837e-04 -1.582e-03 0.000e+00
10 -1.199e-03 3.682e-04 -1.032e-03 0.000e+00
11 -5.484e-04 3.540e-04 -3.116e-04 0.000e+00
12 -7.587e-04 5.059e-04 -5.113e-04 0.000e+00
13 -1.710e-03 -2.114e-04 6.817e-04 0.000e+00
14 2.467e-04 -7.220e-05 -2.257e-03 0.000e+00
15 -4.469e-04 2.986e-05 1.543e-03 0.000e+00
16 -6.467e-04 -1.400e-04 -2.768e-03 0.000e+00
17 -4.940e-04 -6.476e-06 1.688e-03 0.000e+00
18 1.798e-03 1.465e-04 -1.324e-04 0.000e+00
19 2.746e-04 -3.664e-05 1.276e-03 0.000e+00
20 1.040e-03 1.212e-04 -6.938e-05 0.000e+00
21 2.619e-04 -1.764e-04 1.768e-03 0.000e+00
22 8.514e-04 -6.728e-05 8.345e-04 0.000e+00
23 -3.397e-04 1.295e-04 -1.284e-03 0.000e+00
24 3.197e-04 -1.662e-04 -8.081e-04 0.000e+00
25 -3.653e-04 2.039e-03 -1.525e-03 0.000e+00
26 4.719e-05 2.424e-04 1.696e-05 0.000e+00
27 -2.907e-04 7.939e-05 1.464e-03 0.000e+00
28 2.066e-04 9.638e-05 -1.568e-03 0.000e+00
29 -1.114e-03 2.871e-04 -1.497e-03 0.000e+00
30 2.835e-03 -1.510e-04 1.007e-04 0.000e+00
31 2.971e-04 7.760e-04 1.121e-03 0.000e+00
32 1.979e-03 2.289e-04 -2.850e-04 0.000e+00
33 -8.320e-04 3.534e-04 1.725e-03 0.000e+00
34 -8.822e-04 -1.024e-04 -3.728e-04 0.000e+00
35 1.714e-05 2.673e-04 -7.786e-04 0.000e+00
36 -2.233e-04 1.630e-03 -7.772e-04 0.000e+00
