Bin I L V PA
0 -1.439e-03 -1.557e-02 5.547e-02 0.000e+00
1 -9.173e-03 1.002e-03 -5.311e-02 0.000e+00
2 2.900e-02 -6.738e-02 2.849e-03 0.000e+00
3 -3.909e-02 5.614e-03 -6.109e-02 0.000e+00
4 -1.291e-03 -6.877e-02 7.580e-02 0.000e+00
5 1.441e-02 -5.349e-02 5.125e-02 0.000e+00
6 -1.250e-02 -6.319e-02 -3.919e-03 0.000e+00
7 -3.077e-02 1.152e-02 1.296e-02 0.000e+00
8 4.450e-02 1.485e-02 9.193e-03 0.000e+00
9 -3.461e-02 -4.803e-02 -8.593e-03 0.000e+00
10 2.962e-03 -2.308e-02 -3.996e-02 0.000e+00
11 8.580e-03 7.331e-02 7.084e-02 1.397e+01
12 2.958e-02 3.528e-02 -3.725e-02 0.000e+00
13 1.747e-02 1.601e-02 7.446e-02 0.000e+00
14 -5.528e-02 -4.385e-02 -2.961e-02 0.000e+00
15 -1.058e-02 5.903e-02 1.505e-02 0.000e+00
16 -1.547e-02 -1.286e-02 4.006e-02 0.000e+00
17 9.153e-02 1.010e-01 -3.806e-02 1.039e+02
18 -4.198e-02 -5.381e-02 9.482e-02 0.000e+00
19 -1.195e-02 -6.827e-02 -1.095e-03 0.000e+00
20 -6.877e-02 -6.541e-02 -5.251e-02 0.000e+00
21 8.250e-03 -5.923e-03 -2.335e-02 0.000e+00
22 -4.473e-02 1.011e-02 2.066e-02 0.000e+00
23 7.666e-02 -6.928e-02 4.360e-02 0.000e+00
24 1.102e-02 2.876e-02 -3.705e-02 0.000e+00
25 -3.988e-02 3.891e-02 -2.266e-02 0.000e+00
26 -2.893e-02 1.853e-02 7.545e-02 0.000e+00
27 8.760e-03 -5.021e-02 6.877e-02 0.000e+00
28 2.113e-02 4.634e-02 -6.396e-02 0.000e+00
29 8.411e-03 -4.924e-02 -5.669e-02 0.000e+00
30 4.679e-02 -4.464e-02 2.528e-02 0.000e+00
31 2.324e-02 2.459e-03 -4.890e-04 0.000e+00
32 -7.046e-02 -5.796e-02 -2.434e-02 0.000e+00
33 -1.429e-02 -6.693e-02 7.275e-02 0.000e+00
34 1.163e-02 1.072e-02 -2.238e-02 0.000e+00
35 2.879e-02 5.565e-03 2.693e-02 0.000e+00
36 1.529e-02 2.531e-02 8.004e-02 0.000e+00
37 -1.137e-02 -6.693e-02 -5.520e-02 0.000e+00
38 -1.923e-03 -7.023e-02 2.265e-02 0.000e+00
39 -1.123e-02 -6.367e-02 -5.426e-02 0.000e+00
40 -4.734e-02 2.544e-03 -4.231e-02 0.000e+00
41 -4.203e-02 8.518e-03 6.229e-02 0.000e+00
42 5.278e-02 5.169e-02 4.090e-02 0.000e+00
43 6.622e-03 -5.938e-02 -6.655e-02 0.000e+00
44 -4.746e-02 -5.134e-02 3.546e-03 0.000e+00
45 -4.344e-02 -6.828e-02 -3.536e-02 0.000e+00
46 -1.466e-02 -4.805e-02 -2.892e-02 0.000e+00
47 2.760e-02 -4.621e-02 9.136e-02 0.000e+00
48 -2.828e-02 3.240e-02 -6.708e-03 0.000e+00
49 4.917e-02 4.566e-02 5.057e-02 0.000e+00
50 -1.961e-02 3.338e-02 1.190e-02 0.000e+00
51 7.015e-02 1.816e-02 3.883e-02 0.000e+00
52 2.445e-02 -6.622e-02 8.114e-02 0.000e+00
53 3.453e-02 -5.930e-02 -3.906e-02 0.000e+00
54 -4.410e-02 -2.092e-02 1.696e-02 0.000e+00
55 -1.180e-02 -4.878e-02 -2.315e-02 0.000e+00
56 -6.042e-02 -6.087e-02 -3.080e-02 0.000e+00
57 3.610e-02 2.686e-02 -3.022e-02 0.000e+00
58 -2.893e-02 5.184e-02 -3.931e-02 0.000e+00
59 -6.924e-04 -6.878e-02 4.571e-02 0.000e+00
60 -2.528e-02 -1.533e-02 -9.203e-03 0.000e+00
61 3.807e-02 1.128e-02 3.289e-02 0.000e+00
62 1.699e-01 3.684e-02 1.703e-03 0.000e+00
63 3.055e-01 6.264e-02 6.468e-02 2.096e+01
64 3.801e-01 1.582e-01 -4.128e-02 2.813e+01
65 5.868e-01 2.964e-01 1.281e-01 5.522e+00
66 8.649e-01 2.702e-01 1.887e-01 -1.494e+01
67 1.000e+00 3.627e-01 1.296e-01 -4.014e+01
68 8.880e-01 3.989e-01 9.477e-02 1.188e+02
69 5.580e-01 1.413e-01 -3.445e-02 1.127e+02
70 3.057e-01 6.398e-02 -3.130e-02 8.695e+01
71 9.329e-02 -2.696e-02 -4.367e-02 0.000e+00
72 1.633e-02 3.240e-03 2.853e-02 0.000e+00
73 -3.922e-02 1.290e-02 5.625e-02 0.000e+00
74 4.204e-02 3.002e-02 -1.924e-02 0.000e+00
75 5.193e-02 -5.506e-02 -5.169e-02 0.000e+00
76 5.405e-02 -5.835e-02 -3.043e-02 0.000e+00
77 -9.834e-02 -2.146e-02 2.174e-02 0.000e+00
78 -7.396e-02 2.291e-02 6.895e-02 0.000e+00
79 9.072e-02 1.739e-02 -6.124e-02 0.000e+00
80 1.052e-02 -2.121e-02 -5.375e-02 0.000e+00
81 -3.646e-02 1.313e-02 1.894e-02 0.000e+00
82 -2.454e-02 -6.924e-02 6.962e-02 0.000e+00
83 -8.681e-02 1.393e-02 2.750e-02 0.000e+00
84 1.035e-02 2.620e-03 3.300e-02 0.000e+00
85 2.113e-03 1.222e-02 7.755e-02 0.000e+00
86 3.197e-02 -6.920e-02 4.101e-02 0.000e+00
87 6.864e-03 -4.097e-03 -1.920e-02 0.000e+00
88 2.153e-02 -5.707e-02 -3.023e-02 0.000e+00
89 1.530e-02 -6.862e-02 -1.845e-02 0.000e+00
90 1.948e-02 9.379e-03 -6.667e-02 0.000e+00
91 -1.900e-02 2.979e-03 8.241e-03 0.000e+00
92 -6.504e-02 1.176e-02 1.378e-02 0.000e+00
93 3.601e-02 3.280e-02 -5.086e-03 0.000e+00
94 -4.541e-03 -6.970e-02 0.000e+00 0.000e+00
95 1.318e-03 3.582e-02 -2.426e-02 0.000e+00
96 2.846e-02 -5.614e-02 -2.751e-02 0.000e+00
97 -1.168e-01 7.631e-03 1.133e-01 0.000e+00
98 -4.804e-02 4.073e-02 7.081e-02 0.000e+00
99 1.287e-02 4.019e-02 2.088e-02 0.000e+00
100 -5.534e-03 -4.527e-02 -2.895e-02 0.000e+00
101 -6.263e-02 -1.248e-03 -1.117e-02 0.000e+00
102 5.420e-02 -2.005e-02 8.771e-02 0.000e+00
103 4.840e-02 -5.161e-02 2.611e-02 0.000e+00
104 1.235e-02 1.245e-02 5.526e-02 0.000e+00
105 4.337e-02 3.880e-03 -4.019e-02 0.000e+00
106 -4.101e-02 -5.937e-02 5.002e-02 0.000e+00
107 -3.221e-02 -4.756e-02 -1.525e-02 0.000e+00
108 9.691e-03 2.642e-02 -3.205e-02 0.000e+00
109 -1.173e-02 3.305e-02 -4.980e-02 0.000e+00
110 -7.516e-02 -5.772e-02 -2.868e-02 0.000e+00
111 -7.919e-03 1.886e-02 6.262e-02 0.000e+00
112 5.493e-02 2.521e-02 -9.566e-02 0.000e+00
113 3.287e-02 5.822e-02 -2.414e-02 0.000e+00
114 -1.437e-02 -9.951e-04 -1.435e-02 0.000e+00
115 -7.125e-03 -5.304e-02 -5.520e-02 0.000e+00
116 -6.033e-02 6.118e-02 4.783e-02 8.544e+01
117 -1.948e-02 5.239e-03 -2.949e-02 0.000e+00
118 -5.237e-02 -6.876e-02 -6.952e-02 0.000e+00
119 1.604e-02 -9.154e-03 -3.560e-04 0.000e+00
120 4.247e-02 3.050e-02 -3.105e-02 0.000e+00
121 -1.518e-02 -6.157e-02 -6.375e-02 0.000e+00
122 -3.879e-02 -1.803e-02 -4.883e-02 0.000e+00
123 3.668e-03 7.613e-02 -6.923e-02 1.450e+01
124 2.352e-02 -1.739e-02 2.210e-02 0.000e+00
125 3.239e-02 -5.096e-02 -6.852e-02 0.000e+00
126 5.564e-03 -9.411e-04 -2.003e-02 0.000e+00
127 -2.669e-02 1.424e-02 -1.920e-02 0.000e+00
128 -2.176e-03 -6.666e-02 -1.181e-02 0.000e+00
129 3.789e-02 -4.210e-02 3.884e-02 0.000e+00
130 -1.012e-02 -5.534e-02 1.998e-02 0.000e+00
131 4.189e-02 6.859e-02 4.560e-02 3.917e+01
132 2.172e-02 6.163e-02 -1.552e-02 1.110e+02
133 6.233e-03 -4.823e-02 2.192e-03 0.000e+00
134 -1.230e-03 7.326e-02 4.496e-02 -1.785e+01
135 -2.356e-02 -7.158e-03 -4.450e-02 0.000e+00
136 2.000e-02 2.672e-02 -7.457e-02 0.000e+00
137 6.688e-03 -6.148e-03 -6.867e-03 0.000e+00
138 -4.150e-02 2.651e-02 -6.355e-02 0.000e+00
139 -6.449e-02 -6.922e-02 -3.684e-02 0.000e+00
140 -2.267e-02 3.754e-02 -4.204e-02 0.000e+00
141 -2.817e-02 2.798e-02 4.719e-02 0.000e+00
142 2.192e-02 2.555e-03 -2.159e-02 0.000e+00
143 0.000e+00 3.535e-02 5.665e-02 0.000e+00
144 -4.590e-02 -5.910e-02 -5.217e-02 0.000e+00
145 5.930e-02 1.486e-02 -4.362e-02 0.000e+00
146 -1.096e-02 6.453e-03 -1.177e-02 0.000e+00
147 1.417e-02 2.283e-02 3.173e-02 0.000e+00
148 1.581e-02 1.062e-03 4.645e-02 0.000e+00
149 -4.116e-02 2.819e-02 -2.653e-02 0.000e+00
150 4.448e-02 -5.281e-02 -1.267e-02 0.000e+00
151 -1.731e-02 -1.639e-02 -2.073e-02 0.000e+00
152 -1.231e-02 3.541e-02 -8.889e-03 0.000e+00
153 1.112e-02 -5.490e-02 -3.397e-02 0.000e+00
154 -3.588e-02 -7.032e-02 2.880e-02 0.000e+00
155 -1.316e-02 -4.384e-04 -2.170e-02 0.000e+00
156 1.963e-02 3.586e-03 1.555e-02 0.000e+00
157 3.239e-03 2.034e-03 4.706e-03 0.000e+00
158 -5.528e-02 7.680e-02 -2.429e-02 1.571e+01
159 1.568e-02 -5.525e-02 3.616e-02 0.000e+00
160 4.106e-02 4.042e-02 -2.335e-02 0.000e+00
161 -2.152e-02 -6.188e-02 -2.695e-02 0.000e+00
162 -1.478e-03 4.817e-02 1.364e-02 0.000e+00
163 -3.323e-02 -4.821e-02 2.838e-02 0.000e+00
164 -9.316e-03 -1.905e-02 4.215e-02 0.000e+00
165 4.772e-02 -6.994e-02 4.268e-02 0.000e+00
166 2.656e-02 0.000e+00 -4.871e-03 0.000e+00
167 1.102e-02 2.108e-02 3.074e-02 0.000e+00
168 -5.174e-02 4.405e-02 9.356e-03 0.000e+00
169 4.079e-02 3.915e-02 6.272e-03 0.000e+00
170 1.696e-02 -5.768e-02 4.744e-02 0.000e+00
171 4.135e-02 -1.617e-02 -9.285e-03 0.000e+00
172 -1.593e-02 3.000e-04 -2.942e-02 0.000e+00
173 -2.946e-02 6.718e-02 2.899e-02 1.026e+02
174 -8.198e-03 -5.005e-02 4.857e-02 0.000e+00
175 -1.274e-02 2.393e-02 -3.169e-02 0.000e+00
176 -6.622e-02 -6.518e-02 2.653e-02 0.000e+00
