Bin I L V PA
0 -6.771e-03 1.055e-02 1.442e-03 0.000e+00
1 -3.285e-03 2.266e-03 -1.698e-03 0.000e+00
2 9.003e-03 6.881e-03 -9.175e-03 0.000e+00
3 3.103e-03 -6.081e-03 -5.264e-03 0.000e+00
4 -2.602e-03 2.164e-03 -8.940e-03 0.000e+00
5 -4.242e-04 6.678e-03 1.286e-03 0.000e+00
6 -3.940e-03 4.644e-03 -6.514e-03 0.000e+00
7 8.876e-03 3.492e-03 6.727e-03 0.000e+00
8 5.824e-03 -9.014e-03 1.736e-04 0.000e+00
9 7.055e-03 3.255e-05 9.194e-04 0.000e+00
10 -9.746e-03 4.308e-03 1.862e-02 0.000e+00
11 -3.721e-04 -1.089e-02 2.913e-04 0.000e+00
12 -3.935e-04 1.035e-04 -7.880e-03 0.000e+00
13 -7.072e-03 -7.677e-03 -5.877e-03 0.000e+00
14 4.054e-03 -8.198e-03 2.702e-04 0.000e+00
15 1.554e-02 6.580e-03 4.817e-03 0.000e+00
16 3.128e-03 2.708e-03 -1.658e-03 0.000e+00
17 -5.026e-03 1.254e-03 -2.232e-03 0.000e+00
18 1.434e-03 5.206e-03 -1.030e-02 0.000e+00
19 6.974e-03 1.984e-03 -1.655e-03 0.000e+00
20 -3.115e-03 -1.437e-03 -8.184e-04 0.000e+00
21 -4.062e-03 -6.096e-04 -7.967e-03 0.000e+00
22 7.746e-03 -1.099e-02 -4.659e-03 0.000e+00
23 -3.497e-03 -5.695e-03 1.596e-02 0.000e+00
24 -1.174e-02 -8.618e-03 -6.644e-04 0.000e+00
25 -5.745e-03 -9.962e-03 2.719e-03 0.000e+00
26 8.739e-05 -1.101e-02 -7.106e-03 0.000e+00
27 -4.295e-03 -1.107e-02 -2.895e-03 0.000e+00
28 -6.819e-03 -8.712e-03 5.520e-03 0.000e+00
29 -7.744e-03 1.438e-02 -2.276e-03 -6.440e+01
30 5.317e-03 -1.067e-02 -9.910e-03 0.000e+00
31 -1.815e-03 -5.213e-04 -1.050e-03 0.000e+00
32 1.935e-03 1.452e-03 2.877e-03 0.000e+00
33 -5.156e-03 -1.091e-03 -4.577e-03 0.000e+00
34 -1.727e-02 -7.483e-03 4.836e-03 0.000e+00
35 -1.209e-02 -1.150e-03 -3.138e-03 0.000e+00
36 2.640e-03 2.593e-03 -3.738e-03 0.000e+00
37 -5.943e-03 6.751e-03 9.760e-03 0.000e+00
38 6.572e-03 9.555e-04 1.197e-03 0.000e+00
39 8.744e-04 9.491e-03 -2.298e-03 0.000e+00
40 1.359e-02 5.244e-03 6.746e-03 0.000e+00
41 -6.759e-03 -9.425e-03 -7.148e-03 0.000e+00
42 3.496e-03 5.480e-03 8.381e-03 0.000e+00
43 1.170e-02 -7.085e-03 2.779e-03 0.000e+00
44 3.447e-03 1.427e-03 1.023e-02 0.000e+00
45 -1.704e-03 5.665e-03 2.041e-02 0.000e+00
46 -4.046e-03 -6.176e-04 8.356e-03 0.000e+00
