Bin I L V PA
0 4.755e-03 8.114e-03 -8.486e-03 0.000e+00
1 6.498e-03 -8.601e-03 -4.520e-03 0.000e+00
2 5.814e-03 -1.013e-03 5.842e-03 0.000e+00
3 3.143e-03 3.589e-03 -5.888e-03 0.000e+00
4 8.273e-03 1.096e-03 8.688e-03 0.000e+00
5 9.810e-03 1.031e-02 6.285e-03 -8.299e+01
6 5.317e-03 4.034e-03 -2.736e-05 0.000e+00
7 -8.442e-03 6.725e-03 6.633e-04 0.000e+00
8 6.599e-03 -1.858e-03 3.420e-03 0.000e+00
9 4.815e-03 1.109e-02 5.212e-03 6.558e+01
10 -1.051e-02 -8.391e-03 -1.029e-02 0.000e+00
11 2.724e-03 -8.326e-03 1.612e-03 0.000e+00
12 -7.418e-03 2.989e-03 -3.730e-03 0.000e+00
13 1.032e-02 4.636e-03 -4.515e-03 0.000e+00
14 2.714e-03 5.929e-03 5.897e-03 0.000e+00
15 3.875e-03 9.812e-03 1.787e-03 -3.048e+01
16 4.246e-03 -7.462e-03 -2.689e-03 0.000e+00
17 -5.819e-03 -6.692e-03 1.023e-02 0.000e+00
18 -5.353e-03 1.322e-02 -2.816e-03 7.848e+00
19 -7.189e-03 4.995e-03 -9.626e-03 0.000e+00
20 -9.355e-04 -8.221e-03 1.900e-03 0.000e+00
21 1.443e-03 -3.469e-04 5.321e-03 0.000e+00
22 -2.661e-03 -6.694e-03 1.368e-02 0.000e+00
23 2.252e-03 7.279e-03 -5.146e-03 0.000e+00
24 3.192e-03 1.241e-02 5.650e-03 9.763e+00
25 1.264e-02 -6.048e-03 -3.252e-03 0.000e+00
26 -3.621e-03 -1.142e-03 -1.179e-02 0.000e+00
27 4.156e-03 6.811e-03 9.180e-03 0.000e+00
28 -6.640e-03 7.459e-03 -4.025e-03 0.000e+00
29 -3.804e-03 6.085e-04 -1.052e-02 0.000e+00
30 2.710e-05 -3.419e-03 -2.267e-03 0.000e+00
31 2.913e-03 3.121e-03 -5.103e-03 0.000e+00
32 1.375e-03 3.985e-03 -3.539e-03 0.000e+00
33 -1.563e-04 1.433e-03 2.932e-03 0.000e+00
34 5.982e-03 1.785e-03 4.612e-03 0.000e+00
35 -1.096e-02 4.585e-03 -3.378e-04 0.000e+00
36 -2.272e-03 -7.828e-03 1.001e-02 0.000e+00
37 3.304e-03 -8.535e-03 -1.429e-03 0.000e+00
38 9.332e-03 -7.284e-03 -5.229e-03 0.000e+00
39 -4.822e-03 6.109e-03 5.972e-03 0.000e+00
40 5.795e-03 4.096e-03 -3.375e-03 0.000e+00
41 -7.064e-03 -6.952e-03 1.437e-03 0.000e+00
42 6.707e-03 1.592e-03 5.644e-05 0.000e+00
43 8.954e-03 2.960e-03 4.775e-03 0.000e+00
44 1.726e-03 4.170e-03 1.182e-03 0.000e+00
45 1.816e-04 -6.434e-03 2.573e-03 0.000e+00
46 -1.098e-02 9.522e-03 6.242e-03 -4.501e+01
47 -6.609e-03 8.847e-03 3.722e-03 0.000e+00
48 -1.566e-03 6.188e-03 1.599e-02 0.000e+00
49 -7.666e-04 2.518e-03 -3.859e-03 0.000e+00
50 -3.771e-03 -6.803e-03 -5.383e-03 0.000e+00
51 -7.321e-03 -7.780e-03 -1.135e-02 0.000e+00
