Bin I L V PA
0 -3.679e-03 6.114e-03 2.336e-02 0.000e+00
1 9.770e-03 -1.469e-02 -7.812e-03 0.000e+00
2 -2.154e-02 1.046e-02 7.142e-03 0.000e+00
3 2.005e-02 6.730e-03 8.639e-04 0.000e+00
4 -1.308e-02 4.137e-03 1.031e-02 0.000e+00
5 4.246e-03 -1.058e-02 -2.184e-02 0.000e+00
6 -1.068e-03 6.699e-03 8.146e-05 0.000e+00
7 -1.203e-02 6.103e-03 1.590e-02 0.000e+00
8 -3.510e-03 2.676e-04 2.578e-02 0.000e+00
9 8.381e-03 -1.519e-02 5.488e-03 0.000e+00
10 -1.445e-03 -2.563e-04 5.746e-03 0.000e+00
11 2.176e-03 1.111e-02 -3.251e-03 0.000e+00
12 1.021e-02 -1.520e-02 -2.478e-02 0.000e+00
13 7.065e-03 -1.448e-03 -1.294e-02 0.000e+00
14 1.062e-02 1.657e-02 -1.466e-02 0.000e+00
15 -1.520e-02 1.213e-02 4.334e-03 0.000e+00
16 1.307e-02 1.154e-02 -1.414e-03 0.000e+00
17 -1.509e-02 5.954e-03 1.055e-02 0.000e+00
18 -2.581e-02 -1.507e-02 -2.029e-03 0.000e+00
19 -2.485e-03 -1.743e-02 5.313e-03 0.000e+00
20 -7.524e-03 -1.342e-03 -2.407e-03 0.000e+00
21 2.764e-02 1.297e-02 -2.574e-03 0.000e+00
22 1.330e-03 1.712e-02 8.393e-03 0.000e+00
23 -2.933e-03 2.565e-03 9.974e-03 0.000e+00
24 3.012e-02 -3.963e-03 -1.375e-02 0.000e+00
25 -1.244e-02 -1.799e-02 1.744e-02 0.000e+00
26 3.415e-03 9.812e-03 -6.746e-03 0.000e+00
27 3.636e-03 1.048e-02 -6.317e-03 0.000e+00
28 1.928e-02 -1.384e-02 1.175e-02 0.000e+00
29 1.038e-02 1.741e-02 9.005e-03 0.000e+00
30 -1.359e-02 -9.136e-03 8.179e-03 0.000e+00
31 5.078e-03 7.234e-03 -3.915e-03 0.000e+00
32 4.223e-03 1.388e-02 7.091e-03 0.000e+00
33 2.987e-03 1.147e-02 -8.940e-03 0.000e+00
34 -9.686e-03 3.109e-03 1.188e-02 0.000e+00
35 -1.385e-02 1.563e-04 -1.184e-02 0.000e+00
36 -7.691e-03 -1.772e-03 -1.894e-03 0.000e+00
37 1.339e-02 2.024e-02 9.089e-03 1.694e+00
38 1.650e-02 -1.090e-02 5.708e-03 0.000e+00
39 -2.208e-02 7.092e-03 -4.536e-03 0.000e+00
40 1.924e-03 -1.426e-02 8.736e-03 0.000e+00
41 1.269e-02 -1.593e-02 -6.958e-03 0.000e+00
42 -2.827e-02 -1.780e-02 3.567e-03 0.000e+00
43 -1.772e-03 1.579e-02 1.418e-02 0.000e+00
44 -1.306e-02 1.058e-02 -9.059e-03 0.000e+00
45 9.505e-03 -1.408e-02 -2.617e-02 0.000e+00
46 2.120e-02 -1.504e-02 -4.278e-03 0.000e+00
47 -9.439e-03 3.293e-03 -1.353e-02 0.000e+00
48 4.391e-03 1.173e-02 -1.770e-02 0.000e+00
49 4.314e-03 3.680e-03 3.173e-03 0.000e+00
50 -1.615e-02 1.090e-02 1.811e-02 0.000e+00
51 3.125e-03 -5.631e-03 2.155e-02 0.000e+00
52 -2.482e-03 6.553e-03 7.433e-03 0.000e+00
