Bin I L V PA
0 -1.147e-02 5.817e-02 -3.516e-02 -3.874e+01
1 -5.617e-03 4.324e-03 -4.120e-02 0.000e+00
2 2.732e-02 -4.244e-03 -9.634e-03 0.000e+00
3 1.749e-02 5.157e-02 2.067e-02 3.001e+01
4 6.026e-02 6.846e-02 4.845e-02 2.437e+01
5 -4.651e-02 2.927e-02 6.784e-02 0.000e+00
6 1.613e-02 1.687e-02 3.553e-02 0.000e+00
7 2.220e-03 6.440e-03 3.635e-02 0.000e+00
8 -4.074e-03 -4.397e-02 -3.397e-02 0.000e+00
9 1.728e-02 2.959e-02 -1.098e-02 0.000e+00
10 -2.238e-02 -1.535e-02 6.435e-02 0.000e+00
11 -3.068e-02 1.172e-02 -8.214e-02 0.000e+00
12 3.625e-02 -5.224e-02 -2.135e-02 0.000e+00
13 4.455e-03 1.176e-02 7.112e-03 0.000e+00
14 2.400e-02 3.546e-02 -3.941e-02 0.000e+00
15 2.753e-03 -4.208e-02 -1.471e-02 0.000e+00
16 -1.885e-02 2.488e-04 4.307e-02 0.000e+00
17 -2.999e-02 -5.792e-03 6.240e-02 0.000e+00
18 -4.185e-02 -5.453e-03 4.176e-02 0.000e+00
19 4.461e-03 3.905e-02 7.352e-02 0.000e+00
20 3.283e-02 -8.083e-03 -4.382e-03 0.000e+00
21 1.832e-02 5.285e-02 -3.616e-02 2.000e+00
22 1.461e-02 -9.254e-04 3.198e-02 0.000e+00
23 6.388e-03 -4.410e-02 -3.722e-02 0.000e+00
24 1.906e-02 1.396e-02 -1.517e-02 0.000e+00
25 5.839e-02 -1.932e-02 7.326e-03 0.000e+00
26 -1.923e-02 -5.255e-02 -4.698e-02 0.000e+00
27 4.673e-03 -3.245e-02 4.753e-02 0.000e+00
28 6.109e-02 -2.696e-02 -5.620e-02 0.000e+00
29 -5.243e-02 3.571e-02 1.736e-02 0.000e+00
30 2.147e-02 -3.530e-02 2.097e-02 0.000e+00
31 -3.883e-02 -4.958e-02 9.975e-03 0.000e+00
32 9.999e-04 -5.463e-02 -8.864e-03 0.000e+00
