Bin I L V PA
0 3.786e-02 -3.964e-02 -4.329e-02 0.000e+00
1 1.967e-03 2.337e-02 -6.389e-02 0.000e+00
2 -1.993e-02 -5.108e-02 4.732e-02 0.000e+00
3 -3.280e-02 -3.431e-02 1.483e-02 0.000e+00
4 -1.539e-02 5.270e-02 -1.253e-02 1.291e+02
5 -1.316e-02 2.936e-02 -4.646e-03 0.000e+00
6 -6.530e-03 1.206e-02 4.542e-02 0.000e+00
7 -1.710e-02 -4.790e-02 2.449e-02 0.000e+00
8 -4.540e-02 -5.102e-02 4.104e-02 0.000e+00
9 2.079e-02 2.948e-02 3.249e-02 0.000e+00
10 -1.929e-02 2.938e-02 3.580e-02 0.000e+00
11 -4.386e-03 1.521e-02 1.904e-03 0.000e+00
12 2.509e-02 6.914e-02 7.796e-02 3.691e+01
13 -3.511e-03 4.340e-02 5.900e-02 0.000e+00
14 1.391e-03 -3.687e-02 2.297e-02 0.000e+00
15 2.272e-02 1.377e-02 -1.940e-02 0.000e+00
16 -8.251e-04 9.286e-03 -3.330e-03 0.000e+00
17 -7.622e-03 2.872e-02 -2.612e-02 0.000e+00
18 3.997e-02 -8.764e-03 2.181e-02 0.000e+00
19 3.009e-02 1.023e-02 3.428e-02 0.000e+00
20 -2.514e-02 -5.166e-02 1.059e-02 0.000e+00
21 7.072e-04 -4.080e-02 8.389e-02 0.000e+00
22 -2.557e-02 -4.523e-02 -1.436e-02 0.000e+00
23 2.250e-03 3.917e-02 2.121e-02 0.000e+00
24 7.371e-02 -4.961e-02 7.228e-02 0.000e+00
25 2.385e-02 4.079e-02 -4.949e-03 0.000e+00
26 -1.956e-02 2.640e-02 -1.034e-02 0.000e+00
27 3.864e-03 -4.568e-02 4.068e-02 0.000e+00
28 -1.083e-02 -3.679e-02 -2.496e-02 0.000e+00
29 -2.142e-02 -4.165e-02 4.154e-02 0.000e+00
30 -3.459e-02 -4.501e-02 -3.304e-02 0.000e+00
31 -1.708e-02 -5.025e-02 -1.294e-02 0.000e+00
32 -2.050e-02 -4.930e-02 -2.169e-02 0.000e+00
33 7.083e-03 4.234e-02 -1.602e-02 0.000e+00
34 1.372e-02 -1.426e-02 -6.670e-02 0.000e+00
35 -1.930e-02 -1.297e-02 -6.743e-03 0.000e+00
36 -3.908e-02 5.492e-02 1.077e-03 3.877e+01
37 -5.469e-02 -4.277e-02 -5.287e-03 0.000e+00
38 5.976e-02 3.538e-02 -9.288e-03 0.000e+00
39 -2.218e-02 -5.157e-02 2.499e-02 0.000e+00
40 -7.414e-03 1.973e-02 1.030e-02 0.000e+00
41 -1.265e-02 1.202e-02 2.024e-02 0.000e+00
42 -5.529e-02 -4.494e-02 -6.590e-03 0.000e+00
43 -3.048e-02 -4.588e-02 -3.864e-02 0.000e+00
44 -1.515e-02 1.243e-02 4.423e-03 0.000e+00
45 -4.758e-02 3.357e-02 3.326e-02 0.000e+00
46 -3.484e-03 2.055e-02 4.348e-02 0.000e+00
47 -3.209e-02 1.914e-02 3.543e-03 0.000e+00
48 3.405e-02 -5.148e-02 4.298e-03 0.000e+00
49 -8.612e-02 -4.900e-02 4.287e-02 0.000e+00
50 1.018e-02 -2.309e-02 1.995e-02 0.000e+00
51 -6.466e-03 -4.807e-02 -2.440e-02 0.000e+00
52 4.918e-02 -4.476e-02 -2.779e-02 0.000e+00
53 1.777e-02 -3.048e-02 8.803e-03 0.000e+00
54 -3.675e-02 -4.344e-03 3.674e-02 0.000e+00
55 -3.160e-02 -5.084e-02 8.915e-02 0.000e+00
56 2.987e-02 -6.028e-04 -9.399e-02 0.000e+00
57 2.421e-02 -3.062e-02 -9.090e-03 0.000e+00
58 -2.318e-02 -4.559e-02 -2.632e-03 0.000e+00
59 -1.145e-02 2.664e-02 -1.844e-03 0.000e+00
60 -3.539e-02 6.645e-02 6.635e-02 1.199e+02
61 1.326e-02 4.832e-02 5.065e-02 0.000e+00
62 2.367e-03 -3.660e-02 -3.039e-02 0.000e+00
63 2.180e-03 -2.786e-02 4.506e-02 0.000e+00
64 -1.551e-02 -3.499e-03 -3.740e-02 0.000e+00
65 1.845e-02 4.989e-02 -4.452e-03 0.000e+00
66 8.872e-03 -4.991e-02 1.617e-02 0.000e+00
67 3.459e-02 -3.813e-02 5.172e-02 0.000e+00
68 7.957e-02 5.604e-03 -5.987e-02 0.000e+00
69 -5.645e-03 2.051e-02 -9.102e-03 0.000e+00
70 -1.095e-02 2.290e-02 -2.316e-02 0.000e+00
71 -2.494e-03 -4.529e-02 -7.250e-02 0.000e+00
72 3.329e-03 4.676e-02 -3.234e-02 0.000e+00
73 2.880e-02 -2.483e-02 4.201e-02 0.000e+00
74 -1.570e-02 1.368e-02 -1.165e-02 0.000e+00
75 3.002e-02 3.963e-02 -5.138e-03 0.000e+00
76 8.302e-02 -3.762e-02 -1.935e-02 0.000e+00
77 1.291e-02 -2.552e-03 -1.029e-02 0.000e+00
78 -6.034e-02 1.645e-02 -1.232e-02 0.000e+00
79 1.193e-02 1.990e-02 -9.164e-03 0.000e+00
80 1.095e-02 4.873e-02 2.133e-02 0.000e+00
81 -2.242e-02 2.901e-02 -2.634e-02 0.000e+00
82 -1.757e-02 -4.418e-02 -1.158e-02 0.000e+00
83 -3.917e-02 -3.911e-02 2.562e-02 0.000e+00
84 3.970e-02 1.954e-02 4.614e-02 0.000e+00
85 -4.217e-02 -5.568e-03 -2.819e-02 0.000e+00
86 -5.179e-02 -4.286e-02 -9.558e-03 0.000e+00
87 -5.219e-03 5.762e-02 -1.269e-02 2.673e+01
88 9.230e-03 2.434e-02 2.282e-02 0.000e+00
89 -3.105e-02 1.887e-02 -5.284e-02 0.000e+00
90 -3.556e-02 2.672e-02 1.179e-02 0.000e+00
91 -4.693e-03 -4.155e-02 1.720e-03 0.000e+00
92 -3.217e-03 -7.867e-03 3.945e-02 0.000e+00
93 -1.425e-03 2.338e-02 -1.121e-02 0.000e+00
94 -4.270e-02 -4.700e-02 3.323e-02 0.000e+00
95 -3.374e-02 -5.148e-02 2.976e-02 0.000e+00
96 -4.207e-02 1.046e-02 8.647e-03 0.000e+00
97 -2.427e-02 -1.655e-02 -8.360e-04 0.000e+00
98 -2.903e-02 2.862e-02 -4.166e-02 0.000e+00
99 2.240e-02 -4.674e-02 2.780e-02 0.000e+00
100 -6.339e-03 -2.659e-02 -1.444e-02 0.000e+00
101 1.524e-02 -1.304e-03 4.036e-02 0.000e+00
