Bin I L V PA
0 8.018e-03 1.837e-02 -2.642e-02 0.000e+00
1 -2.259e-02 6.648e-04 -1.609e-02 0.000e+00
2 -2.383e-02 -3.189e-02 4.246e-02 0.000e+00
3 -1.195e-03 -4.844e-03 -2.366e-02 0.000e+00
4 4.883e-03 2.777e-02 8.289e-04 0.000e+00
5 2.127e-03 -3.576e-02 -4.489e-03 0.000e+00
6 -8.591e-03 -2.317e-02 -1.472e-02 0.000e+00
7 2.865e-02 5.181e-03 -2.611e-03 0.000e+00
8 6.233e-03 -1.234e-02 1.687e-02 0.000e+00
9 -1.158e-02 -3.252e-02 -2.953e-02 0.000e+00
10 1.099e-02 -3.231e-02 -2.734e-02 0.000e+00
11 -5.535e-03 -3.310e-02 1.852e-02 0.000e+00
12 4.316e-03 -3.207e-02 2.581e-02 0.000e+00
13 -2.035e-02 -3.232e-02 1.997e-02 0.000e+00
14 1.862e-02 -3.644e-02 1.236e-02 0.000e+00
15 -1.461e-02 -1.717e-02 1.062e-02 0.000e+00
16 1.936e-02 -3.618e-02 5.204e-03 0.000e+00
17 -2.773e-02 -3.421e-02 2.230e-02 0.000e+00
18 -6.305e-02 6.083e-03 -9.107e-04 0.000e+00
19 6.065e-02 5.208e-02 1.150e-02 -4.336e+01
20 1.179e-01 5.027e-02 -6.499e-03 -3.224e+01
21 1.330e-01 5.362e-02 -3.330e-02 -2.620e+01
22 1.166e-01 5.614e-02 -2.883e-02 -3.400e+01
23 1.258e-01 1.344e-02 -1.537e-02 0.000e+00
24 6.607e-02 3.420e-02 -1.442e-02 -3.787e+01
25 5.374e-02 3.147e-02 -1.263e-02 -5.960e+00
26 6.937e-02 1.803e-02 -5.029e-02 0.000e+00
27 5.765e-02 4.471e-02 -3.504e-02 -3.062e+01
28 3.409e-02 4.577e-03 -1.097e-02 0.000e+00
29 6.015e-02 -3.253e-02 9.027e-03 0.000e+00
30 8.066e-03 2.842e-02 -1.814e-02 -3.277e+01
31 3.613e-02 -7.912e-03 -5.844e-03 0.000e+00
32 4.063e-02 3.087e-02 -2.920e-02 -8.344e+00
33 4.057e-02 1.325e-02 -1.400e-03 0.000e+00
34 4.030e-03 2.188e-02 -2.164e-02 0.000e+00
35 2.514e-02 8.894e-03 -4.265e-02 0.000e+00
36 -1.207e-02 -1.196e-02 -1.775e-02 0.000e+00
37 4.236e-03 2.568e-02 1.241e-02 0.000e+00
38 1.600e-03 6.059e-02 -1.818e-02 -1.366e+01
39 2.798e-02 2.282e-02 9.911e-03 0.000e+00
40 -1.342e-02 3.808e-02 -5.864e-02 4.240e+01
41 -7.838e-03 1.878e-03 5.444e-04 0.000e+00
42 2.712e-02 5.412e-03 -1.468e-02 0.000e+00
43 2.570e-02 -3.505e-02 -2.572e-02 0.000e+00
44 1.570e-02 3.087e-02 1.758e-03 9.655e-01
45 -1.884e-02 8.209e-03 -1.822e-02 0.000e+00
46 -4.353e-02 -2.444e-02 -1.648e-02 0.000e+00
47 1.208e-02 1.132e-02 -5.803e-03 0.000e+00
48 1.127e-02 4.456e-02 3.014e-02 5.034e+01
49 1.363e-02 -2.538e-02 -2.716e-02 0.000e+00
50 2.915e-02 1.330e-02 -5.200e-03 0.000e+00
51 5.262e-02 -8.607e-03 -1.965e-02 0.000e+00
52 7.449e-03 3.304e-02 -3.476e-02 2.490e+01
53 -1.945e-03 -1.302e-02 -5.597e-03 0.000e+00
54 -4.395e-02 -2.986e-02 8.988e-03 0.000e+00
55 -3.526e-02 -6.125e-03 -1.700e-02 0.000e+00
56 1.292e-02 -3.625e-02 -4.159e-02 0.000e+00
57 3.076e-02 -3.743e-02 1.536e-02 0.000e+00
58 -2.446e-02 -6.423e-03 1.101e-02 0.000e+00
59 1.804e-02 -5.888e-03 -1.812e-02 0.000e+00
60 -1.568e-02 -7.125e-03 -3.108e-02 0.000e+00
61 -7.876e-03 2.089e-02 -4.512e-02 0.000e+00
62 -4.331e-02 -1.003e-02 -1.143e-02 0.000e+00
63 7.456e-04 1.395e-03 -2.014e-02 0.000e+00
64 6.571e-04 4.741e-02 9.922e-03 2.075e+01
65 -3.008e-02 3.372e-03 -3.952e-02 0.000e+00
66 3.264e-02 8.087e-03 2.562e-02 0.000e+00
67 -7.464e-03 8.826e-03 -1.993e-02 0.000e+00
68 -1.052e-04 -1.728e-03 2.076e-02 0.000e+00
69 -7.064e-03 1.271e-02 -3.350e-02 0.000e+00
70 3.219e-02 9.785e-03 4.640e-02 0.000e+00
71 2.799e-02 -1.568e-03 -1.463e-02 0.000e+00
72 1.250e-02 3.799e-02 -2.132e-02 1.434e+01
73 2.985e-02 -4.480e-03 -2.291e-02 0.000e+00
74 9.451e-03 1.799e-02 1.780e-02 0.000e+00
75 3.030e-04 -4.722e-03 1.823e-02 0.000e+00
76 5.491e-02 3.005e-02 -3.626e-02 2.172e+01
77 1.548e-02 2.945e-02 -5.642e-02 5.484e+01
78 6.246e-03 4.098e-02 1.312e-02 3.486e+01
79 -5.492e-03 9.426e-03 -7.214e-03 0.000e+00
