Bin I L V PA
0 6.958e-02 -3.019e-02 1.974e-02 0.000e+00
1 -7.879e-02 3.862e-02 -4.729e-03 0.000e+00
2 6.376e-02 -2.086e-02 -8.823e-03 0.000e+00
3 -1.051e-01 1.074e-01 9.733e-03 1.844e+01
4 -2.907e-03 -5.425e-02 -4.339e-03 0.000e+00
5 -4.982e-02 -1.904e-03 -2.470e-02 0.000e+00
6 1.677e-02 8.558e-02 9.938e-02 -1.071e+02
7 -1.338e-01 -4.674e-02 7.854e-02 0.000e+00
8 4.412e-02 1.235e-02 -4.655e-02 0.000e+00
9 -2.240e-02 -5.418e-02 5.311e-02 0.000e+00
10 -3.855e-02 7.498e-02 -2.058e-02 -1.011e+02
11 3.270e-02 -5.316e-02 7.154e-02 0.000e+00
12 -4.751e-02 6.724e-02 3.994e-02 0.000e+00
13 -2.611e-02 -5.231e-02 1.537e-02 0.000e+00
14 -1.301e-02 -3.004e-02 -5.170e-02 0.000e+00
15 3.737e-02 2.978e-02 -5.691e-02 0.000e+00
16 -4.096e-02 -3.315e-02 -2.271e-02 0.000e+00
17 3.328e-02 5.882e-02 -1.181e-02 0.000e+00
18 -5.781e-02 1.213e-01 3.017e-04 5.026e+01
19 1.568e-02 3.476e-02 6.633e-03 0.000e+00
20 1.236e-02 -3.134e-02 -1.114e-02 0.000e+00
21 4.595e-03 1.010e-01 -6.764e-02 -9.577e+01
22 -2.737e-02 -3.811e-02 -4.402e-03 0.000e+00
23 6.947e-03 -4.497e-02 -1.316e-02 0.000e+00
24 -3.704e-02 -5.219e-02 1.445e-02 0.000e+00
25 6.053e-02 -4.942e-02 5.806e-02 0.000e+00
26 -1.853e-02 6.323e-02 1.888e-02 0.000e+00
27 1.333e-01 6.001e-02 1.382e-02 0.000e+00
28 -5.632e-02 -5.431e-02 3.858e-02 0.000e+00
29 -2.583e-02 3.262e-02 1.218e-02 0.000e+00
30 9.653e-02 5.136e-02 -3.108e-02 0.000e+00
31 3.861e-02 2.261e-02 -2.497e-02 0.000e+00
32 4.367e-02 -2.959e-02 -2.476e-02 0.000e+00
33 5.952e-02 1.280e-01 7.306e-02 1.557e+01
34 2.031e-01 -4.307e-02 4.764e-02 0.000e+00
35 2.630e-01 8.448e-02 -3.394e-02 1.940e+01
36 2.246e-01 1.212e-01 8.788e-02 8.750e+00
37 4.601e-01 2.352e-01 3.398e-02 2.189e+01
38 5.868e-01 2.860e-01 -5.955e-03 1.211e+01
39 6.073e-01 2.674e-01 2.739e-02 1.447e+01
40 7.140e-01 3.599e-01 -5.091e-02 8.953e+00
41 7.328e-01 5.134e-01 -9.550e-04 7.145e+00
42 8.328e-01 4.068e-01 -4.621e-02 4.960e+00
43 8.261e-01 4.177e-01 -6.279e-02 2.102e+00
44 8.635e-01 5.004e-01 -6.570e-02 6.031e+00
45 9.219e-01 5.300e-01 -2.279e-03 3.541e+00
46 8.682e-01 4.413e-01 -3.941e-02 7.408e+00
47 1.000e+00 4.321e-01 -5.648e-02 -6.486e-01
48 9.349e-01 4.237e-01 -1.241e-01 -6.532e+00
49 9.712e-01 4.347e-01 -1.031e-01 2.578e+00
50 9.459e-01 4.618e-01 -1.422e-01 -5.431e+00
51 8.373e-01 3.840e-01 -4.676e-02 -5.188e+00
52 8.227e-01 4.573e-01 -2.525e-02 -6.591e+00
53 8.298e-01 3.130e-01 -8.274e-02 -4.582e+00
54 6.937e-01 2.746e-01 -9.328e-02 -1.459e+00
55 6.573e-01 3.089e-01 -6.471e-02 -4.989e+00
56 6.553e-01 2.735e-01 -1.052e-01 -2.011e+00
57 5.710e-01 2.663e-01 -6.732e-02 -1.388e+00
58 5.899e-01 2.338e-01 -6.058e-02 -1.755e+00
59 5.406e-01 2.004e-01 -7.355e-02 -7.961e+00
60 5.068e-01 1.358e-01 -8.681e-02 -2.970e+00
61 5.170e-01 1.648e-01 1.219e-02 -6.553e+00
62 3.734e-01 1.968e-01 -4.202e-02 -7.212e+00
63 3.860e-01 1.552e-01 -6.465e-02 -2.388e+00
64 3.371e-01 1.542e-01 4.983e-03 5.334e+00
65 3.759e-01 9.070e-02 2.108e-02 -5.084e+00
66 2.837e-01 1.362e-01 -8.522e-02 2.694e+00
67 3.157e-01 1.112e-01 -6.822e-02 -5.511e+00
68 2.421e-01 7.693e-02 -2.976e-02 -1.818e+01
69 2.769e-01 8.909e-02 -8.014e-02 -8.568e+00
70 2.848e-01 1.698e-01 1.042e-03 -5.871e+00
71 2.164e-01 8.389e-02 -3.637e-02 3.240e+00
72 1.922e-01 1.218e-01 6.807e-03 -4.920e+00
73 1.530e-01 5.553e-02 -5.910e-02 0.000e+00
74 2.465e-01 5.540e-02 -1.114e-02 0.000e+00
75 1.492e-01 7.119e-02 -4.068e-02 0.000e+00
76 1.579e-01 1.519e-01 -1.886e-03 2.210e+01
77 1.817e-01 3.961e-02 -1.843e-02 0.000e+00
78 2.500e-01 2.137e-02 -4.568e-02 0.000e+00
79 1.101e-01 6.007e-02 -8.003e-02 0.000e+00
80 9.677e-02 8.897e-02 3.160e-02 -2.840e+01
81 1.486e-01 2.935e-02 -2.581e-02 0.000e+00
82 1.407e-01 -5.154e-02 -4.447e-02 0.000e+00
83 1.343e-01 2.589e-02 -5.510e-02 0.000e+00
84 1.370e-01 6.232e-02 -3.534e-03 0.000e+00
85 8.456e-02 -3.156e-02 -3.687e-02 0.000e+00
86 1.246e-01 8.884e-03 5.116e-02 0.000e+00
87 7.373e-03 7.488e-02 1.113e-02 2.495e+01
88 1.325e-01 -4.946e-02 9.647e-02 0.000e+00
89 7.628e-03 1.763e-02 -3.122e-02 0.000e+00
90 2.280e-02 -4.618e-02 -3.046e-03 0.000e+00
91 3.369e-02 4.950e-02 2.557e-03 0.000e+00
92 -1.653e-02 4.629e-03 3.426e-02 0.000e+00
93 0.000e+00 7.376e-02 3.214e-02 -7.652e+00
94 5.956e-02 -3.581e-02 -7.660e-02 0.000e+00
95 -1.688e-02 -3.259e-02 1.649e-02 0.000e+00
96 5.831e-02 3.139e-02 4.061e-02 0.000e+00
97 1.848e-02 9.769e-02 -7.574e-02 -3.889e+01
98 2.891e-02 -4.111e-02 -3.074e-02 0.000e+00
99 1.630e-02 1.230e-02 -2.871e-02 0.000e+00
100 1.683e-02 -2.683e-02 -4.818e-02 0.000e+00
101 1.801e-02 1.110e-03 5.102e-02 0.000e+00
102 1.995e-02 -3.153e-02 -1.496e-02 0.000e+00
103 -4.087e-02 -5.445e-02 3.923e-02 0.000e+00
104 -3.124e-02 6.930e-02 -2.379e-02 0.000e+00
105 -6.250e-02 3.316e-02 -4.260e-02 0.000e+00
106 5.697e-03 -3.548e-02 -1.068e-02 0.000e+00
107 -5.828e-03 7.403e-02 2.867e-02 -5.770e+01
108 -1.834e-02 6.597e-02 2.998e-02 0.000e+00
109 3.493e-02 3.679e-02 9.107e-03 0.000e+00
110 -3.809e-02 -3.493e-02 0.000e+00 0.000e+00
111 4.370e-02 -4.476e-02 3.460e-02 0.000e+00
112 -2.193e-02 9.327e-02 5.386e-02 6.104e+01
113 2.212e-03 2.373e-02 4.629e-02 0.000e+00
114 -1.164e-01 -5.101e-02 6.554e-03 0.000e+00
115 -4.063e-02 -5.086e-02 -2.843e-02 0.000e+00
116 -6.926e-02 6.108e-04 -3.877e-02 0.000e+00
117 -6.744e-02 5.747e-03 7.620e-02 0.000e+00
118 -3.784e-02 -3.486e-02 8.058e-04 0.000e+00
119 4.629e-02 -3.606e-02 4.702e-02 0.000e+00
120 -2.412e-02 -5.303e-02 -5.118e-04 0.000e+00
121 -5.192e-02 0.000e+00 9.253e-03 0.000e+00
122 2.543e-02 -3.693e-02 -2.393e-02 0.000e+00
123 1.394e-02 3.400e-02 3.195e-02 0.000e+00
124 -5.076e-02 -4.412e-02 -5.338e-02 0.000e+00
125 1.333e-02 -5.206e-02 -5.165e-02 0.000e+00
126 4.558e-02 3.893e-02 5.838e-02 0.000e+00
127 -1.387e-01 2.838e-02 1.768e-03 0.000e+00
