Bin I L V PA
0 -9.123e-02 4.051e-02 -3.622e-02 0.000e+00
1 -2.097e-02 4.061e-02 -7.762e-03 0.000e+00
2 -1.653e-02 -1.285e-02 -1.403e-02 0.000e+00
3 4.745e-02 -9.323e-03 1.855e-02 0.000e+00
4 1.040e-02 -1.658e-02 2.590e-03 0.000e+00
5 -9.555e-03 -9.935e-03 -2.824e-02 0.000e+00
6 1.238e-03 -5.294e-03 2.861e-02 0.000e+00
7 3.138e-02 -1.680e-02 2.098e-02 0.000e+00
8 -2.436e-02 5.285e-02 4.535e-03 5.312e+01
9 2.174e-02 -1.333e-02 -1.388e-03 0.000e+00
10 9.217e-03 -9.831e-03 1.358e-02 0.000e+00
11 1.811e-02 -1.318e-02 -2.617e-03 0.000e+00
12 3.646e-02 -1.699e-02 2.649e-02 0.000e+00
13 3.090e-02 5.266e-02 -1.767e-02 0.000e+00
14 7.307e-03 -1.494e-02 -2.333e-02 0.000e+00
15 -3.859e-02 -1.571e-02 8.871e-03 0.000e+00
16 1.162e-03 -1.095e-02 8.059e-03 0.000e+00
17 -3.084e-02 3.086e-02 -2.830e-02 0.000e+00
18 -3.547e-02 4.966e-02 -2.792e-02 0.000e+00
19 -2.560e-03 5.830e-02 2.647e-02 9.924e+01
20 -5.890e-02 5.287e-02 -1.540e-02 8.493e+01
21 8.607e-03 -3.312e-03 1.933e-02 0.000e+00
22 -4.467e-04 -5.057e-03 2.572e-02 0.000e+00
23 -2.128e-02 -1.064e-02 4.131e-02 0.000e+00
24 -2.379e-02 3.127e-02 -7.099e-03 0.000e+00
25 -2.675e-03 4.973e-02 -7.650e-03 0.000e+00
26 4.113e-03 -9.785e-03 1.580e-02 0.000e+00
27 7.545e-03 -1.376e-02 3.422e-04 0.000e+00
28 -9.276e-03 -1.220e-02 -2.862e-02 0.000e+00
29 2.139e-02 -1.524e-02 -2.681e-02 0.000e+00
30 -3.104e-02 7.554e-02 1.719e-02 -2.555e+01
31 3.570e-02 4.943e-02 -8.903e-03 0.000e+00
32 -2.667e-03 -1.249e-02 -4.485e-02 0.000e+00
33 -4.318e-02 4.880e-02 0.000e+00 0.000e+00
34 -2.273e-02 5.107e-02 -5.630e-03 0.000e+00
35 5.891e-02 -1.475e-02 -1.484e-02 0.000e+00
36 2.261e-03 6.560e-02 7.171e-03 7.667e+01
37 1.362e-02 3.121e-02 2.215e-03 0.000e+00
38 -1.413e-02 -1.184e-02 5.068e-02 0.000e+00
39 -1.184e-02 -1.707e-02 -1.829e-02 0.000e+00
40 -3.191e-02 7.925e-02 -1.754e-03 4.070e+01
41 9.299e-03 4.579e-02 2.716e-02 0.000e+00
42 -2.882e-02 -9.443e-03 9.282e-04 0.000e+00
43 1.054e-02 -1.000e-02 4.652e-03 0.000e+00
44 -6.565e-03 4.750e-02 -4.250e-02 0.000e+00
45 1.028e-02 3.267e-02 1.466e-02 0.000e+00
46 3.648e-02 3.771e-02 1.131e-02 0.000e+00
47 0.000e+00 7.150e-02 3.377e-02 7.156e+01
48 2.133e-02 5.306e-02 -2.575e-02 3.641e+01
49 -3.398e-02 -1.601e-02 -7.070e-03 0.000e+00
50 -3.263e-02 7.829e-02 4.296e-02 6.255e+01
51 -4.593e-02 -1.599e-02 -3.664e-02 0.000e+00
52 -5.143e-03 4.920e-02 1.672e-02 0.000e+00
53 -1.406e-02 -1.348e-02 -1.830e-02 0.000e+00
54 2.552e-02 -1.290e-02 1.592e-02 0.000e+00
55 -1.451e-02 5.172e-02 1.002e-02 0.000e+00
56 7.070e-02 -1.696e-02 -5.225e-02 0.000e+00
57 2.670e-03 -7.024e-03 -2.243e-03 0.000e+00
58 1.687e-02 6.924e-02 -3.937e-02 8.418e+01
59 1.019e-01 1.028e-01 -2.868e-02 8.348e+01
60 3.183e-01 2.311e-01 -2.933e-02 6.974e+01
61 6.691e-01 4.293e-01 -1.372e-01 6.276e+01
62 1.000e+00 6.260e-01 -1.197e-01 5.569e+01
63 9.927e-01 6.502e-01 -1.966e-01 5.197e+01
64 9.156e-01 6.335e-01 -1.504e-01 4.758e+01
65 8.128e-01 4.025e-01 -1.107e-01 4.513e+01
66 6.528e-01 4.128e-01 -1.036e-01 4.784e+01
67 5.667e-01 2.720e-01 -1.014e-01 5.130e+01
68 4.440e-01 2.578e-01 -1.601e-02 4.808e+01
69 3.031e-01 2.280e-01 5.711e-03 4.712e+01
70 3.037e-01 1.235e-01 -1.731e-02 5.007e+01
71 2.779e-01 1.782e-01 -3.575e-02 4.510e+01
72 2.530e-01 1.092e-01 1.950e-02 4.487e+01
73 1.572e-01 1.053e-01 -4.293e-02 4.559e+01
74 1.731e-01 1.242e-01 2.455e-02 4.349e+01
75 1.235e-01 1.196e-01 -3.676e-03 3.508e+01
76 5.672e-02 6.740e-02 -1.918e-02 6.331e+01
77 7.616e-02 6.647e-02 -4.220e-02 4.511e+01
78 8.299e-02 1.369e-01 -2.059e-04 4.528e+01
79 8.851e-02 8.300e-02 4.057e-02 3.836e+01
80 8.083e-02 5.119e-02 -7.585e-03 0.000e+00
81 9.979e-02 5.494e-02 -4.674e-02 6.534e+01
82 8.252e-02 -1.299e-02 7.242e-02 0.000e+00
83 4.018e-02 4.815e-02 9.684e-03 0.000e+00
84 1.630e-02 5.507e-02 -1.483e-02 9.190e+01
85 6.134e-02 0.000e+00 1.212e-02 0.000e+00
86 -7.985e-03 -1.057e-02 -6.287e-02 0.000e+00
