Bin I L V PA
0 2.964e-02 1.975e-02 -2.754e-02 0.000e+00
1 -3.556e-02 2.213e-02 1.335e-02 0.000e+00
2 -1.327e-02 3.325e-02 -1.303e-02 0.000e+00
3 -1.437e-02 -3.281e-02 8.219e-03 0.000e+00
4 -5.455e-03 8.733e-03 -1.768e-02 0.000e+00
5 -2.806e-03 4.457e-03 3.388e-02 0.000e+00
6 -1.711e-02 -3.551e-02 3.792e-02 0.000e+00
7 -2.035e-03 -1.852e-02 3.663e-02 0.000e+00
8 -1.578e-02 1.366e-02 1.877e-02 0.000e+00
9 -1.513e-02 -3.497e-02 4.281e-02 0.000e+00
10 -3.125e-02 7.917e-03 9.484e-03 0.000e+00
11 8.400e-03 -2.288e-02 2.050e-02 0.000e+00
12 9.331e-03 -2.716e-02 -1.273e-02 0.000e+00
13 -4.505e-02 -3.008e-02 4.096e-02 0.000e+00
14 -1.210e-02 4.709e-02 8.399e-03 -3.843e+01
15 3.724e-02 -2.480e-02 2.021e-02 0.000e+00
16 -3.107e-02 -3.378e-02 2.274e-02 0.000e+00
17 5.058e-02 4.162e-03 -1.802e-02 0.000e+00
18 -8.326e-03 -3.344e-02 4.174e-02 0.000e+00
19 5.224e-04 -2.894e-02 5.547e-02 0.000e+00
20 4.319e-03 3.202e-02 3.188e-02 0.000e+00
21 -1.328e-02 3.053e-02 2.771e-02 0.000e+00
22 -2.908e-02 4.033e-02 -4.483e-02 0.000e+00
23 3.826e-03 4.169e-02 2.460e-02 -1.372e+01
24 -1.419e-02 -2.968e-02 2.951e-02 0.000e+00
25 -3.713e-02 2.063e-03 5.230e-03 0.000e+00
26 -2.904e-03 1.087e-03 4.925e-02 0.000e+00
27 -3.051e-02 1.942e-02 -2.833e-02 0.000e+00
28 2.330e-02 2.525e-02 8.406e-03 0.000e+00
29 1.646e-02 -1.940e-02 1.880e-02 0.000e+00
30 1.744e-02 3.792e-02 -2.844e-02 0.000e+00
31 1.451e-03 1.325e-03 -6.791e-03 0.000e+00
32 3.023e-02 -3.257e-02 3.354e-02 0.000e+00
33 -1.533e-02 -3.681e-02 -5.296e-03 0.000e+00
34 2.912e-02 7.031e-02 2.440e-02 1.017e+02
35 -1.781e-02 2.497e-03 2.891e-02 0.000e+00
36 -6.874e-03 -2.624e-02 4.844e-02 0.000e+00
37 1.077e-03 3.872e-02 4.662e-02 0.000e+00
38 5.299e-03 -3.231e-02 -3.954e-02 0.000e+00
39 -3.606e-03 -3.336e-02 -2.602e-02 0.000e+00
40 -8.442e-03 5.465e-02 -2.657e-02 -5.693e+00
41 -5.663e-02 1.354e-02 -3.056e-02 0.000e+00
42 1.074e-03 -3.074e-02 -5.635e-03 0.000e+00
43 -1.312e-02 2.962e-02 8.567e-03 0.000e+00
44 -2.080e-02 -3.449e-02 -4.463e-03 0.000e+00
45 2.004e-02 -3.335e-02 -4.490e-02 0.000e+00
46 1.344e-02 -8.079e-03 -2.816e-02 0.000e+00
47 2.864e-02 -3.566e-02 3.553e-02 0.000e+00
48 -9.880e-03 2.581e-02 3.655e-02 0.000e+00
49 -8.951e-03 2.404e-02 2.611e-02 0.000e+00
50 2.616e-02 -3.635e-02 -7.098e-03 0.000e+00
51 -1.444e-02 -2.035e-02 -1.971e-02 0.000e+00
52 -1.409e-02 3.563e-02 7.113e-02 0.000e+00
53 -1.501e-03 -3.523e-02 -1.865e-02 0.000e+00
54 3.343e-02 -2.842e-02 4.277e-02 0.000e+00
55 -2.391e-02 3.373e-02 6.937e-03 0.000e+00
56 7.255e-03 3.222e-02 4.054e-02 0.000e+00
57 -3.314e-02 1.160e-02 -3.785e-03 0.000e+00
58 -5.370e-02 -2.034e-02 -4.226e-03 0.000e+00
59 3.365e-02 9.954e-03 -2.290e-02 0.000e+00
60 6.028e-04 -3.144e-02 -1.099e-02 0.000e+00
61 -2.203e-02 -3.672e-02 -3.280e-02 0.000e+00
62 -3.304e-02 -2.766e-02 7.164e-03 0.000e+00
63 -6.438e-03 -3.080e-02 2.143e-02 0.000e+00
64 -1.931e-02 1.073e-02 1.960e-03 0.000e+00
65 -1.690e-02 3.611e-02 -1.687e-02 0.000e+00
66 1.647e-02 -5.132e-03 -2.007e-03 0.000e+00
67 2.857e-02 -3.446e-02 2.586e-02 0.000e+00
68 -6.771e-03 6.995e-03 8.943e-03 0.000e+00
69 -2.910e-02 -3.277e-02 5.995e-03 0.000e+00
70 -5.508e-03 1.929e-02 2.488e-02 0.000e+00
71 -3.615e-02 2.794e-03 -3.807e-03 0.000e+00
72 -3.421e-02 -2.813e-02 -3.970e-02 0.000e+00
73 2.261e-02 1.338e-02 2.513e-02 0.000e+00
74 -2.038e-02 2.793e-02 -3.198e-02 0.000e+00
75 -3.586e-02 8.916e-03 -2.447e-02 0.000e+00
76 5.164e-02 2.017e-02 2.890e-02 0.000e+00
77 1.678e-02 4.973e-02 -1.242e-02 -3.366e+01
78 -1.485e-02 -2.216e-02 1.180e-02 0.000e+00
79 6.209e-03 -3.486e-02 -1.462e-03 0.000e+00
80 -6.270e-02 -3.367e-02 1.148e-02 0.000e+00
81 -2.795e-03 -3.459e-02 1.079e-02 0.000e+00
82 -3.024e-02 4.963e-02 9.627e-04 9.551e+01
83 -2.922e-02 5.599e-02 -1.829e-02 5.030e+01
84 -1.641e-03 7.723e-03 -1.953e-02 0.000e+00
85 -6.140e-03 -2.853e-02 -1.387e-02 0.000e+00
86 -3.899e-02 -3.313e-02 4.898e-02 0.000e+00
87 -3.036e-02 3.585e-02 -4.967e-02 0.000e+00
88 -1.108e-02 -3.281e-02 -2.857e-02 0.000e+00
89 -7.131e-02 2.868e-02 2.378e-02 0.000e+00
90 4.077e-03 -2.097e-02 -1.703e-03 0.000e+00
91 3.286e-02 -1.436e-02 -3.514e-02 0.000e+00
92 2.287e-04 -2.366e-02 -2.492e-02 0.000e+00
93 1.433e-02 8.193e-03 8.480e-03 0.000e+00
94 -1.495e-02 -1.185e-02 3.201e-03 0.000e+00
95 -6.048e-02 -2.253e-02 9.983e-04 0.000e+00
96 -6.387e-03 1.964e-02 -1.740e-02 0.000e+00
97 1.536e-02 -3.634e-02 -4.255e-02 0.000e+00
98 5.004e-02 -3.216e-02 -4.447e-02 0.000e+00
99 -1.066e-02 -3.646e-02 -3.730e-02 0.000e+00
100 -5.701e-02 1.102e-02 -6.996e-03 0.000e+00
101 1.726e-03 -2.053e-03 2.253e-02 0.000e+00
102 4.286e-02 5.437e-02 1.160e-02 7.840e+01
103 -2.331e-03 3.077e-02 1.035e-02 0.000e+00
104 -2.006e-02 2.496e-02 -3.531e-02 0.000e+00
105 1.474e-02 -5.587e-03 2.463e-02 0.000e+00
106 2.447e-03 -1.626e-03 -1.211e-02 0.000e+00
107 -4.239e-02 2.503e-02 -2.536e-02 0.000e+00
108 -4.870e-02 -2.452e-02 1.326e-02 0.000e+00
109 1.335e-02 -2.839e-02 3.357e-02 0.000e+00
110 -1.740e-02 -3.518e-02 -6.412e-03 0.000e+00
111 -6.852e-03 3.463e-02 -1.279e-02 0.000e+00
112 -1.618e-02 -2.478e-02 -3.866e-02 0.000e+00
113 -2.452e-02 2.220e-02 7.232e-03 0.000e+00
114 -2.847e-02 -2.869e-02 -2.629e-02 0.000e+00
115 5.094e-02 -3.661e-02 8.213e-04 0.000e+00
116 -4.950e-02 2.266e-02 -5.167e-02 0.000e+00
117 2.442e-02 4.569e-03 -3.547e-03 0.000e+00
118 2.397e-02 7.285e-03 -3.351e-02 0.000e+00
119 1.426e-02 6.890e-02 4.045e-02 4.076e+01
120 -2.874e-02 -7.836e-04 -2.264e-02 0.000e+00
121 -7.823e-03 3.526e-03 -4.859e-03 0.000e+00
122 -6.507e-03 -2.984e-02 1.123e-03 0.000e+00
123 -3.591e-02 2.030e-02 -2.427e-02 0.000e+00
124 -7.314e-02 8.275e-03 5.776e-02 0.000e+00
125 2.268e-02 5.331e-02 1.087e-02 -2.938e+01
126 1.103e-02 3.808e-03 1.148e-02 0.000e+00
127 7.703e-03 3.654e-02 2.903e-02 0.000e+00
128 2.222e-02 4.804e-02 -3.767e-03 -3.450e+01
129 -4.811e-02 5.073e-03 -4.132e-02 0.000e+00
130 2.781e-03 -6.027e-03 -1.319e-02 0.000e+00
131 2.387e-02 -3.040e-02 3.404e-02 0.000e+00
132 6.675e-04 3.936e-02 7.552e-02 0.000e+00
133 -2.640e-02 -2.215e-02 -8.786e-03 0.000e+00
134 -1.796e-03 2.701e-02 -1.761e-02 0.000e+00
135 1.441e-02 4.216e-02 -2.206e-02 -4.154e+01
136 3.766e-02 2.148e-02 -2.228e-02 0.000e+00
137 6.534e-03 -3.309e-02 2.656e-02 0.000e+00
138 7.240e-03 -3.281e-02 -1.377e-02 0.000e+00
139 3.930e-02 2.749e-02 -8.388e-03 0.000e+00
140 6.729e-03 4.202e-02 -5.735e-02 1.341e+02
141 -4.456e-02 1.706e-02 -4.785e-02 0.000e+00
142 -3.612e-02 1.579e-02 1.127e-02 0.000e+00
143 1.801e-02 -3.363e-02 4.199e-02 0.000e+00
144 1.993e-02 -3.293e-02 9.054e-03 0.000e+00
145 -1.978e-02 8.957e-03 1.870e-02 0.000e+00
146 2.660e-03 2.790e-02 1.442e-03 0.000e+00
147 4.350e-03 1.418e-02 1.106e-02 0.000e+00
148 -1.750e-02 2.213e-02 8.146e-04 0.000e+00
149 8.448e-03 3.301e-02 3.582e-02 0.000e+00
150 1.576e-02 3.189e-02 -1.378e-02 0.000e+00
151 -1.626e-02 3.988e-02 3.076e-03 0.000e+00
152 1.940e-02 -2.695e-03 -2.096e-02 0.000e+00
153 0.000e+00 -2.887e-02 -7.383e-03 0.000e+00
154 -2.218e-02 -4.091e-03 -3.443e-02 0.000e+00
155 -1.888e-02 -3.515e-02 -2.038e-02 0.000e+00
156 -2.626e-03 3.821e-02 -2.812e-03 0.000e+00
157 -1.569e-02 3.347e-02 1.589e-02 0.000e+00
158 1.213e-03 4.051e-03 1.394e-02 0.000e+00
159 6.548e-03 1.586e-03 2.236e-02 0.000e+00
160 3.042e-02 -2.750e-02 2.045e-02 0.000e+00
161 -1.485e-02 -2.563e-02 2.282e-02 0.000e+00
162 2.410e-02 1.078e-02 -2.233e-02 0.000e+00
163 2.604e-02 -2.792e-02 -3.121e-02 0.000e+00
164 -4.141e-02 8.427e-03 -1.021e-02 0.000e+00
165 1.616e-03 -2.679e-02 1.700e-02 0.000e+00
166 -1.735e-02 -2.193e-02 1.568e-02 0.000e+00
167 -1.907e-02 3.238e-02 -1.080e-03 0.000e+00
168 -9.687e-03 -2.514e-02 -9.006e-02 0.000e+00
169 -4.073e-02 1.504e-02 1.371e-02 0.000e+00
170 -1.949e-02 1.430e-02 1.958e-02 0.000e+00
171 -1.714e-02 -2.113e-02 -2.941e-02 0.000e+00
172 -1.291e-02 -3.655e-02 -9.242e-03 0.000e+00
173 8.994e-03 -3.673e-02 1.163e-02 0.000e+00
174 -1.099e-02 -2.944e-02 6.861e-02 0.000e+00
175 2.427e-02 3.581e-02 4.489e-02 0.000e+00
176 2.726e-02 -2.753e-02 3.166e-02 0.000e+00
177 6.293e-03 3.430e-02 -1.651e-02 0.000e+00
178 1.066e-02 7.009e-03 -3.455e-02 0.000e+00
179 3.048e-03 2.280e-02 6.361e-03 0.000e+00
180 -1.642e-02 9.204e-03 1.530e-03 0.000e+00
181 3.220e-02 -3.248e-02 5.590e-03 0.000e+00
182 -4.051e-03 -2.652e-02 2.274e-04 0.000e+00
183 -5.086e-02 -3.445e-02 8.384e-03 0.000e+00
184 2.148e-02 5.629e-03 -1.393e-02 0.000e+00
185 1.041e-02 -3.627e-02 -3.221e-02 0.000e+00
186 1.127e-03 -2.732e-02 -2.359e-02 0.000e+00
187 -4.428e-03 -2.248e-02 2.800e-02 0.000e+00
188 2.485e-02 -3.527e-02 -3.733e-02 0.000e+00
189 2.117e-02 -3.081e-02 -1.310e-02 0.000e+00
190 1.913e-02 -7.807e-04 -1.197e-02 0.000e+00
191 -1.822e-02 -2.911e-02 6.180e-03 0.000e+00
192 3.876e-02 -9.129e-04 -2.830e-03 0.000e+00
193 2.748e-02 2.098e-02 -9.529e-03 0.000e+00
194 1.967e-02 2.980e-02 1.109e-02 0.000e+00
195 -1.707e-02 -3.665e-02 2.944e-03 0.000e+00
196 6.114e-03 -3.367e-02 1.731e-02 0.000e+00
197 -1.651e-02 -3.658e-02 2.573e-02 0.000e+00
198 2.402e-02 -3.005e-02 -3.333e-02 0.000e+00
199 -7.452e-03 -3.359e-02 3.110e-02 0.000e+00
200 7.948e-02 -2.056e-02 -3.810e-02 0.000e+00
201 5.434e-02 -2.886e-02 -5.602e-03 0.000e+00
202 1.355e-01 -3.677e-02 3.309e-02 0.000e+00
203 1.934e-01 8.303e-03 -1.510e-02 0.000e+00
204 3.257e-01 -2.047e-02 3.215e-03 0.000e+00
205 6.526e-01 7.189e-02 2.993e-02 1.304e+02
206 9.326e-01 1.215e-01 -2.491e-02 -4.122e+01
