Bin I L V PA
0 -1.429e-01 -9.212e-02 -3.341e-02 0.000e+00
1 1.150e-01 2.980e-02 4.456e-02 0.000e+00
2 -1.905e-02 -6.437e-02 4.125e-02 0.000e+00
3 6.353e-02 7.034e-02 -7.909e-02 0.000e+00
4 5.328e-02 3.039e-02 5.018e-02 0.000e+00
5 -7.240e-02 -8.310e-02 3.064e-02 0.000e+00
6 7.556e-02 1.666e-02 -6.042e-02 0.000e+00
7 8.206e-02 -7.378e-02 -1.869e-01 0.000e+00
8 3.654e-02 -4.116e-02 -6.310e-02 0.000e+00
9 -3.177e-02 4.423e-02 2.878e-02 0.000e+00
10 -2.039e-02 -4.571e-02 8.873e-02 0.000e+00
11 6.510e-02 -9.338e-02 1.018e-02 0.000e+00
12 1.569e-02 -8.342e-02 -5.939e-02 0.000e+00
13 -1.332e-01 -5.040e-02 -3.327e-02 0.000e+00
14 -8.004e-02 -8.195e-02 -1.410e-01 0.000e+00
15 -3.015e-02 -9.193e-02 4.333e-02 0.000e+00
16 1.625e-02 -1.216e-02 5.119e-02 0.000e+00
17 -1.026e-01 3.208e-02 1.350e-02 0.000e+00
18 -4.604e-02 -1.044e-03 2.354e-02 0.000e+00
19 -5.812e-02 -5.041e-03 1.037e-01 0.000e+00
20 3.291e-02 7.736e-02 2.793e-02 0.000e+00
21 1.499e-01 2.180e-02 -1.147e-01 0.000e+00
22 6.724e-04 -7.018e-02 1.317e-02 0.000e+00
23 2.647e-02 -7.935e-02 6.069e-02 0.000e+00
24 -9.624e-03 3.424e-02 8.687e-02 0.000e+00
25 5.736e-03 -9.036e-02 -4.116e-02 0.000e+00
26 -1.140e-02 3.351e-02 -1.474e-02 0.000e+00
27 6.631e-02 -6.350e-02 -2.570e-02 0.000e+00
28 -2.310e-02 3.242e-03 4.239e-02 0.000e+00
29 -5.212e-02 3.214e-02 -6.629e-02 0.000e+00
30 6.563e-02 1.041e-01 4.497e-02 -2.506e+01
31 6.044e-02 -6.151e-02 6.497e-02 0.000e+00
32 2.934e-02 1.355e-02 -6.224e-02 0.000e+00
33 -2.792e-02 3.183e-02 -7.448e-02 0.000e+00
34 8.557e-02 -6.410e-02 -2.865e-02 0.000e+00
35 8.596e-02 9.764e-02 -7.127e-02 0.000e+00
36 -7.790e-02 3.940e-02 -7.221e-02 0.000e+00
37 6.259e-02 3.837e-02 -2.853e-02 0.000e+00
38 2.583e-02 3.727e-02 7.360e-02 0.000e+00
39 1.129e-01 5.179e-02 -1.481e-02 0.000e+00
40 -5.821e-02 -8.077e-02 -2.563e-02 0.000e+00
41 1.098e-01 2.023e-02 -4.798e-02 0.000e+00
42 -7.941e-02 -6.325e-02 -2.100e-02 0.000e+00
43 -2.359e-02 -9.006e-02 5.836e-02 0.000e+00
44 4.540e-02 3.434e-02 6.815e-02 0.000e+00
45 -7.824e-03 -7.486e-02 1.086e-01 0.000e+00
46 -4.707e-02 -5.974e-02 1.457e-03 0.000e+00
47 -2.450e-02 6.611e-02 2.418e-02 0.000e+00
48 -5.340e-02 1.051e-01 3.470e-02 6.390e+01
49 2.415e-02 1.050e-01 -7.012e-02 5.066e+01
50 -1.128e-01 2.143e-03 1.217e-02 0.000e+00
51 -1.076e-01 3.014e-02 4.509e-02 0.000e+00
52 -8.730e-02 -1.104e-02 -1.160e-02 0.000e+00
53 -2.327e-01 -4.597e-02 -1.494e-02 0.000e+00
54 -6.006e-02 1.046e-02 1.448e-02 0.000e+00
55 -4.357e-02 2.865e-02 7.465e-02 0.000e+00
56 -1.614e-02 -1.024e-02 1.049e-02 0.000e+00
57 9.010e-02 -8.968e-02 -1.099e-01 0.000e+00
58 3.583e-02 7.944e-02 6.518e-02 0.000e+00
59 4.293e-02 -2.574e-03 2.749e-02 0.000e+00
60 -6.209e-02 3.352e-02 2.799e-02 0.000e+00
61 -3.285e-02 -9.276e-02 -4.319e-02 0.000e+00
62 -1.285e-01 -6.652e-02 -9.245e-02 0.000e+00
63 4.905e-02 -8.346e-02 3.162e-02 0.000e+00
64 5.930e-02 -7.390e-02 -9.576e-02 0.000e+00
65 1.712e-01 5.691e-02 2.598e-02 0.000e+00
66 -4.626e-02 -7.231e-02 -7.981e-02 0.000e+00
67 4.369e-02 -8.737e-02 1.113e-02 0.000e+00
68 2.740e-02 2.616e-02 -7.405e-03 0.000e+00
69 -4.857e-02 2.964e-03 -1.359e-02 0.000e+00
70 1.301e-01 9.115e-02 -5.426e-02 0.000e+00
71 6.141e-02 5.046e-03 1.070e-01 0.000e+00
72 2.335e-03 8.911e-02 1.494e-02 0.000e+00
73 -6.420e-02 -3.819e-02 5.503e-02 0.000e+00
74 5.624e-02 4.572e-02 4.113e-03 0.000e+00
75 7.544e-02 3.131e-02 -1.328e-01 0.000e+00
76 7.102e-02 6.029e-02 -1.812e-02 0.000e+00
77 2.264e-02 -5.162e-02 7.420e-02 0.000e+00
78 1.504e-01 -5.782e-02 2.849e-02 0.000e+00
79 5.087e-02 -8.151e-02 4.353e-02 0.000e+00
80 -1.356e-01 -7.871e-02 -9.516e-02 0.000e+00
81 2.938e-02 -8.984e-02 5.579e-02 0.000e+00
82 -7.639e-02 6.493e-02 6.880e-02 0.000e+00
83 -3.830e-03 1.812e-02 4.456e-02 0.000e+00
84 -7.247e-02 -6.391e-02 -6.423e-02 0.000e+00
85 -9.620e-02 -8.928e-02 -5.697e-03 0.000e+00
86 7.550e-03 -7.399e-02 -4.760e-02 0.000e+00
87 -2.377e-02 1.144e-01 7.277e-02 1.757e+01
88 3.661e-02 1.365e-02 -2.653e-02 0.000e+00
89 3.258e-02 -9.067e-02 -1.410e-02 0.000e+00
90 8.683e-02 -1.261e-02 -8.658e-02 0.000e+00
91 5.421e-02 1.060e-02 1.009e-01 0.000e+00
92 9.582e-03 9.445e-02 -1.987e-01 0.000e+00
93 -2.894e-02 -2.430e-02 -1.987e-02 0.000e+00
94 -1.291e-01 -9.575e-02 -4.154e-03 0.000e+00
95 3.400e-03 7.517e-02 5.077e-03 0.000e+00
96 -4.678e-02 -8.116e-02 6.017e-02 0.000e+00
97 -1.043e-02 2.332e-02 8.804e-02 0.000e+00
