Bin I L V PA
0 3.041e-03 -1.281e-02 -8.076e-03 0.000e+00
1 2.223e-03 6.752e-03 -3.034e-03 0.000e+00
2 4.715e-03 -2.027e-02 3.534e-03 0.000e+00
3 -3.737e-03 -2.228e-02 1.211e-02 0.000e+00
4 2.152e-02 7.618e-03 1.254e-02 0.000e+00
5 1.003e-02 -2.158e-02 1.559e-02 0.000e+00
6 1.037e-02 -2.256e-02 -2.092e-03 0.000e+00
7 3.476e-03 9.012e-03 -8.703e-05 0.000e+00
8 -1.181e-02 -1.513e-03 -1.433e-02 0.000e+00
9 8.178e-03 7.889e-03 1.031e-02 0.000e+00
10 -9.667e-04 1.625e-02 -5.911e-03 0.000e+00
11 -5.066e-03 6.553e-03 6.421e-03 0.000e+00
12 -5.643e-03 -2.226e-02 1.429e-03 0.000e+00
13 -1.854e-02 -1.917e-02 2.510e-02 0.000e+00
14 1.465e-03 -1.492e-02 2.096e-03 0.000e+00
15 -5.268e-03 -1.858e-02 6.553e-03 0.000e+00
16 1.467e-02 9.066e-03 -2.660e-02 0.000e+00
17 -4.045e-03 -2.265e-02 -1.950e-02 0.000e+00
18 -2.703e-02 8.192e-03 1.351e-02 0.000e+00
19 -3.640e-02 1.343e-02 4.030e-03 0.000e+00
20 1.487e-02 -2.110e-02 -2.545e-03 0.000e+00
21 6.643e-03 -1.355e-02 -1.872e-03 0.000e+00
22 -5.395e-03 -2.011e-02 -1.235e-02 0.000e+00
23 -2.289e-02 -2.115e-02 6.913e-03 0.000e+00
24 -5.991e-03 -2.018e-02 -4.030e-02 0.000e+00
25 8.539e-03 -9.738e-03 2.248e-02 0.000e+00
26 -2.650e-02 -1.820e-02 2.311e-03 0.000e+00
27 -3.121e-03 -1.997e-02 -1.231e-02 0.000e+00
28 2.010e-03 -4.118e-03 -1.119e-02 0.000e+00
29 -1.267e-03 -2.248e-02 -3.149e-02 0.000e+00
30 8.924e-03 1.823e-02 -1.264e-02 0.000e+00
31 7.202e-03 -1.935e-02 7.340e-03 0.000e+00
32 3.609e-03 6.360e-03 -1.827e-02 0.000e+00
33 -1.675e-02 -2.249e-02 -6.161e-03 0.000e+00
34 -2.306e-03 -5.770e-03 -7.151e-04 0.000e+00
35 -1.702e-02 2.043e-02 -6.998e-04 0.000e+00
36 -1.972e-02 2.920e-03 9.111e-03 0.000e+00
37 1.957e-02 3.943e-03 -8.074e-03 0.000e+00
38 -1.151e-02 2.561e-03 9.311e-03 0.000e+00
39 2.596e-02 -1.850e-02 -7.692e-03 0.000e+00
40 1.981e-02 1.165e-02 3.452e-02 0.000e+00
41 -2.750e-02 -6.808e-03 1.008e-02 0.000e+00
