Bin I L V PA
0 -1.569e-02 -6.314e-02 -9.810e-03 0.000e+00
1 -3.411e-03 7.883e-02 2.102e-02 1.111e+02
2 7.003e-03 3.971e-02 5.330e-03 0.000e+00
3 1.092e-02 1.706e-02 8.531e-02 0.000e+00
4 -1.460e-02 -5.995e-02 4.211e-02 0.000e+00
5 -9.103e-02 1.928e-03 2.473e-02 0.000e+00
6 -4.147e-02 1.695e-02 -4.952e-02 0.000e+00
7 -7.328e-03 4.488e-02 -1.108e-02 0.000e+00
8 5.941e-02 2.268e-02 -4.603e-02 0.000e+00
9 1.457e-01 7.038e-02 -1.391e-02 1.250e+02
10 1.280e-02 6.926e-02 -4.179e-02 1.306e+02
11 4.780e-03 -4.928e-02 -1.270e-02 0.000e+00
12 -2.184e-02 1.004e-01 5.872e-02 1.265e+02
13 7.387e-02 5.983e-02 -1.334e-02 1.318e+02
14 1.399e-01 -1.026e-02 -2.866e-02 0.000e+00
15 2.260e-01 1.169e-02 -3.721e-02 0.000e+00
16 3.871e-01 -6.719e-03 -3.418e-02 0.000e+00
17 7.453e-01 1.068e-01 1.507e-02 2.840e+01
18 1.000e+00 1.725e-01 3.188e-02 4.146e+01
19 9.560e-01 2.259e-01 2.271e-02 4.701e+01
20 8.662e-01 1.147e-01 -9.188e-03 5.437e+01
21 7.338e-01 1.487e-01 -1.268e-02 6.341e+01
22 4.844e-01 3.141e-02 2.320e-03 0.000e+00
23 2.727e-01 2.386e-02 -5.664e-02 0.000e+00
24 1.740e-01 3.598e-03 -3.545e-02 0.000e+00
25 1.672e-01 3.166e-02 -1.403e-02 0.000e+00
26 -1.097e-02 4.839e-02 5.348e-02 0.000e+00
27 -2.280e-02 -3.381e-02 -1.106e-02 0.000e+00
28 -3.424e-02 -4.537e-02 2.070e-02 0.000e+00
29 -2.609e-02 2.243e-02 7.275e-02 0.000e+00
30 -2.040e-03 -1.570e-02 2.141e-02 0.000e+00
31 -6.587e-02 2.014e-02 -1.222e-02 0.000e+00
32 9.753e-02 1.264e-01 8.880e-03 9.022e+01
33 5.978e-02 6.320e-02 3.228e-02 7.344e+01
34 4.882e-02 7.223e-02 4.370e-03 1.031e+02
35 9.456e-02 8.227e-02 1.748e-02 8.255e+01
36 1.675e-01 2.152e-01 -9.899e-04 6.702e+01
37 3.959e-01 3.305e-01 4.471e-02 6.675e+01
38 4.489e-01 4.589e-01 5.277e-02 6.848e+01
39 6.221e-01 5.916e-01 5.105e-02 6.609e+01
40 5.247e-01 3.975e-01 1.088e-01 6.702e+01
41 6.130e-01 4.251e-01 4.899e-02 5.803e+01
42 4.400e-01 5.014e-01 1.834e-02 5.958e+01
43 2.554e-01 2.472e-01 3.971e-02 5.943e+01
44 7.263e-02 8.205e-02 1.619e-02 7.509e+01
45 6.715e-02 -4.296e-02 2.168e-02 0.000e+00
46 -7.290e-03 -8.274e-03 6.190e-03 0.000e+00
47 3.415e-02 -4.969e-02 -2.256e-02 0.000e+00
48 2.264e-02 -5.881e-02 -6.587e-03 0.000e+00
49 3.676e-02 7.157e-03 -7.496e-02 0.000e+00
50 4.012e-02 -2.167e-03 2.003e-02 0.000e+00
51 -4.633e-02 -1.882e-02 -4.774e-02 0.000e+00
52 1.745e-02 2.167e-03 -5.938e-02 0.000e+00
53 3.693e-02 -6.111e-02 -1.915e-02 0.000e+00
54 -7.643e-02 9.855e-02 4.823e-03 5.316e+01
55 6.386e-02 2.182e-02 6.669e-03 0.000e+00
56 -1.539e-02 -5.992e-02 -4.165e-02 0.000e+00
57 -5.276e-02 -6.104e-02 3.880e-02 0.000e+00
58 -9.940e-03 2.946e-02 4.814e-03 0.000e+00
59 -4.217e-02 -4.509e-02 1.975e-02 0.000e+00
60 2.792e-02 2.715e-03 -4.814e-03 0.000e+00
61 -3.349e-02 -5.715e-02 -7.689e-03 0.000e+00
62 3.105e-02 6.086e-02 -5.386e-02 -1.817e+01
63 3.411e-03 -6.250e-03 6.983e-02 0.000e+00
