Bin I L V PA
0 -2.223e-03 2.644e-03 -1.275e-02 0.000e+00
1 -4.495e-03 -9.038e-03 1.801e-03 0.000e+00
2 -1.375e-02 -1.166e-02 1.095e-02 0.000e+00
3 -6.475e-03 -1.139e-02 -6.421e-04 0.000e+00
4 -3.688e-03 -1.120e-02 -6.445e-03 0.000e+00
5 8.641e-03 -2.717e-03 -1.284e-03 0.000e+00
6 -3.983e-03 4.701e-03 1.209e-02 0.000e+00
7 7.602e-03 4.536e-03 -9.631e-03 0.000e+00
8 -4.597e-03 6.450e-03 -1.319e-02 0.000e+00
9 2.271e-03 4.472e-03 6.220e-03 0.000e+00
10 6.224e-04 -7.247e-03 4.234e-03 0.000e+00
11 -8.301e-03 -1.276e-02 1.075e-03 0.000e+00
12 -7.447e-04 4.871e-03 -8.714e-04 0.000e+00
13 -6.712e-03 -1.222e-02 -2.919e-03 0.000e+00
14 -1.610e-03 3.801e-03 1.320e-03 0.000e+00
15 -3.741e-03 6.127e-03 1.547e-02 0.000e+00
16 -1.375e-02 6.652e-03 -8.510e-03 0.000e+00
17 6.251e-03 3.206e-03 -1.570e-02 0.000e+00
18 1.103e-03 5.925e-03 1.349e-03 0.000e+00
19 -8.660e-03 -1.068e-02 -8.488e-03 0.000e+00
20 -1.606e-03 7.082e-03 -4.318e-03 0.000e+00
21 2.256e-03 -9.930e-03 -1.124e-02 0.000e+00
22 1.618e-03 4.884e-03 -1.112e-02 0.000e+00
23 6.607e-02 2.293e-02 -3.218e-03 6.859e+01
24 2.907e-01 1.613e-01 -1.346e-02 5.288e+01
25 4.977e-01 2.596e-01 5.523e-03 4.737e+01
26 6.696e-01 3.008e-01 9.516e-04 4.050e+01
27 8.262e-01 3.061e-01 1.201e-02 2.956e+01
28 9.549e-01 2.822e-01 1.111e-02 1.494e+01
29 1.000e+00 2.266e-01 2.024e-02 3.594e+00
30 9.918e-01 1.626e-01 3.957e-03 -1.044e+01
31 9.761e-01 1.461e-01 -1.726e-02 -3.367e+01
32 8.904e-01 1.164e-01 -1.161e-02 -3.896e+01
33 7.218e-01 1.086e-01 9.348e-03 -4.284e+01
34 6.213e-01 6.013e-02 -1.036e-02 1.332e+02
35 5.162e-01 4.925e-02 5.774e-03 1.267e+02
36 4.335e-01 3.203e-02 5.260e-04 1.195e+02
37 3.708e-01 2.407e-02 2.328e-03 1.255e+02
38 3.248e-01 1.797e-02 -4.153e-03 1.309e+02
39 2.692e-01 1.380e-02 -1.173e-02 0.000e+00
40 2.282e-01 1.660e-02 -5.870e-03 1.216e+02
41 2.082e-01 7.044e-03 -6.113e-03 0.000e+00
42 1.807e-01 5.308e-03 -2.328e-03 0.000e+00
43 1.499e-01 1.602e-03 -1.073e-02 0.000e+00
44 1.448e-01 -8.797e-03 -6.301e-03 0.000e+00
45 1.125e-01 -1.073e-02 -4.465e-03 0.000e+00
46 1.054e-01 -6.449e-03 -1.236e-02 0.000e+00
47 9.986e-02 9.723e-03 5.306e-04 0.000e+00
48 8.408e-02 -1.186e-02 -6.081e-03 0.000e+00
49 8.059e-02 4.228e-03 -3.428e-03 0.000e+00
50 6.533e-02 6.554e-03 2.672e-03 0.000e+00
51 5.753e-02 -1.247e-02 9.736e-03 0.000e+00
52 6.015e-02 -1.092e-03 2.295e-03 0.000e+00
53 4.827e-02 -1.061e-02 8.493e-03 0.000e+00
54 4.388e-02 6.710e-03 -8.124e-03 0.000e+00
55 3.973e-02 6.318e-03 -5.556e-03 0.000e+00
56 2.782e-02 -1.154e-02 -4.109e-03 0.000e+00
57 2.699e-02 -1.161e-02 2.960e-03 0.000e+00
58 2.792e-02 1.142e-02 -4.618e-03 0.000e+00
59 9.388e-03 -1.786e-03 -9.113e-03 0.000e+00
60 2.019e-02 -1.163e-02 1.024e-02 0.000e+00
61 2.414e-02 -9.021e-04 -4.964e-03 0.000e+00
62 1.998e-03 -1.288e-02 -1.206e-02 0.000e+00
63 2.472e-02 4.263e-03 -1.019e-02 0.000e+00
64 -4.364e-03 -7.289e-03 -3.510e-03 0.000e+00
65 1.521e-03 1.721e-03 -1.412e-02 0.000e+00
66 8.909e-03 -1.097e-02 -2.254e-04 0.000e+00
67 3.872e-03 -1.209e-02 1.360e-03 0.000e+00
68 -3.494e-03 -1.130e-02 3.475e-04 0.000e+00
69 4.365e-03 1.585e-02 -1.784e-05 9.166e+01
70 2.652e-03 -1.211e-02 1.080e-02 0.000e+00
71 -1.385e-03 -1.057e-02 8.609e-03 0.000e+00
72 -1.516e-02 1.269e-02 -4.620e-03 0.000e+00
73 6.931e-03 -9.126e-03 1.093e-02 0.000e+00
74 -4.623e-03 4.608e-03 3.902e-03 0.000e+00
75 -1.367e-03 1.436e-02 -1.056e-02 3.699e+01
76 -2.287e-03 9.514e-03 -3.326e-03 0.000e+00
77 2.233e-03 2.670e-03 1.805e-02 0.000e+00
78 8.655e-04 -1.480e-03 1.837e-02 0.000e+00
79 3.550e-03 -1.172e-02 9.171e-03 0.000e+00
80 -3.305e-03 7.074e-03 -1.748e-03 0.000e+00
81 8.768e-04 -1.237e-02 1.940e-03 0.000e+00
82 -1.252e-02 -1.247e-02 1.898e-03 0.000e+00
83 -4.755e-03 -8.221e-03 -2.498e-03 0.000e+00
84 5.651e-03 -1.219e-02 9.327e-03 0.000e+00
85 -1.251e-02 2.249e-03 -1.860e-03 0.000e+00
86 1.041e-02 4.997e-03 3.116e-03 0.000e+00
87 -2.558e-03 7.630e-03 -3.709e-03 0.000e+00
88 -6.483e-03 -8.501e-03 5.766e-04 0.000e+00
89 2.238e-03 8.087e-03 -5.112e-03 0.000e+00
90 -1.633e-03 7.965e-04 2.416e-03 0.000e+00
91 -6.681e-04 -1.524e-03 -1.415e-02 0.000e+00
92 -8.087e-03 1.502e-02 5.551e-03 1.184e+02
93 1.307e-03 -1.174e-02 8.692e-04 0.000e+00
94 7.412e-05 3.403e-03 -6.321e-03 0.000e+00
95 1.042e-03 7.678e-03 1.470e-03 0.000e+00
96 -7.041e-04 6.899e-03 -1.071e-02 0.000e+00
97 1.046e-02 1.638e-03 1.303e-02 0.000e+00
98 -1.296e-03 3.448e-03 -4.474e-03 0.000e+00
99 -1.045e-02 5.199e-03 6.204e-03 0.000e+00
100 5.924e-03 -1.161e-02 6.536e-03 0.000e+00
101 -1.159e-02 -2.700e-03 -1.983e-02 0.000e+00
102 2.834e-03 -1.018e-02 -9.974e-03 0.000e+00
103 5.307e-03 -1.150e-02 1.372e-02 0.000e+00
104 6.265e-03 -1.025e-02 6.394e-03 0.000e+00
105 4.818e-03 -9.950e-03 9.515e-03 0.000e+00
106 2.986e-03 1.170e-03 -1.110e-02 0.000e+00
107 -9.205e-03 -1.236e-02 3.969e-03 0.000e+00
108 -1.046e-02 1.271e-02 -7.326e-03 0.000e+00
109 -8.404e-03 6.017e-05 -6.845e-03 0.000e+00
110 -7.536e-03 -3.658e-04 -2.481e-03 0.000e+00
111 -4.743e-03 6.299e-03 -8.966e-03 0.000e+00
112 3.175e-03 9.313e-03 2.661e-03 0.000e+00
113 -1.110e-02 -9.417e-03 -1.396e-04 0.000e+00
114 -5.515e-03 -1.307e-02 5.826e-03 0.000e+00
115 -1.445e-02 3.292e-03 3.462e-03 0.000e+00
116 7.068e-03 -1.213e-02 2.474e-04 0.000e+00
117 6.279e-03 8.757e-03 6.041e-03 0.000e+00
118 -3.802e-03 1.736e-02 4.679e-04 1.053e+02
119 -7.412e-05 7.480e-03 1.575e-04 0.000e+00
120 -9.777e-03 2.414e-03 -1.094e-02 0.000e+00
121 1.791e-03 3.774e-03 3.124e-03 0.000e+00
122 -1.277e-02 1.228e-02 -5.629e-03 0.000e+00
123 5.995e-03 9.903e-03 -4.352e-03 0.000e+00
124 2.242e-02 -1.118e-02 -8.969e-04 0.000e+00
125 -3.563e-04 2.508e-03 -3.756e-04 0.000e+00
126 2.042e-03 -6.017e-05 1.784e-05 0.000e+00
127 4.552e-03 -1.173e-02 -3.824e-03 0.000e+00
