Bin I L V PA
0 4.857e-02 6.953e-03 -1.362e-03 0.000e+00
1 -1.608e-02 -3.297e-02 -2.680e-02 0.000e+00
2 -5.933e-02 5.256e-02 1.220e-02 0.000e+00
3 -1.679e-03 1.463e-02 3.102e-02 0.000e+00
4 1.185e-02 -4.560e-02 -9.878e-03 0.000e+00
5 3.187e-02 -4.964e-02 -1.434e-02 0.000e+00
6 -1.262e-02 -4.009e-02 1.953e-02 0.000e+00
7 -1.903e-02 -2.561e-02 2.544e-02 0.000e+00
8 1.523e-02 4.553e-02 -1.838e-02 0.000e+00
9 -3.351e-02 -3.477e-03 -4.220e-03 0.000e+00
10 4.226e-02 -2.643e-02 -7.439e-04 0.000e+00
11 8.693e-03 3.204e-03 1.235e-02 0.000e+00
12 -3.963e-02 -1.121e-02 -4.785e-03 0.000e+00
13 2.467e-02 4.435e-02 1.236e-02 0.000e+00
14 3.403e-02 1.847e-02 3.671e-03 0.000e+00
15 -5.385e-03 -4.757e-02 -7.095e-02 0.000e+00
16 -1.465e-02 -2.655e-02 5.557e-02 0.000e+00
17 -1.216e-02 1.451e-02 5.074e-02 0.000e+00
18 7.619e-03 -1.191e-02 1.218e-02 0.000e+00
19 1.256e-02 -4.562e-02 -2.727e-02 0.000e+00
20 3.280e-02 -3.795e-02 -2.096e-02 0.000e+00
21 -1.579e-02 3.267e-02 -2.019e-02 0.000e+00
22 -4.245e-02 -5.080e-02 2.956e-02 0.000e+00
23 -4.447e-02 2.511e-02 1.995e-02 0.000e+00
24 4.629e-02 -1.567e-02 -1.458e-02 0.000e+00
25 -2.514e-03 2.448e-02 -6.321e-02 0.000e+00
26 -1.371e-02 -4.685e-02 -3.208e-02 0.000e+00
27 5.629e-02 -3.607e-03 -2.049e-02 0.000e+00
28 -5.026e-02 -4.704e-02 -2.492e-02 0.000e+00
29 -6.374e-02 1.182e-03 1.349e-02 0.000e+00
30 -8.727e-03 -4.597e-02 -1.935e-02 0.000e+00
31 -1.774e-02 -3.323e-02 1.463e-02 0.000e+00
32 1.440e-02 -2.850e-02 1.665e-02 0.000e+00
33 1.020e-03 -5.049e-02 4.512e-02 0.000e+00
34 -1.244e-02 1.555e-02 5.228e-02 0.000e+00
35 8.212e-02 5.098e-05 -1.686e-02 0.000e+00
36 -1.345e-02 -6.197e-04 2.670e-02 0.000e+00
37 -6.254e-03 1.815e-02 2.368e-02 0.000e+00
38 -2.398e-03 1.286e-02 6.480e-02 0.000e+00
39 1.818e-02 -4.718e-02 -6.208e-02 0.000e+00
40 7.296e-02 -3.659e-02 4.808e-02 0.000e+00
41 4.687e-03 -4.991e-02 2.688e-03 0.000e+00
42 -4.927e-02 1.614e-02 -5.426e-02 0.000e+00
43 9.418e-03 4.561e-02 3.011e-02 0.000e+00
44 -2.092e-02 -1.089e-02 1.585e-02 0.000e+00
45 -9.925e-03 -4.439e-02 -1.479e-02 0.000e+00
46 -1.115e-02 5.319e-02 2.730e-02 0.000e+00
47 6.579e-02 2.099e-02 -2.047e-02 0.000e+00
48 -1.011e-02 1.508e-03 2.940e-02 0.000e+00
49 1.556e-02 -8.497e-03 -2.763e-02 0.000e+00
50 8.605e-03 2.187e-02 -5.739e-02 0.000e+00
51 -2.008e-02 -2.933e-02 -4.131e-03 0.000e+00
52 2.355e-02 3.707e-03 2.186e-02 0.000e+00
53 1.313e-02 2.572e-02 -3.704e-02 0.000e+00
54 8.051e-03 -3.835e-02 -2.515e-02 0.000e+00
55 -4.724e-02 -3.749e-02 3.278e-02 0.000e+00
56 1.015e-02 -5.031e-02 4.370e-02 0.000e+00
57 -8.068e-03 1.110e-02 -1.984e-02 0.000e+00
58 -1.771e-02 2.785e-03 -4.053e-02 0.000e+00
59 -4.861e-03 -4.369e-02 -2.252e-02 0.000e+00
60 3.611e-02 -5.230e-02 1.698e-02 0.000e+00
61 2.348e-03 3.607e-04 -4.257e-03 0.000e+00
62 2.445e-02 1.987e-02 -3.588e-02 0.000e+00
63 -3.973e-02 4.724e-02 2.856e-02 0.000e+00
64 4.872e-02 -9.945e-03 -1.347e-03 0.000e+00
65 -1.970e-02 -4.919e-02 -4.790e-02 0.000e+00
66 1.974e-02 -4.625e-02 6.621e-03 0.000e+00
67 3.096e-02 -4.310e-02 6.708e-02 0.000e+00
68 -3.068e-02 9.041e-03 -5.782e-02 0.000e+00
69 3.244e-03 2.786e-03 4.847e-02 0.000e+00
70 -3.455e-02 -3.565e-02 8.609e-03 0.000e+00
71 -3.279e-02 -3.229e-02 1.947e-02 0.000e+00
72 -1.264e-03 -4.034e-03 -8.526e-04 0.000e+00
73 3.328e-03 4.327e-02 1.053e-02 0.000e+00
74 -7.194e-03 8.107e-03 3.488e-02 0.000e+00
75 -3.488e-02 2.158e-02 -1.386e-02 0.000e+00
76 4.537e-03 7.385e-03 3.820e-02 0.000e+00
77 5.458e-02 -3.892e-02 5.184e-02 0.000e+00
78 -1.101e-02 3.612e-02 6.545e-04 0.000e+00
79 -2.836e-02 -5.022e-02 -2.624e-02 0.000e+00
80 -2.791e-02 2.000e-02 2.501e-03 0.000e+00
81 -2.002e-02 -3.498e-02 3.447e-03 0.000e+00
82 -2.621e-02 4.302e-02 2.404e-02 0.000e+00
83 -1.202e-02 -5.208e-02 -3.836e-02 0.000e+00
