Bin I L V PA
0 1.091e-02 3.266e-02 6.667e-02 0.000e+00
1 -2.186e-02 -4.199e-02 -9.506e-03 0.000e+00
2 1.419e-02 2.248e-02 -4.949e-02 0.000e+00
3 -3.047e-02 -4.161e-02 -8.727e-03 0.000e+00
4 -9.918e-03 -3.628e-02 -4.773e-03 0.000e+00
5 4.462e-02 4.498e-02 5.249e-02 0.000e+00
6 -2.860e-02 -3.079e-02 1.747e-03 0.000e+00
7 3.429e-02 1.497e-02 -2.993e-02 0.000e+00
8 4.447e-02 -4.065e-02 -2.351e-02 0.000e+00
9 -2.929e-02 -3.190e-02 1.995e-02 0.000e+00
10 -3.040e-02 1.140e-02 -3.770e-02 0.000e+00
11 -1.574e-02 5.494e-03 -3.128e-02 0.000e+00
12 5.671e-02 1.311e-02 2.694e-02 0.000e+00
13 -2.346e-02 3.653e-02 -4.023e-03 0.000e+00
14 5.002e-03 2.559e-02 4.879e-02 0.000e+00
15 -5.243e-03 1.367e-02 -6.258e-03 0.000e+00
16 -2.939e-02 1.764e-02 -8.971e-04 0.000e+00
17 1.058e-02 3.146e-03 6.156e-03 0.000e+00
18 -2.581e-02 -3.801e-02 3.648e-02 0.000e+00
19 -4.994e-02 -4.195e-02 -7.656e-03 0.000e+00
20 -3.359e-02 -3.437e-02 -3.079e-02 0.000e+00
21 1.898e-03 3.552e-03 4.431e-02 0.000e+00
22 -2.674e-02 1.316e-02 2.313e-02 0.000e+00
23 3.019e-02 3.095e-02 -3.127e-02 0.000e+00
24 1.727e-02 4.111e-02 2.492e-02 0.000e+00
25 5.039e-02 -2.448e-02 2.566e-02 0.000e+00
26 -5.742e-03 -3.341e-02 3.898e-03 0.000e+00
27 3.226e-02 1.431e-02 -2.101e-04 0.000e+00
28 -3.838e-04 -4.476e-02 2.153e-02 0.000e+00
29 -3.974e-02 1.550e-02 1.749e-03 0.000e+00
30 1.922e-02 2.505e-02 5.793e-02 0.000e+00
31 1.412e-02 3.428e-03 -3.984e-03 0.000e+00
32 1.025e-02 -3.064e-02 -1.304e-02 0.000e+00
33 8.627e-04 -4.101e-02 1.909e-02 0.000e+00
34 -3.087e-02 -4.076e-04 -1.237e-02 0.000e+00
35 9.122e-03 -3.554e-02 -2.249e-02 0.000e+00
36 -1.411e-02 -2.888e-02 2.579e-02 0.000e+00
37 -3.120e-03 2.206e-02 1.341e-02 0.000e+00
38 6.005e-03 -4.419e-02 2.051e-02 0.000e+00
39 5.523e-03 5.066e-02 -5.628e-02 1.128e+02
40 -4.058e-02 1.062e-02 1.920e-02 0.000e+00
41 2.337e-02 1.071e-02 -1.305e-03 0.000e+00
42 -3.726e-03 -4.333e-02 7.640e-03 0.000e+00
43 -3.871e-03 1.570e-02 -9.112e-03 0.000e+00
44 -2.558e-02 5.711e-03 -4.204e-02 0.000e+00
45 -1.145e-02 -3.975e-02 2.216e-02 0.000e+00
46 1.426e-02 -4.161e-02 -8.494e-03 0.000e+00
47 -9.323e-02 -3.888e-02 1.418e-02 0.000e+00
48 -6.651e-02 1.646e-02 -3.490e-02 0.000e+00
49 -2.410e-02 2.708e-02 -2.169e-02 0.000e+00
50 -2.089e-02 -3.401e-02 -1.016e-02 0.000e+00
51 2.733e-02 -4.127e-02 -1.001e-02 0.000e+00
52 -3.256e-02 8.122e-03 -2.599e-03 0.000e+00
53 -2.594e-02 1.655e-02 -2.218e-02 0.000e+00
54 3.898e-02 -3.591e-02 5.491e-02 0.000e+00
55 2.240e-02 -3.676e-03 3.711e-02 0.000e+00
56 6.865e-03 2.931e-02 1.341e-02 0.000e+00
57 4.519e-02 -4.426e-02 -1.742e-02 0.000e+00
58 2.641e-02 -4.430e-02 -2.260e-02 0.000e+00
59 -4.718e-02 1.222e-02 1.477e-02 0.000e+00
60 -1.847e-02 1.820e-02 1.005e-02 0.000e+00
61 -2.245e-03 -4.004e-02 -3.292e-02 0.000e+00
62 -2.160e-02 3.438e-02 1.563e-02 0.000e+00
63 -2.757e-02 -3.341e-02 8.486e-03 0.000e+00
64 4.701e-02 -4.265e-02 1.874e-02 0.000e+00
65 5.616e-03 -2.909e-02 2.454e-02 0.000e+00
66 3.370e-02 1.738e-02 -4.739e-02 0.000e+00
67 -2.622e-02 8.708e-03 -1.256e-03 0.000e+00
68 8.105e-04 -4.462e-02 4.352e-02 0.000e+00
69 3.174e-02 -3.842e-02 -5.035e-04 0.000e+00
70 2.085e-02 2.238e-02 -6.474e-03 0.000e+00
71 -2.128e-02 7.133e-04 -5.161e-02 0.000e+00
72 3.440e-02 -4.333e-02 -6.677e-02 0.000e+00
73 -2.136e-02 -1.888e-02 -3.908e-02 0.000e+00
74 2.926e-02 -1.212e-02 1.397e-02 0.000e+00
75 -1.800e-03 -3.848e-02 4.915e-02 0.000e+00
76 -8.843e-03 -1.592e-02 8.255e-03 0.000e+00
77 -7.501e-02 -3.746e-02 4.126e-02 0.000e+00
78 -1.021e-03 2.776e-03 -2.624e-02 0.000e+00
79 2.204e-02 8.113e-03 1.472e-03 0.000e+00
80 2.248e-02 1.950e-02 -1.271e-02 0.000e+00
81 1.328e-02 4.192e-02 5.911e-03 0.000e+00
82 -3.362e-03 -4.496e-02 -3.222e-03 0.000e+00
