Bin I L V PA
0 -5.693e-03 3.959e-03 2.160e-03 0.000e+00
1 4.257e-04 -1.010e-03 2.886e-03 0.000e+00
2 -4.200e-03 -1.501e-03 5.178e-04 0.000e+00
3 -1.871e-04 -1.547e-03 1.231e-04 0.000e+00
4 -2.115e-03 3.979e-03 1.051e-03 0.000e+00
5 -4.318e-03 5.677e-03 1.667e-03 6.813e+01
6 -4.847e-03 -4.776e-04 2.579e-03 0.000e+00
7 -7.219e-03 2.770e-04 3.065e-03 0.000e+00
8 -9.183e-03 -1.581e-03 3.279e-03 0.000e+00
9 -4.475e-04 -1.653e-03 -6.605e-04 0.000e+00
10 -6.221e-03 -1.950e-03 2.576e-03 0.000e+00
11 -9.432e-04 -6.079e-04 3.145e-03 0.000e+00
12 -4.465e-03 -1.343e-03 2.525e-03 0.000e+00
13 -9.138e-04 8.336e-03 2.651e-03 6.771e+00
14 -4.335e-03 8.361e-03 4.457e-04 -3.219e+01
15 -3.098e-03 -1.621e-03 3.789e-03 0.000e+00
16 -7.961e-03 6.041e-03 -4.620e-03 6.659e+01
17 -6.577e-03 -1.717e-03 3.296e-03 0.000e+00
18 -4.014e-03 -1.927e-03 -1.340e-03 0.000e+00
19 -2.801e-03 3.252e-03 1.999e-03 0.000e+00
20 -3.982e-03 5.425e-03 -2.994e-03 -4.955e+00
21 -7.438e-03 -1.672e-03 1.456e-03 0.000e+00
22 -7.658e-03 -9.356e-04 -8.774e-04 0.000e+00
23 -5.378e-03 -1.767e-03 2.787e-03 0.000e+00
24 -2.026e-03 -1.919e-03 1.895e-03 0.000e+00
25 -5.281e-03 -1.849e-03 2.868e-03 0.000e+00
26 -4.458e-04 2.738e-04 -3.017e-05 0.000e+00
27 -5.920e-03 -1.805e-03 1.405e-03 0.000e+00
28 -6.068e-03 2.110e-03 2.755e-04 0.000e+00
29 -3.233e-03 -7.289e-04 -2.986e-04 0.000e+00
30 -1.692e-03 -1.498e-03 -1.777e-03 0.000e+00
31 -4.514e-04 7.484e-03 -5.144e-03 1.329e+02
32 -6.103e-03 3.897e-03 5.491e-04 0.000e+00
33 -5.425e-03 -5.774e-04 -9.175e-04 0.000e+00
34 -4.537e-03 -1.483e-03 -3.809e-03 0.000e+00
35 -5.167e-03 -3.212e-04 1.983e-03 0.000e+00
36 -4.432e-04 3.650e-03 -5.288e-04 0.000e+00
37 -4.762e-03 -1.817e-03 3.373e-03 0.000e+00
38 -7.988e-04 4.388e-03 -1.125e-03 0.000e+00
39 -6.853e-04 -1.809e-03 5.202e-03 0.000e+00
40 -1.970e-03 2.798e-03 -4.040e-03 0.000e+00
41 -1.860e-03 -1.881e-03 -2.044e-03 0.000e+00
42 -4.522e-03 -3.473e-04 1.516e-03 0.000e+00
43 -5.812e-03 4.379e-03 8.614e-04 0.000e+00
44 -5.034e-03 -1.790e-03 -2.620e-03 0.000e+00
45 3.240e-03 -1.087e-04 1.173e-03 0.000e+00
46 2.298e-03 -4.043e-04 -2.035e-03 0.000e+00
47 -1.437e-03 4.560e-03 3.068e-03 0.000e+00
48 -4.550e-03 3.540e-03 -4.325e-03 0.000e+00
49 -9.220e-04 6.103e-03 -1.133e-03 -3.252e+01
50 -1.940e-03 5.422e-03 2.838e-03 6.613e+01
51 -1.702e-03 -1.730e-03 1.304e-03 0.000e+00
52 -6.464e-03 -1.158e-03 5.068e-03 0.000e+00
53 -3.026e-03 -2.018e-03 4.284e-03 0.000e+00
54 -1.753e-03 4.364e-03 -4.639e-04 0.000e+00
55 -2.538e-05 -2.032e-03 5.696e-03 0.000e+00
56 -8.496e-04 2.317e-03 3.589e-03 0.000e+00
57 1.410e-03 -1.755e-03 1.410e-03 0.000e+00
58 -1.698e-03 -3.150e-04 4.799e-04 0.000e+00
59 -3.453e-03 7.582e-04 -3.027e-03 0.000e+00
60 1.609e-03 7.662e-03 4.127e-04 7.447e+00
61 -4.626e-03 7.103e-03 -1.296e-04 3.850e+01
62 -1.912e-03 -1.229e-03 1.460e-03 0.000e+00
63 2.941e-03 -3.696e-04 3.248e-05 0.000e+00
64 2.953e-04 4.279e-03 1.282e-03 0.000e+00
65 -5.747e-04 4.052e-03 2.055e-03 0.000e+00
66 -3.166e-03 6.107e-03 -2.483e-03 4.262e+01
67 3.384e-03 -1.849e-03 -2.433e-03 0.000e+00
68 -4.202e-03 3.220e-03 4.167e-03 0.000e+00
69 -3.720e-03 3.298e-03 -2.536e-03 0.000e+00
70 -5.973e-04 -1.535e-04 3.172e-04 0.000e+00
71 6.465e-03 2.793e-03 2.509e-04 0.000e+00
72 2.951e-04 8.222e-03 -2.169e-03 8.972e+01
