Bin I L V PA
0 -4.844e-02 -5.396e-02 -7.075e-02 0.000e+00
1 6.553e-02 -5.900e-02 -4.944e-02 0.000e+00
2 -5.226e-02 -4.207e-02 6.202e-03 0.000e+00
3 -6.142e-02 -5.790e-02 -6.153e-02 0.000e+00
4 -4.777e-02 1.041e-01 -2.951e-02 1.098e+02
5 -2.164e-02 3.658e-03 3.435e-02 0.000e+00
6 2.537e-02 5.585e-02 2.917e-02 0.000e+00
7 1.170e-01 2.459e-02 5.684e-02 0.000e+00
8 1.216e-01 6.998e-02 -1.069e-02 0.000e+00
9 1.044e-01 -5.984e-02 1.677e-02 0.000e+00
10 2.068e-02 -6.115e-02 -8.056e-02 0.000e+00
11 4.947e-02 3.068e-02 2.216e-02 0.000e+00
12 1.124e-01 4.184e-02 -9.006e-03 0.000e+00
13 -9.773e-03 3.670e-02 -2.973e-02 0.000e+00
14 -7.334e-02 6.043e-03 4.295e-02 0.000e+00
15 -1.064e-02 -3.979e-02 4.748e-02 0.000e+00
16 1.618e-02 -6.486e-02 -2.640e-02 0.000e+00
17 -3.188e-02 -6.405e-02 -7.261e-02 0.000e+00
18 -2.157e-02 4.393e-02 5.714e-02 0.000e+00
19 -2.850e-02 2.778e-02 4.929e-02 0.000e+00
20 -3.190e-02 -6.125e-02 1.596e-02 0.000e+00
21 -9.665e-03 4.474e-02 4.699e-02 0.000e+00
22 -4.380e-03 -3.441e-02 -4.501e-02 0.000e+00
23 -2.969e-02 -6.281e-02 4.513e-03 0.000e+00
24 1.450e-02 -4.752e-02 0.000e+00 0.000e+00
25 2.828e-02 -6.478e-02 -3.043e-02 0.000e+00
26 -3.162e-02 -6.057e-02 1.559e-02 0.000e+00
27 -5.138e-02 2.723e-02 -5.781e-02 0.000e+00
28 -9.141e-03 4.704e-02 -7.632e-02 0.000e+00
29 -5.352e-02 2.549e-02 -4.312e-03 0.000e+00
30 -2.047e-02 -4.182e-02 -4.142e-03 0.000e+00
31 8.407e-03 5.115e-02 -9.508e-02 0.000e+00
32 0.000e+00 -5.105e-02 4.156e-02 0.000e+00
33 -2.378e-02 -3.535e-02 4.791e-02 0.000e+00
34 -1.777e-02 -5.596e-02 7.294e-02 0.000e+00
35 2.660e-03 5.128e-02 -2.679e-02 0.000e+00
36 1.576e-02 7.948e-02 2.063e-02 2.213e+01
37 -5.736e-02 9.233e-02 5.381e-03 2.436e+01
38 -1.277e-02 0.000e+00 -1.289e-02 0.000e+00
39 -2.215e-03 -4.045e-02 4.768e-02 0.000e+00
40 8.008e-02 6.601e-02 2.557e-03 0.000e+00
41 1.581e-02 -5.113e-02 -2.978e-02 0.000e+00
42 2.509e-02 -5.434e-02 -1.399e-02 0.000e+00
43 -1.312e-02 -5.727e-02 -3.377e-04 0.000e+00
44 1.408e-02 3.948e-02 1.837e-02 0.000e+00
