Bin I L V PA
0 2.194e-03 -2.593e-03 3.360e-03 0.000e+00
1 1.819e-04 -3.448e-03 -4.241e-03 0.000e+00
2 3.776e-04 -5.137e-04 3.473e-03 0.000e+00
3 1.721e-03 -2.148e-03 -1.155e-05 0.000e+00
4 -9.164e-04 -3.692e-03 -2.069e-03 0.000e+00
5 1.709e-03 3.724e-04 -9.817e-04 0.000e+00
6 -2.485e-04 -3.716e-04 -4.153e-03 0.000e+00
7 2.920e-03 4.967e-03 -1.377e-03 -8.424e+01
8 -1.768e-03 3.744e-03 5.166e-05 0.000e+00
9 2.787e-03 -2.504e-03 -1.619e-03 0.000e+00
10 -2.682e-03 2.913e-04 3.192e-04 0.000e+00
11 2.174e-03 2.368e-03 2.058e-04 0.000e+00
12 -4.603e-03 7.617e-04 2.793e-03 0.000e+00
13 1.357e-03 1.626e-03 -3.652e-03 0.000e+00
14 1.463e-03 3.669e-03 2.943e-04 0.000e+00
15 2.018e-03 -3.400e-03 2.147e-04 0.000e+00
16 -6.922e-04 1.236e-03 2.614e-04 0.000e+00
17 8.597e-04 -2.586e-03 -1.541e-03 0.000e+00
18 1.053e-03 2.766e-03 7.398e-04 0.000e+00
19 3.447e-03 -1.718e-03 2.522e-03 0.000e+00
20 3.013e-03 -3.061e-03 -2.260e-03 0.000e+00
21 -1.785e-03 1.791e-03 9.507e-05 0.000e+00
22 4.623e-03 1.277e-04 -1.541e-03 0.000e+00
23 1.689e-03 -3.053e-03 1.911e-03 0.000e+00
24 8.055e-04 -1.032e-04 -2.767e-03 0.000e+00
25 -1.626e-04 -2.880e-03 7.925e-06 0.000e+00
26 -3.133e-03 -3.929e-03 3.010e-03 0.000e+00
27 -1.664e-03 2.783e-04 -2.965e-04 0.000e+00
28 -3.142e-05 -2.844e-03 1.635e-03 0.000e+00
29 7.925e-04 6.571e-04 3.875e-04 0.000e+00
30 2.217e-03 1.483e-03 2.586e-03 0.000e+00
31 3.998e-03 1.458e-03 -4.707e-03 0.000e+00
32 -2.137e-03 1.493e-03 -2.272e-03 0.000e+00
33 2.676e-03 2.372e-03 2.896e-03 0.000e+00
34 -5.021e-05 -2.411e-03 -2.029e-03 0.000e+00
35 -3.072e-03 9.278e-04 2.297e-03 0.000e+00
36 2.817e-03 2.644e-03 -3.405e-03 0.000e+00
37 2.153e-04 -3.995e-04 -1.419e-03 0.000e+00
38 2.430e-03 2.546e-03 -2.373e-04 0.000e+00
39 1.421e-03 -3.416e-03 3.677e-04 0.000e+00
40 -1.498e-03 -3.819e-03 1.239e-03 0.000e+00
41 1.940e-03 -1.960e-03 1.775e-03 0.000e+00
42 1.850e-03 -3.251e-03 -4.844e-04 0.000e+00
43 1.839e-03 2.010e-03 -7.303e-04 0.000e+00
44 1.190e-03 1.353e-03 -2.197e-03 0.000e+00
45 9.063e-04 7.113e-04 3.066e-04 0.000e+00
46 -4.729e-03 -1.694e-04 -3.496e-04 0.000e+00
47 8.067e-03 2.499e-03 -1.395e-03 0.000e+00
48 1.697e-03 8.625e-05 -3.222e-03 0.000e+00
49 8.334e-05 -3.074e-03 -1.454e-03 0.000e+00
50 1.227e-03 2.126e-04 2.768e-03 0.000e+00
51 9.265e-04 5.381e-04 4.742e-04 0.000e+00
52 -1.744e-03 8.855e-04 -2.954e-03 0.000e+00
53 -8.609e-04 1.301e-03 1.737e-03 0.000e+00
54 1.665e-03 3.158e-03 1.668e-03 0.000e+00
55 9.626e-04 1.050e-04 -4.515e-03 0.000e+00
56 2.193e-04 2.325e-03 -3.349e-03 0.000e+00
57 3.157e-03 2.102e-03 2.019e-03 0.000e+00
58 3.633e-03 5.815e-04 1.647e-03 0.000e+00
59 -6.717e-04 -3.758e-03 7.140e-04 0.000e+00
60 -1.060e-03 5.162e-03 -1.450e-03 -6.688e+01
61 -3.445e-03 -2.554e-03 7.732e-05 0.000e+00
62 -3.059e-03 -3.254e-03 1.401e-03 0.000e+00
63 4.248e-04 1.518e-03 -5.530e-03 0.000e+00
64 -1.296e-03 1.249e-03 -2.055e-03 0.000e+00
65 2.229e-03 4.907e-03 -3.708e-03 -6.279e+01
66 2.372e-03 1.775e-03 -1.562e-03 0.000e+00
67 -5.050e-03 6.168e-04 1.412e-05 0.000e+00
68 -1.104e-03 -6.936e-04 -4.555e-04 0.000e+00
69 -1.664e-03 -2.335e-03 -1.490e-04 0.000e+00
70 -5.602e-04 -4.341e-06 -2.222e-03 0.000e+00
71 5.783e-05 -3.412e-03 -3.348e-03 0.000e+00
72 -3.531e-04 -3.693e-03 1.616e-03 0.000e+00
73 9.591e-04 4.190e-03 -1.966e-03 3.995e+01
74 -2.053e-03 -2.018e-03 3.123e-03 0.000e+00
75 2.896e-03 -3.403e-03 -1.399e-04 0.000e+00
76 -3.301e-04 2.729e-04 1.249e-03 0.000e+00
77 2.622e-03 -2.958e-03 1.324e-03 0.000e+00
78 1.805e-03 1.786e-03 5.188e-03 0.000e+00
79 3.216e-03 -6.333e-04 2.926e-03 0.000e+00
80 3.322e-03 -3.700e-03 6.110e-04 0.000e+00
81 -5.548e-03 4.391e-04 2.607e-03 0.000e+00
82 -1.746e-03 -3.645e-03 3.428e-04 0.000e+00
83 -1.061e-03 1.235e-03 -3.024e-03 0.000e+00
84 -2.472e-03 -3.428e-03 8.115e-04 0.000e+00
85 1.669e-03 -2.496e-03 1.367e-03 0.000e+00
86 -4.509e-04 8.397e-04 -2.238e-03 0.000e+00
87 6.367e-04 -3.424e-03 -2.961e-03 0.000e+00
88 1.332e-03 2.317e-03 1.863e-03 0.000e+00
89 -1.588e-04 -2.973e-03 1.463e-03 0.000e+00
90 3.750e-03 1.840e-03 -2.811e-03 0.000e+00
91 -1.392e-03 3.074e-03 7.837e-04 0.000e+00
92 4.599e-03 -2.865e-03 2.035e-03 0.000e+00
93 3.436e-03 -3.405e-03 1.893e-03 0.000e+00
94 3.354e-03 -8.134e-05 2.465e-03 0.000e+00
95 1.721e-04 1.618e-03 -4.071e-03 0.000e+00
96 -3.760e-04 3.605e-04 -1.819e-03 0.000e+00
97 7.343e-04 1.047e-03 -3.385e-04 0.000e+00
98 2.514e-03 -3.718e-03 3.411e-04 0.000e+00
99 1.890e-03 2.668e-03 3.155e-03 0.000e+00
100 -2.426e-04 -2.718e-03 -2.071e-03 0.000e+00
101 -1.350e-03 1.296e-03 -2.668e-03 0.000e+00
102 -1.199e-03 2.143e-03 -1.340e-03 0.000e+00
103 4.807e-03 -2.831e-03 1.913e-03 0.000e+00
104 -1.089e-03 9.784e-04 1.905e-03 0.000e+00
105 -2.059e-04 2.103e-03 9.758e-04 0.000e+00
106 5.281e-03 1.859e-03 -5.807e-05 0.000e+00
107 3.456e-03 1.303e-03 -1.998e-03 0.000e+00
108 -8.862e-04 -5.255e-04 -3.693e-03 0.000e+00
109 3.602e-03 -3.697e-03 -3.153e-03 0.000e+00
110 -8.797e-04 7.884e-04 3.950e-04 0.000e+00
111 -1.238e-03 1.427e-03 3.651e-03 0.000e+00
112 2.735e-03 1.111e-03 3.496e-03 0.000e+00
113 -1.027e-03 -1.663e-03 1.997e-04 0.000e+00
114 3.829e-03 8.520e-04 -2.854e-04 0.000e+00
115 3.159e-03 -3.427e-03 5.427e-03 0.000e+00
116 -1.222e-03 -3.658e-03 2.678e-03 0.000e+00
117 1.319e-03 2.623e-03 1.213e-03 0.000e+00
118 -2.788e-03 2.716e-03 2.801e-03 0.000e+00
119 -5.706e-04 4.657e-03 6.960e-04 6.719e+01
120 5.115e-03 -8.787e-05 -1.304e-03 0.000e+00
121 -1.383e-03 3.904e-04 -9.448e-04 0.000e+00
122 -5.604e-04 -7.016e-04 -3.037e-03 0.000e+00
123 -8.183e-04 -3.713e-03 1.656e-03 0.000e+00
124 -5.147e-05 -2.959e-03 1.244e-03 0.000e+00
125 6.847e-03 2.950e-04 -1.426e-03 0.000e+00
126 2.410e-03 1.910e-03 -2.711e-03 0.000e+00
127 3.192e-03 3.078e-03 1.613e-03 0.000e+00
128 3.027e-03 2.039e-04 1.072e-03 0.000e+00
129 -1.165e-03 -2.759e-03 8.493e-04 0.000e+00
130 1.918e-03 1.845e-04 3.641e-03 0.000e+00
131 2.741e-03 -3.624e-04 2.247e-03 0.000e+00
132 6.849e-04 -3.868e-03 -3.093e-03 0.000e+00
133 1.459e-03 -2.137e-03 4.688e-04 0.000e+00
134 2.332e-03 1.338e-03 -1.266e-03 0.000e+00
135 2.128e-03 -5.547e-04 -8.080e-04 0.000e+00
136 -2.606e-03 1.358e-03 -6.559e-04 0.000e+00
137 -3.079e-03 -3.654e-03 4.507e-03 0.000e+00
138 3.073e-03 2.365e-03 3.509e-03 0.000e+00
139 -4.228e-03 3.705e-03 -4.981e-04 0.000e+00
140 -7.403e-04 1.787e-04 -1.333e-03 0.000e+00
141 -3.945e-04 -3.464e-03 2.083e-04 0.000e+00
142 3.271e-03 -3.910e-03 -2.540e-05 0.000e+00
143 1.427e-04 -3.149e-03 8.174e-04 0.000e+00
144 -7.693e-04 2.720e-03 -1.104e-04 0.000e+00
145 1.568e-03 -2.392e-03 1.392e-03 0.000e+00
146 4.364e-03 -3.275e-03 3.227e-03 0.000e+00
147 1.862e-03 -3.877e-03 2.163e-03 0.000e+00
148 -4.220e-05 -2.671e-03 1.750e-03 0.000e+00
149 4.760e-04 -3.084e-03 8.393e-05 0.000e+00
150 -2.056e-03 -1.025e-03 7.511e-04 0.000e+00
151 -1.374e-03 1.626e-03 2.322e-03 0.000e+00
152 -6.303e-04 -2.858e-03 8.167e-04 0.000e+00
153 -2.449e-03 1.679e-03 -3.796e-04 0.000e+00
154 -4.145e-04 1.364e-03 1.237e-03 0.000e+00
155 1.161e-04 -2.390e-04 -2.060e-03 0.000e+00
156 -2.590e-03 -3.834e-03 5.340e-04 0.000e+00
157 -6.892e-04 7.989e-04 5.973e-04 0.000e+00
158 3.657e-04 -2.995e-03 1.231e-03 0.000e+00
159 -3.055e-03 -6.471e-05 -6.700e-04 0.000e+00
160 2.696e-03 -3.629e-03 -3.328e-03 0.000e+00
161 -2.688e-03 1.366e-03 1.708e-03 0.000e+00
162 1.413e-03 -3.189e-03 9.780e-04 0.000e+00
163 6.289e-04 3.851e-03 5.915e-04 0.000e+00
164 -1.913e-03 4.306e-03 -2.067e-03 -2.467e+01
165 1.848e-03 3.996e-03 2.573e-03 -1.043e+02
166 -4.127e-04 -3.052e-03 -1.356e-03 0.000e+00
167 -1.469e-03 5.476e-03 -7.245e-04 9.293e+00
168 -6.568e-04 -2.925e-03 1.771e-03 0.000e+00
169 -2.542e-03 -9.049e-04 -3.830e-03 0.000e+00
170 2.727e-03 -2.897e-03 -4.397e-03 0.000e+00
171 2.273e-03 9.507e-04 3.250e-03 0.000e+00
172 -2.425e-03 -3.799e-03 -1.739e-03 0.000e+00
173 -3.316e-03 -3.046e-03 1.907e-03 0.000e+00
174 -2.650e-03 -2.261e-03 -9.777e-04 0.000e+00
175 -7.901e-04 1.777e-04 -1.374e-03 0.000e+00
176 1.668e-03 3.153e-04 -4.391e-03 0.000e+00
177 -5.694e-05 -2.725e-03 3.459e-03 0.000e+00
178 -1.550e-03 3.993e-04 -3.107e-03 0.000e+00
179 -2.361e-03 2.271e-04 2.284e-03 0.000e+00
180 2.178e-03 -3.498e-03 1.586e-04 0.000e+00
181 1.102e-03 -7.352e-05 4.411e-03 0.000e+00
182 5.990e-04 -7.946e-04 -1.624e-03 0.000e+00
183 -2.596e-03 7.111e-04 -4.375e-03 0.000e+00
184 -2.084e-03 -2.452e-03 1.001e-05 0.000e+00
185 2.267e-03 3.562e-03 8.177e-04 0.000e+00
186 4.666e-04 -6.479e-04 7.020e-04 0.000e+00
187 9.330e-04 -1.027e-03 -2.819e-03 0.000e+00
188 1.559e-03 -2.715e-03 -3.064e-03 0.000e+00
189 8.668e-04 -3.875e-03 2.211e-03 0.000e+00
190 4.447e-03 9.156e-04 -2.299e-03 0.000e+00
191 -4.908e-04 -5.091e-04 -1.710e-03 0.000e+00
192 -9.440e-04 2.927e-03 -1.306e-03 0.000e+00
193 4.074e-03 -3.300e-03 1.856e-04 0.000e+00
194 -6.353e-04 -2.089e-03 1.712e-04 0.000e+00
195 -1.753e-03 -3.030e-03 3.006e-03 0.000e+00
196 -4.289e-04 2.422e-03 4.082e-04 0.000e+00
197 6.853e-04 3.801e-03 -1.046e-04 0.000e+00
198 -6.825e-04 3.315e-03 2.615e-04 0.000e+00
199 2.572e-03 -2.283e-03 1.712e-03 0.000e+00
200 4.328e-03 -2.250e-03 -1.400e-03 0.000e+00
201 3.185e-04 -3.783e-03 3.681e-03 0.000e+00
202 1.221e-03 -3.972e-04 -2.620e-03 0.000e+00
203 1.391e-04 -2.511e-03 4.111e-03 0.000e+00
204 -1.890e-03 -3.053e-03 1.995e-03 0.000e+00
205 -2.097e-03 8.239e-04 -1.372e-03 0.000e+00
206 -4.384e-03 2.441e-03 5.602e-03 0.000e+00
207 5.950e-03 -3.827e-03 -2.354e-04 0.000e+00
208 4.242e-04 6.910e-04 4.526e-04 0.000e+00
209 -1.570e-03 -3.155e-03 -1.304e-03 0.000e+00
210 7.439e-03 2.318e-03 -4.290e-03 0.000e+00
211 -5.102e-04 -3.773e-03 -3.206e-04 0.000e+00
212 -2.594e-03 1.460e-03 -3.396e-03 0.000e+00
213 -2.435e-03 1.664e-03 -7.772e-04 0.000e+00
214 1.179e-03 2.019e-03 2.593e-03 0.000e+00
215 -1.574e-04 2.612e-03 -2.403e-03 0.000e+00
216 -2.747e-03 2.842e-03 -2.488e-03 0.000e+00
