Bin I L V PA
0 -3.323e-03 2.952e-03 -4.826e-03 0.000e+00
1 -6.969e-03 2.811e-03 8.141e-04 0.000e+00
2 -5.249e-03 5.945e-03 4.448e-03 0.000e+00
3 9.856e-04 1.105e-03 5.344e-05 0.000e+00
4 -1.819e-02 -5.669e-03 -3.315e-03 0.000e+00
5 -3.389e-03 -1.418e-03 1.606e-03 0.000e+00
6 3.088e-03 -6.657e-03 -3.200e-03 0.000e+00
7 -4.685e-03 7.628e-03 3.240e-03 2.899e+01
8 4.102e-03 -6.068e-03 4.973e-04 0.000e+00
9 5.187e-03 -4.430e-03 6.613e-04 0.000e+00
10 -7.703e-04 -4.573e-03 5.370e-04 0.000e+00
11 -4.634e-03 6.761e-03 -3.514e-03 0.000e+00
12 -4.461e-03 -5.678e-03 5.083e-03 0.000e+00
13 -3.744e-03 1.417e-03 3.105e-03 0.000e+00
14 -1.141e-03 -3.607e-03 1.891e-05 0.000e+00
15 2.771e-03 3.442e-03 1.418e-04 0.000e+00
16 -2.756e-03 -7.361e-03 2.500e-03 0.000e+00
17 -6.090e-03 -3.837e-03 6.073e-03 0.000e+00
18 6.418e-03 -6.303e-03 1.555e-03 0.000e+00
19 -3.485e-03 -6.848e-03 4.485e-03 0.000e+00
20 6.224e-03 -5.419e-03 2.105e-03 0.000e+00
21 -8.882e-04 -4.897e-03 -2.112e-03 0.000e+00
22 -3.515e-03 -3.925e-03 -1.628e-03 0.000e+00
23 1.047e-03 -6.274e-04 9.715e-03 0.000e+00
24 9.187e-04 -4.734e-03 -5.221e-03 0.000e+00
25 6.884e-04 -1.663e-03 3.911e-03 0.000e+00
26 -9.672e-04 3.029e-04 -3.845e-03 0.000e+00
27 2.317e-03 4.701e-03 5.763e-03 0.000e+00
28 2.090e-03 7.397e-03 -6.488e-03 7.079e+01
29 3.656e-03 -2.363e-03 -1.940e-03 0.000e+00
30 -6.510e-03 4.520e-03 5.638e-03 0.000e+00
31 4.760e-03 -7.252e-03 -4.543e-03 0.000e+00
32 -8.507e-03 -7.220e-03 -8.438e-03 0.000e+00
33 2.663e-03 -4.038e-03 -2.950e-03 0.000e+00
34 1.574e-03 -6.802e-03 -2.085e-03 0.000e+00
35 -9.576e-03 -4.449e-03 2.161e-03 0.000e+00
36 -3.276e-03 -6.593e-03 2.931e-03 0.000e+00
37 2.044e-03 -6.900e-03 -3.593e-03 0.000e+00
38 6.116e-04 -7.136e-03 -1.192e-02 0.000e+00
39 -1.290e-03 2.302e-03 -3.603e-03 0.000e+00
40 5.382e-04 3.884e-03 -5.912e-03 0.000e+00
41 1.557e-03 -6.966e-03 4.527e-03 0.000e+00
42 -2.443e-03 -4.759e-03 -4.061e-03 0.000e+00
43 -3.503e-03 2.970e-03 5.726e-03 0.000e+00
44 6.469e-03 2.025e-03 -3.530e-03 0.000e+00
45 2.383e-03 2.801e-03 5.259e-05 0.000e+00
46 2.983e-03 -6.806e-03 -3.684e-03 0.000e+00
47 4.046e-03 -6.287e-03 4.872e-03 0.000e+00
48 6.373e-03 -6.694e-03 7.997e-03 0.000e+00
49 2.447e-03 -7.349e-03 5.943e-04 0.000e+00
50 -4.550e-04 2.917e-03 1.112e-03 0.000e+00
51 1.288e-03 -5.604e-04 -3.428e-03 0.000e+00
52 4.706e-04 8.170e-03 4.048e-03 -5.003e+01
53 1.342e-03 4.228e-03 -8.007e-04 0.000e+00
54 3.425e-03 -5.684e-03 2.516e-03 0.000e+00
55 -9.539e-03 5.185e-04 5.242e-04 0.000e+00
56 3.519e-03 2.549e-03 -1.874e-03 0.000e+00
57 -5.126e-04 -6.460e-03 -6.415e-04 0.000e+00
58 1.850e-03 -4.270e-04 -1.231e-03 0.000e+00
59 -1.647e-03 2.674e-03 2.428e-03 0.000e+00
60 6.719e-03 5.105e-03 2.486e-03 0.000e+00
61 1.552e-03 9.494e-03 4.158e-03 -6.094e+01
62 -2.544e-03 -5.262e-03 4.670e-04 0.000e+00
63 -5.721e-03 -7.239e-03 8.798e-04 0.000e+00
64 -8.109e-03 -7.315e-03 2.232e-03 0.000e+00
65 -2.454e-03 8.332e-03 -3.737e-03 -5.174e+01
66 3.070e-03 5.411e-03 -4.935e-03 0.000e+00
67 -6.313e-03 4.738e-03 -1.063e-03 0.000e+00
68 2.754e-04 5.161e-03 -7.744e-03 0.000e+00
69 -8.179e-03 3.415e-03 1.212e-03 0.000e+00
70 1.842e-03 -7.324e-03 1.997e-03 0.000e+00
71 5.969e-04 2.868e-03 6.493e-04 0.000e+00
72 -2.561e-03 -7.005e-03 6.926e-03 0.000e+00
73 -4.466e-03 -4.492e-03 -4.357e-03 0.000e+00
74 -5.287e-03 9.431e-04 4.688e-03 0.000e+00
75 5.369e-04 3.153e-03 -1.020e-04 0.000e+00
76 -8.881e-03 -7.223e-03 -1.076e-04 0.000e+00
77 -4.389e-05 4.123e-03 -7.630e-03 0.000e+00
78 -3.778e-03 -1.054e-03 -3.137e-03 0.000e+00
79 -1.282e-03 2.986e-03 1.990e-03 0.000e+00
80 -2.604e-03 2.321e-03 3.898e-03 0.000e+00
81 -7.970e-03 -7.314e-03 -4.742e-04 0.000e+00
82 -8.915e-03 7.417e-03 3.127e-03 -5.728e+01
83 3.514e-03 8.975e-04 -3.836e-04 0.000e+00
84 -2.715e-03 4.562e-03 8.917e-03 0.000e+00
85 -5.924e-03 -7.282e-03 -4.359e-04 0.000e+00
86 4.732e-03 6.576e-03 -4.459e-04 0.000e+00
87 -1.129e-03 -7.169e-03 6.535e-03 0.000e+00
88 -2.527e-03 5.553e-03 2.915e-04 0.000e+00
89 -5.510e-03 2.198e-03 2.692e-03 0.000e+00
90 -1.966e-03 2.811e-04 1.391e-04 0.000e+00
91 -1.715e-03 3.757e-03 -3.580e-04 0.000e+00
92 -3.964e-04 -7.250e-03 -1.087e-02 0.000e+00
93 7.927e-03 1.705e-04 1.879e-04 0.000e+00
94 -7.693e-03 -6.706e-03 -2.537e-03 0.000e+00
95 -9.936e-04 3.620e-03 -2.244e-03 0.000e+00
96 1.742e-03 5.819e-03 5.358e-03 0.000e+00
97 4.290e-03 9.530e-04 4.947e-03 0.000e+00
98 -4.102e-03 -7.231e-03 -8.001e-03 0.000e+00
99 -5.316e-03 7.301e-03 -4.124e-03 7.348e+01
100 -2.103e-03 -6.768e-03 -7.671e-03 0.000e+00
101 -7.348e-03 -3.789e-04 6.147e-03 0.000e+00
102 -7.899e-03 -7.242e-03 -1.195e-02 0.000e+00
103 -1.009e-03 -1.190e-05 -1.016e-02 0.000e+00
104 1.439e-03 -5.702e-03 4.314e-03 0.000e+00
105 -2.469e-03 7.798e-03 4.992e-03 -2.405e+01
106 -3.820e-03 3.817e-03 3.761e-03 0.000e+00
107 -5.381e-03 4.577e-03 4.141e-04 0.000e+00
108 4.101e-03 5.772e-04 5.159e-03 0.000e+00
109 1.428e-03 -5.846e-04 -1.932e-03 0.000e+00
110 -1.798e-03 -1.193e-03 -5.494e-04 0.000e+00
111 -2.023e-03 2.942e-03 -1.084e-03 0.000e+00
112 -1.390e-03 5.026e-03 2.519e-04 0.000e+00
113 -3.527e-03 -5.934e-03 4.765e-03 0.000e+00
114 3.876e-03 9.092e-03 3.658e-03 -4.294e+01
115 -4.581e-03 1.116e-03 4.200e-03 0.000e+00
116 -4.525e-03 3.683e-04 -1.156e-03 0.000e+00
117 5.715e-03 6.771e-03 1.029e-02 0.000e+00
118 -8.976e-04 8.842e-03 -1.071e-03 -6.640e+01
119 -2.743e-03 2.198e-03 -4.836e-03 0.000e+00
120 5.079e-03 -5.610e-03 2.574e-04 0.000e+00
121 -5.292e-03 -7.131e-03 -3.686e-03 0.000e+00
122 -6.163e-03 1.762e-03 -7.324e-03 0.000e+00
123 -6.313e-03 -4.169e-03 -4.232e-03 0.000e+00
124 -6.293e-03 -7.379e-03 2.874e-03 0.000e+00
125 6.151e-03 5.431e-03 -8.763e-04 0.000e+00
126 5.123e-03 1.444e-03 7.756e-03 0.000e+00
127 -1.973e-03 1.583e-03 -1.311e-02 0.000e+00
128 2.738e-03 1.237e-03 -4.528e-03 0.000e+00
129 -1.014e-03 1.249e-03 2.214e-03 0.000e+00
130 -1.401e-03 4.160e-03 2.852e-03 0.000e+00
131 -3.466e-04 5.385e-03 2.517e-03 0.000e+00
132 -3.404e-03 2.335e-05 -1.541e-05 0.000e+00
133 -1.102e-02 4.035e-03 3.345e-03 0.000e+00
134 -4.718e-03 5.220e-03 -6.474e-03 0.000e+00
135 -1.967e-03 -2.307e-03 -7.520e-03 0.000e+00
136 5.260e-03 -5.697e-03 -4.009e-03 0.000e+00
137 -9.555e-03 -7.389e-03 -4.243e-03 0.000e+00
138 3.331e-03 -6.414e-03 -2.145e-03 0.000e+00
139 -3.678e-03 -5.962e-03 1.065e-03 0.000e+00
140 -8.019e-03 -6.409e-03 -3.539e-03 0.000e+00
141 5.649e-03 7.667e-04 -7.736e-03 0.000e+00
142 -5.628e-03 3.173e-03 -3.829e-03 0.000e+00
143 3.894e-04 2.692e-03 -3.023e-03 0.000e+00
144 5.782e-03 8.824e-03 2.632e-03 -5.887e+01
145 -4.137e-03 -5.577e-03 -6.845e-04 0.000e+00
146 5.794e-03 -1.555e-03 -7.585e-03 0.000e+00
147 1.850e-03 -6.685e-03 -7.627e-03 0.000e+00
148 1.319e-03 -1.373e-03 1.946e-03 0.000e+00
149 -6.316e-03 -1.471e-04 -2.315e-03 0.000e+00
150 -1.830e-03 4.548e-03 -7.559e-03 0.000e+00
151 -1.690e-03 2.366e-03 4.736e-03 0.000e+00
152 1.563e-03 8.089e-03 -8.667e-03 -7.780e+01
153 6.577e-04 -6.403e-04 7.129e-03 0.000e+00
154 1.471e-03 3.323e-03 -4.791e-04 0.000e+00
155 6.085e-03 8.404e-04 -4.079e-04 0.000e+00
156 7.350e-03 6.193e-03 -6.535e-03 0.000e+00
157 1.592e-02 5.271e-03 -5.983e-03 0.000e+00
158 2.039e-03 4.269e-04 2.901e-03 0.000e+00
159 9.207e-03 1.621e-02 -4.275e-03 -2.317e+01
160 1.881e-02 1.450e-02 -2.205e-03 -5.123e+01
161 1.694e-02 2.028e-03 -6.767e-03 0.000e+00
162 2.567e-02 1.677e-02 1.210e-03 -4.430e+01
163 3.401e-02 2.182e-02 -4.418e-03 -4.332e+01
164 3.896e-02 2.308e-02 -2.497e-03 -4.446e+01
165 4.732e-02 3.573e-02 3.534e-03 -4.206e+01
166 6.093e-02 4.116e-02 -1.144e-02 -4.180e+01
167 8.821e-02 3.351e-02 -3.012e-03 -4.116e+01
168 9.633e-02 4.773e-02 -3.608e-03 -3.935e+01
169 1.243e-01 4.246e-02 -2.786e-03 -3.698e+01
170 1.505e-01 5.099e-02 -7.998e-03 -3.893e+01
171 1.899e-01 4.560e-02 -1.180e-02 -4.285e+01
172 2.311e-01 3.837e-02 -1.720e-02 -3.723e+01
173 2.600e-01 3.454e-02 -9.177e-03 -4.250e+01
174 2.998e-01 2.934e-02 -2.539e-02 -5.290e+01
175 3.361e-01 3.102e-02 -4.011e-02 -5.944e+01
176 3.722e-01 1.537e-02 -5.257e-02 -7.539e+01
177 4.155e-01 2.730e-02 -6.537e-02 -8.845e+01
178 4.470e-01 2.898e-02 -7.897e-02 6.751e+01
179 4.725e-01 3.724e-02 -8.448e-02 6.189e+01
180 5.073e-01 4.583e-02 -1.007e-01 5.523e+01
181 5.228e-01 6.586e-02 -9.902e-02 5.347e+01
182 5.434e-01 7.622e-02 -1.027e-01 5.323e+01
183 5.509e-01 7.905e-02 -1.039e-01 5.080e+01
184 5.599e-01 7.765e-02 -9.717e-02 4.516e+01
185 5.825e-01 6.532e-02 -9.937e-02 3.895e+01
186 5.996e-01 6.287e-02 -9.077e-02 3.499e+01
187 6.302e-01 7.041e-02 -8.959e-02 2.956e+01
188 6.402e-01 6.276e-02 -8.809e-02 3.278e+01
189 6.762e-01 6.965e-02 -8.135e-02 2.531e+01
190 7.106e-01 7.322e-02 -7.915e-02 2.856e+01
191 7.596e-01 8.992e-02 -8.333e-02 3.548e+01
192 8.530e-01 1.435e-01 -1.269e-01 4.197e+01
193 9.318e-01 1.790e-01 -1.640e-01 4.276e+01
194 9.991e-01 2.227e-01 -1.895e-01 4.314e+01
195 1.000e+00 2.305e-01 -1.779e-01 4.297e+01
196 9.483e-01 2.048e-01 -1.576e-01 4.488e+01
