Bin I L V PA
0 7.398e-03 -1.925e-02 -5.651e-03 0.000e+00
1 1.265e-02 2.125e-03 -1.038e-02 0.000e+00
2 -2.379e-02 1.385e-04 -2.411e-02 0.000e+00
3 2.832e-03 1.574e-02 1.291e-02 0.000e+00
4 2.191e-04 3.063e-02 7.354e-03 1.289e+02
5 5.486e-03 2.537e-02 4.849e-02 0.000e+00
6 1.875e-02 1.682e-02 -3.039e-02 0.000e+00
7 -9.349e-03 5.727e-03 5.817e-04 0.000e+00
8 -1.579e-02 -1.784e-02 1.143e-02 0.000e+00
9 -2.213e-02 4.868e-03 4.074e-02 0.000e+00
10 3.167e-03 3.244e-03 -6.450e-03 0.000e+00
11 7.208e-03 1.388e-03 9.210e-03 0.000e+00
12 -7.517e-03 -8.240e-03 -7.048e-03 0.000e+00
13 8.895e-03 5.759e-02 9.803e-03 -3.095e+01
14 -5.304e-03 7.982e-03 1.005e-02 0.000e+00
15 -2.426e-03 -1.742e-02 -1.182e-02 0.000e+00
16 1.102e-02 1.183e-02 -3.863e-02 0.000e+00
17 -4.911e-03 3.041e-02 2.941e-04 8.092e+01
18 -2.026e-02 1.527e-02 -1.755e-02 0.000e+00
19 -3.524e-03 1.458e-02 1.683e-02 0.000e+00
20 -2.651e-02 1.981e-02 1.336e-02 0.000e+00
21 -2.542e-02 -1.843e-02 -3.769e-03 0.000e+00
22 0.000e+00 -2.719e-02 -4.979e-03 0.000e+00
23 1.534e-02 -5.474e-04 -1.407e-02 0.000e+00
24 1.240e-02 9.088e-03 -5.429e-03 0.000e+00
25 1.136e-02 1.122e-02 5.911e-03 0.000e+00
26 -2.349e-02 3.595e-02 -9.544e-03 3.035e+01
27 -1.260e-02 -2.126e-02 8.582e-04 0.000e+00
28 -2.396e-02 2.533e-02 7.534e-03 0.000e+00
29 -5.985e-03 -2.385e-02 -1.282e-02 0.000e+00
30 -2.681e-03 -2.101e-02 -1.909e-02 0.000e+00
31 2.874e-02 2.791e-03 -1.662e-03 0.000e+00
32 5.881e-03 1.381e-02 -4.904e-03 0.000e+00
33 -1.164e-02 1.779e-02 -4.781e-03 0.000e+00
34 -5.252e-03 7.504e-03 1.732e-02 0.000e+00
35 -2.458e-02 -1.735e-02 -3.847e-03 0.000e+00
36 1.847e-02 2.865e-02 4.383e-02 6.972e+01
37 -1.962e-02 -2.737e-02 1.933e-02 0.000e+00
38 -7.743e-03 -2.709e-02 4.244e-03 0.000e+00
39 -6.773e-03 -1.306e-02 -4.775e-03 0.000e+00
40 3.129e-03 -2.403e-02 -2.978e-02 0.000e+00
41 -2.047e-03 -2.227e-02 5.123e-03 0.000e+00
42 1.025e-02 7.588e-03 -2.856e-03 0.000e+00
43 -6.449e-04 8.090e-05 -2.367e-02 0.000e+00
44 -7.364e-03 -2.821e-02 1.147e-02 0.000e+00
45 2.042e-02 1.988e-02 1.228e-02 0.000e+00
46 -5.811e-03 1.760e-02 8.312e-04 0.000e+00
47 -1.023e-02 1.162e-02 -1.326e-02 0.000e+00
48 -3.389e-02 -5.073e-03 -1.396e-02 0.000e+00
49 1.511e-02 -2.731e-02 2.052e-03 0.000e+00
50 -1.239e-02 1.318e-02 -1.090e-02 0.000e+00
51 1.573e-02 2.263e-02 -2.232e-03 0.000e+00
52 2.902e-02 -1.702e-02 1.682e-03 0.000e+00
53 -9.389e-03 6.953e-03 -1.156e-02 0.000e+00
54 5.306e-03 6.073e-03 1.300e-02 0.000e+00
55 4.519e-03 1.613e-02 -1.150e-02 0.000e+00
56 9.749e-03 3.591e-03 1.370e-02 0.000e+00
57 -1.751e-02 2.376e-02 1.696e-02 0.000e+00
58 1.670e-03 1.736e-02 4.381e-04 0.000e+00
59 -5.849e-03 2.454e-02 6.363e-03 0.000e+00
60 1.033e-02 -3.935e-03 3.957e-02 0.000e+00
61 -3.016e-02 -2.738e-02 -1.239e-02 0.000e+00
62 -1.671e-02 2.228e-02 1.004e-02 0.000e+00
63 6.404e-03 2.302e-03 2.971e-04 0.000e+00
64 -9.576e-03 3.896e-02 6.237e-02 1.148e+02
65 1.464e-02 -2.591e-02 1.879e-02 0.000e+00
66 -1.078e-02 3.253e-02 -1.199e-03 4.736e+01
67 -8.472e-03 -2.873e-03 -9.644e-03 0.000e+00
68 -4.923e-03 4.056e-03 -1.043e-02 0.000e+00
69 -1.220e-02 -2.849e-02 -4.407e-03 0.000e+00
70 -3.953e-02 -2.941e-02 -1.435e-02 0.000e+00
71 -2.524e-02 -2.815e-02 1.981e-02 0.000e+00
72 -1.875e-02 -4.375e-03 -3.251e-02 0.000e+00
73 -2.435e-02 -2.874e-02 3.047e-02 0.000e+00
74 2.591e-02 2.226e-04 2.390e-02 0.000e+00
75 1.527e-02 1.033e-02 -4.735e-02 0.000e+00
76 -1.326e-02 -2.668e-02 -4.223e-03 0.000e+00
77 1.602e-02 -2.191e-02 -2.111e-02 0.000e+00
78 6.888e-03 -2.831e-02 -3.046e-02 0.000e+00
79 4.756e-03 -2.603e-02 9.322e-03 0.000e+00
80 -1.228e-02 -2.029e-02 -5.403e-03 0.000e+00
81 1.003e-02 1.809e-03 2.001e-02 0.000e+00
82 -1.806e-02 -5.311e-04 -2.590e-02 0.000e+00
83 1.989e-02 2.959e-03 5.699e-03 0.000e+00
84 1.167e-02 -2.015e-02 -1.619e-02 0.000e+00
85 1.345e-02 1.003e-02 2.030e-02 0.000e+00
86 1.916e-03 -4.537e-03 -9.029e-03 0.000e+00
87 -1.679e-02 -3.077e-03 -2.113e-02 0.000e+00
88 -9.875e-05 1.996e-02 1.235e-02 0.000e+00
89 -2.023e-02 4.471e-04 1.452e-02 0.000e+00
90 9.623e-04 -2.554e-02 3.125e-03 0.000e+00
91 9.400e-03 -8.879e-03 1.369e-02 0.000e+00
92 -1.600e-02 -2.573e-02 2.682e-02 0.000e+00
93 -1.302e-02 1.036e-02 -6.111e-03 0.000e+00
94 1.809e-02 2.123e-02 -7.359e-03 0.000e+00
95 4.269e-03 -4.447e-03 -3.233e-02 0.000e+00
96 -1.224e-02 5.411e-02 4.331e-02 1.173e+02
97 3.568e-02 -2.731e-02 -4.694e-03 0.000e+00
98 2.607e-03 1.298e-02 6.819e-03 0.000e+00
99 -5.616e-03 -2.862e-02 2.435e-02 0.000e+00
100 1.618e-02 3.492e-03 1.035e-02 0.000e+00
101 1.765e-02 -1.803e-02 -2.779e-04 0.000e+00
102 -1.612e-02 -1.091e-03 1.451e-03 0.000e+00
103 2.781e-02 2.227e-02 1.023e-02 0.000e+00
104 -1.864e-02 -3.113e-03 -2.419e-02 0.000e+00
105 7.772e-03 -1.154e-03 -2.492e-04 0.000e+00
106 1.262e-02 2.149e-02 -1.260e-02 0.000e+00
107 1.961e-03 1.626e-02 1.341e-02 0.000e+00
