Bin I L V PA
0 -4.241e-02 3.816e-03 4.058e-02 0.000e+00
1 9.059e-03 8.987e-03 3.932e-02 0.000e+00
2 -2.807e-02 1.302e-02 -9.640e-04 0.000e+00
3 2.114e-02 -5.586e-02 -1.439e-02 0.000e+00
4 2.154e-04 -5.340e-02 -8.697e-03 0.000e+00
5 2.291e-02 3.046e-02 8.615e-03 0.000e+00
6 7.696e-02 -5.041e-02 9.640e-04 0.000e+00
7 -4.503e-02 -3.495e-02 -4.382e-02 0.000e+00
8 5.872e-03 -5.454e-02 2.952e-02 0.000e+00
9 -5.006e-02 -4.877e-02 -1.239e-02 0.000e+00
10 5.599e-02 4.484e-03 -2.246e-02 0.000e+00
11 -3.594e-02 3.231e-02 1.360e-02 0.000e+00
12 -6.495e-02 2.138e-02 3.253e-02 0.000e+00
13 4.594e-02 3.392e-02 3.128e-02 0.000e+00
14 6.831e-02 2.960e-02 5.040e-02 0.000e+00
15 -1.144e-02 -5.597e-02 4.436e-03 0.000e+00
16 -9.898e-03 4.555e-02 2.159e-02 0.000e+00
17 -5.378e-02 1.840e-02 -4.493e-03 0.000e+00
18 -2.553e-02 1.615e-02 3.754e-02 0.000e+00
19 1.027e-02 -3.748e-02 9.935e-04 0.000e+00
20 2.214e-02 -2.880e-02 -2.740e-02 0.000e+00
21 3.508e-02 2.747e-02 2.453e-02 0.000e+00
22 -1.248e-02 -8.964e-03 4.335e-05 0.000e+00
23 3.056e-03 6.266e-03 1.446e-02 0.000e+00
24 -6.008e-03 -3.666e-02 -2.442e-02 0.000e+00
25 -2.135e-02 -4.487e-02 -8.170e-03 0.000e+00
26 1.195e-02 -3.777e-02 7.214e-03 0.000e+00
27 8.315e-04 1.575e-02 -1.682e-03 0.000e+00
28 3.392e-02 1.175e-02 6.863e-03 0.000e+00
29 3.125e-02 1.370e-02 1.392e-02 0.000e+00
30 9.465e-03 2.034e-02 1.313e-02 0.000e+00
31 -2.769e-03 -5.550e-02 6.090e-03 0.000e+00
32 4.643e-02 -2.988e-03 -1.267e-02 0.000e+00
33 5.067e-02 3.223e-02 -1.005e-02 0.000e+00
34 -3.694e-02 -4.337e-02 -6.883e-03 0.000e+00
35 -9.677e-03 -4.571e-03 -1.955e-02 0.000e+00
36 3.685e-02 1.283e-02 4.031e-02 0.000e+00
37 6.964e-02 -4.857e-02 -2.295e-02 0.000e+00
38 3.408e-02 -5.444e-02 -6.269e-03 0.000e+00
39 3.922e-02 -4.158e-02 3.683e-02 0.000e+00
40 6.569e-02 2.320e-02 -2.365e-03 0.000e+00
41 4.273e-02 5.082e-02 1.126e-02 0.000e+00
42 1.345e-01 2.413e-02 7.601e-02 0.000e+00
43 1.859e-01 -5.038e-02 -3.307e-02 0.000e+00
44 2.169e-01 -4.328e-02 4.700e-02 0.000e+00
45 3.006e-01 8.140e-02 5.430e-02 -5.798e+01
46 4.151e-01 1.663e-01 5.671e-02 -4.182e+01
47 5.244e-01 9.068e-02 1.646e-01 -5.164e+01
48 6.994e-01 2.596e-01 1.748e-01 -4.458e+01
49 8.244e-01 3.385e-01 2.822e-01 -4.192e+01
50 8.488e-01 4.145e-01 2.268e-01 -4.503e+01
51 9.719e-01 4.630e-01 3.321e-01 -4.273e+01
52 1.000e+00 4.689e-01 3.863e-01 -4.375e+01
53 9.977e-01 5.313e-01 3.215e-01 -4.012e+01
54 9.787e-01 4.589e-01 2.924e-01 -3.969e+01
55 9.763e-01 3.928e-01 2.387e-01 -3.731e+01
56 9.433e-01 3.858e-01 1.915e-01 -4.139e+01
57 8.892e-01 3.193e-01 2.293e-01 -3.808e+01
58 8.507e-01 2.365e-01 1.895e-01 -3.061e+01
59 8.010e-01 2.309e-01 1.651e-01 -2.630e+01
60 6.763e-01 1.757e-01 5.668e-02 -3.501e+01
61 5.959e-01 2.021e-02 4.566e-02 0.000e+00
62 5.034e-01 -5.228e-02 -1.962e-02 0.000e+00
63 4.734e-01 -5.259e-02 3.384e-02 0.000e+00
64 4.386e-01 1.718e-02 2.068e-02 0.000e+00
65 3.973e-01 -4.630e-02 1.509e-02 0.000e+00
66 4.138e-01 2.454e-02 1.103e-02 0.000e+00
67 3.643e-01 1.698e-02 1.414e-02 0.000e+00
68 3.061e-01 4.451e-03 -3.321e-02 0.000e+00
69 2.664e-01 3.668e-02 1.184e-02 0.000e+00
70 2.901e-01 -4.307e-02 -1.046e-02 0.000e+00
71 2.554e-01 -4.929e-02 1.390e-02 0.000e+00
72 2.394e-01 3.057e-02 2.118e-02 0.000e+00
73 1.920e-01 -4.479e-02 2.561e-02 0.000e+00
74 2.129e-01 -5.241e-02 -2.259e-02 0.000e+00
75 1.471e-01 3.541e-02 2.287e-02 0.000e+00
76 1.804e-01 -3.240e-02 -2.904e-02 0.000e+00
77 1.328e-01 2.509e-02 2.193e-02 0.000e+00
78 1.640e-01 -5.538e-02 -6.891e-02 0.000e+00
79 9.784e-02 6.911e-02 -1.368e-02 -9.564e+01
80 8.654e-02 2.778e-02 1.958e-02 0.000e+00
81 5.025e-02 5.054e-02 1.224e-02 0.000e+00
82 1.077e-01 -3.006e-03 -7.281e-03 0.000e+00
83 5.432e-02 -4.458e-02 -1.372e-02 0.000e+00
84 6.568e-02 -4.334e-02 1.325e-02 0.000e+00
85 4.275e-02 -4.074e-02 1.948e-02 0.000e+00
86 2.362e-02 -4.248e-02 -2.782e-02 0.000e+00
87 1.416e-02 -4.667e-03 -1.732e-02 0.000e+00
88 2.223e-02 1.304e-02 -1.192e-02 0.000e+00
89 3.600e-02 -5.937e-03 1.890e-02 0.000e+00
90 2.879e-02 2.193e-02 6.637e-02 0.000e+00
91 3.736e-02 1.216e-02 1.230e-02 0.000e+00
92 -1.411e-02 -4.009e-02 -1.718e-02 0.000e+00
93 1.177e-02 4.896e-02 -6.087e-03 0.000e+00
94 -4.216e-02 -5.631e-02 3.012e-02 0.000e+00
95 5.834e-02 -4.812e-02 3.943e-02 0.000e+00
96 2.464e-02 3.973e-02 2.829e-02 0.000e+00
97 2.161e-02 -7.340e-03 2.062e-02 0.000e+00
98 -6.824e-04 -1.349e-02 -6.134e-03 0.000e+00
99 3.839e-02 -4.104e-02 2.789e-03 0.000e+00
100 2.209e-02 2.319e-03 5.183e-03 0.000e+00
101 -1.737e-02 -2.877e-02 2.803e-02 0.000e+00
102 -1.008e-02 -5.588e-02 3.154e-02 0.000e+00
103 -1.934e-02 -5.257e-02 -4.390e-02 0.000e+00
104 9.392e-02 -4.700e-02 -4.601e-02 0.000e+00
105 8.736e-03 -4.058e-02 3.440e-02 0.000e+00
106 -2.128e-02 4.119e-02 3.962e-04 0.000e+00
107 -3.251e-02 -1.802e-03 -5.998e-02 0.000e+00
108 -2.669e-02 -4.803e-02 5.626e-02 0.000e+00
109 -8.605e-03 -4.397e-02 -3.734e-02 0.000e+00
110 -1.215e-02 -4.611e-02 3.966e-02 0.000e+00
111 3.282e-02 3.761e-02 -1.546e-02 0.000e+00
112 -1.576e-02 -2.990e-03 -2.807e-02 0.000e+00
113 3.489e-02 6.346e-03 4.200e-02 0.000e+00
