Bin I L V PA
0 6.221e-02 -5.234e-02 9.025e-02 0.000e+00
1 -2.942e-02 9.266e-02 -2.872e-02 -1.403e+01
2 4.134e-02 -6.966e-02 1.926e-02 0.000e+00
3 6.386e-02 -7.075e-02 2.514e-02 0.000e+00
4 1.435e-01 5.370e-02 1.051e-02 0.000e+00
5 2.528e-02 4.370e-02 2.752e-02 0.000e+00
6 -1.036e-01 -3.793e-02 -1.493e-02 0.000e+00
7 5.842e-02 -3.412e-02 7.478e-03 0.000e+00
8 -6.568e-02 -4.812e-02 -3.535e-02 0.000e+00
9 6.885e-02 -7.163e-02 8.392e-02 0.000e+00
10 -6.793e-02 -3.223e-02 4.924e-02 0.000e+00
11 -4.417e-02 -3.869e-02 -1.279e-01 0.000e+00
12 4.607e-02 -6.005e-02 5.887e-02 0.000e+00
13 8.672e-02 -5.370e-02 2.665e-03 0.000e+00
14 1.509e-02 6.248e-02 -1.360e-02 0.000e+00
15 -2.091e-02 -3.585e-02 -5.302e-04 0.000e+00
16 6.713e-02 -6.707e-02 -4.207e-02 0.000e+00
17 -1.417e-02 1.515e-01 -7.356e-02 1.860e+01
18 -5.210e-02 9.438e-05 3.308e-02 0.000e+00
19 -3.369e-02 5.955e-02 4.427e-02 0.000e+00
20 1.104e-01 -4.649e-02 -6.507e-02 0.000e+00
21 -1.577e-02 9.620e-02 3.689e-02 1.054e+02
22 5.394e-02 5.402e-02 1.005e-01 0.000e+00
23 -6.337e-02 9.945e-02 -8.529e-02 -3.570e+00
24 3.300e-02 5.016e-02 4.535e-02 0.000e+00
25 -3.570e-02 -6.876e-02 -5.361e-02 0.000e+00
26 -3.592e-02 1.070e-01 4.945e-03 -1.184e+01
27 -7.287e-02 -3.297e-02 1.338e-01 0.000e+00
28 -8.781e-02 -6.435e-02 -3.963e-02 0.000e+00
29 2.605e-02 1.296e-02 1.036e-02 0.000e+00
30 1.759e-03 -3.410e-02 -4.094e-02 0.000e+00
31 -2.930e-02 1.588e-02 6.143e-02 0.000e+00
32 5.346e-02 5.012e-02 -6.316e-03 0.000e+00
33 -1.009e-01 -5.524e-02 -7.745e-02 0.000e+00
34 -1.127e-01 4.770e-02 -2.464e-02 0.000e+00
35 1.476e-02 -4.018e-02 -6.602e-02 0.000e+00
36 1.584e-02 -6.840e-02 -9.983e-02 0.000e+00
37 1.226e-02 6.757e-02 -8.956e-03 0.000e+00
38 -1.826e-02 6.693e-02 -5.267e-02 0.000e+00
39 -5.541e-02 9.014e-02 -9.437e-02 0.000e+00
40 2.970e-02 -7.076e-02 1.265e-01 0.000e+00
41 -5.528e-03 -9.438e-05 -1.168e-02 0.000e+00
42 2.454e-02 -6.124e-02 -1.278e-01 0.000e+00
43 2.145e-02 4.942e-02 -2.554e-02 0.000e+00
44 2.258e-02 -4.013e-02 -9.374e-03 0.000e+00
45 -9.628e-03 1.318e-01 -5.245e-02 -6.477e+00
46 -7.322e-02 1.270e-02 -8.921e-02 0.000e+00
47 -3.936e-02 3.255e-02 -1.694e-02 0.000e+00
48 5.800e-02 8.697e-02 2.594e-02 0.000e+00
49 5.644e-02 -5.115e-02 -9.534e-03 0.000e+00
50 4.858e-03 1.105e-01 -1.165e-01 -3.652e+01
51 1.594e-01 2.512e-01 -1.073e-02 -4.286e+01
52 1.412e-01 2.184e-01 -1.269e-01 -4.293e+01
53 3.729e-01 3.580e-01 9.875e-03 -4.352e+01
54 6.430e-01 5.093e-01 -9.307e-02 1.296e+02
55 6.963e-01 5.560e-01 -2.005e-01 1.263e+02
56 8.730e-01 6.913e-01 -2.965e-01 1.239e+02
57 9.880e-01 7.635e-01 -3.795e-01 1.181e+02
58 1.000e+00 7.419e-01 -3.376e-01 1.109e+02
59 9.795e-01 6.238e-01 -2.655e-01 1.058e+02
60 8.425e-01 5.010e-01 -2.389e-01 1.059e+02
61 5.045e-01 2.695e-01 -2.247e-01 1.081e+02
62 4.454e-01 1.956e-01 -1.944e-01 1.001e+02
63 4.708e-01 3.243e-01 -1.396e-01 9.854e+01
64 3.839e-01 1.073e-01 3.907e-04 8.772e+01
65 3.051e-01 4.083e-02 -8.842e-02 0.000e+00
66 8.218e-02 9.854e-02 -2.635e-02 8.276e+01
67 2.205e-01 -6.057e-02 5.541e-02 0.000e+00
68 1.226e-01 7.576e-03 4.486e-02 0.000e+00
69 2.254e-01 -7.128e-02 3.907e-02 0.000e+00
70 7.285e-02 -2.008e-03 2.110e-02 0.000e+00
71 1.381e-01 9.245e-02 -9.235e-02 5.391e+01
72 1.352e-01 8.881e-02 -1.288e-01 0.000e+00
73 -3.497e-02 1.113e-01 7.309e-02 8.079e+01
74 3.330e-03 -6.008e-02 -3.102e-02 0.000e+00
75 -3.365e-02 -3.799e-02 2.412e-03 0.000e+00
76 1.801e-02 8.146e-02 -6.614e-02 0.000e+00
77 8.374e-02 3.389e-02 -1.341e-01 0.000e+00
78 6.259e-02 7.921e-02 3.434e-03 0.000e+00
79 -3.407e-03 9.153e-04 5.559e-02 0.000e+00
80 -8.059e-03 -6.810e-02 3.225e-02 0.000e+00
81 -3.612e-04 9.886e-02 -6.016e-02 4.085e+00
82 2.503e-02 -6.824e-02 3.388e-02 0.000e+00
83 6.535e-02 -5.695e-02 1.281e-02 0.000e+00
84 -3.957e-02 1.205e-02 4.769e-02 0.000e+00
85 4.028e-03 -6.563e-02 -3.711e-02 0.000e+00
86 -7.770e-03 -6.483e-02 4.113e-02 0.000e+00
87 1.283e-02 6.472e-02 3.232e-02 0.000e+00
88 1.446e-02 2.653e-02 -2.944e-02 0.000e+00
89 9.257e-03 4.538e-02 -1.232e-03 0.000e+00
90 -3.700e-02 -6.739e-02 -1.655e-02 0.000e+00
91 2.993e-02 -7.187e-02 -3.156e-02 0.000e+00
92 3.612e-04 1.350e-01 3.269e-02 5.279e+01
93 2.194e-02 -5.169e-02 -1.189e-02 0.000e+00
94 -6.427e-02 -1.349e-02 -1.080e-01 0.000e+00
95 -1.626e-02 -3.929e-02 6.409e-02 0.000e+00
96 -8.568e-02 6.434e-03 3.383e-02 0.000e+00
97 -5.484e-02 1.484e-02 -1.034e-02 0.000e+00
98 4.027e-02 6.098e-02 2.671e-02 0.000e+00
99 -7.886e-03 1.123e-01 8.366e-02 2.749e+01
100 7.897e-02 -3.651e-02 -6.091e-02 0.000e+00
101 1.031e-01 -6.682e-02 4.434e-02 0.000e+00
102 1.574e-02 -5.312e-02 1.069e-01 0.000e+00
103 1.638e-02 1.044e-02 5.302e-04 0.000e+00
104 -1.470e-02 -6.319e-02 4.787e-02 0.000e+00
105 -4.469e-02 1.535e-01 2.442e-02 4.311e+00
106 1.477e-01 4.638e-02 4.134e-02 0.000e+00
107 2.576e-02 7.088e-02 -1.311e-02 0.000e+00
108 -4.877e-02 6.086e-02 -6.170e-02 0.000e+00
109 -9.786e-02 -6.061e-02 -1.640e-02 0.000e+00
110 -4.186e-02 -5.387e-02 -3.359e-02 0.000e+00
111 -7.787e-03 2.097e-02 -4.685e-03 0.000e+00
112 1.284e-02 2.405e-02 -3.049e-02 0.000e+00
113 -1.098e-01 1.028e-01 3.135e-02 5.527e+00
114 -5.918e-02 5.120e-02 -7.564e-02 0.000e+00
115 4.236e-02 -5.495e-02 5.355e-02 0.000e+00
116 -6.299e-03 -5.201e-02 -2.389e-02 0.000e+00
117 -2.126e-03 7.913e-02 2.099e-02 0.000e+00
118 -1.307e-01 8.805e-02 3.501e-02 0.000e+00
119 4.351e-02 -5.645e-02 -5.155e-02 0.000e+00
120 2.557e-02 1.707e-02 8.618e-02 0.000e+00
121 1.122e-01 1.351e-03 -3.803e-02 0.000e+00
122 -1.143e-02 -2.411e-02 -7.399e-02 0.000e+00
123 4.994e-02 5.557e-02 3.549e-02 0.000e+00
124 -2.651e-02 -3.639e-02 5.942e-02 0.000e+00
125 1.701e-02 -6.422e-02 -3.387e-02 0.000e+00
126 1.458e-01 1.336e-01 -3.707e-02 -1.933e+01
127 -1.555e-02 1.060e-01 8.867e-02 1.701e+01
