Bin I L V PA
0 1.292e-05 -5.132e-02 -1.579e-02 0.000e+00
1 -1.937e-02 -4.938e-02 3.783e-02 0.000e+00
2 -2.289e-03 -5.143e-02 9.429e-04 0.000e+00
3 -1.426e-02 -4.814e-02 -6.513e-04 0.000e+00
4 1.217e-02 3.687e-02 -5.554e-02 0.000e+00
5 5.757e-02 3.173e-03 2.355e-02 0.000e+00
6 -5.498e-03 4.771e-03 -1.939e-02 0.000e+00
7 -3.160e-02 1.592e-02 3.104e-02 0.000e+00
8 2.114e-02 3.585e-02 -1.493e-03 0.000e+00
9 -1.706e-02 1.221e-02 3.390e-02 0.000e+00
10 -1.769e-03 7.393e-02 1.553e-02 4.948e+01
11 -1.718e-02 2.016e-02 -6.764e-04 0.000e+00
12 2.371e-03 -4.926e-02 -2.022e-03 0.000e+00
13 2.840e-02 1.576e-02 -1.453e-02 0.000e+00
14 -2.440e-02 -4.284e-02 3.692e-02 0.000e+00
15 1.627e-02 -5.197e-02 -2.115e-02 0.000e+00
16 -4.759e-03 1.408e-02 -1.658e-02 0.000e+00
17 -5.213e-02 2.148e-02 1.239e-02 0.000e+00
18 3.021e-02 1.748e-02 -6.103e-02 0.000e+00
19 -5.696e-02 4.641e-02 -3.241e-03 0.000e+00
20 2.936e-02 3.401e-02 9.495e-03 0.000e+00
21 -6.042e-02 -5.817e-03 -2.290e-02 0.000e+00
22 2.077e-03 -3.592e-02 2.844e-02 0.000e+00
23 5.378e-02 -4.940e-02 1.257e-03 0.000e+00
24 -3.106e-02 -3.661e-02 1.709e-02 0.000e+00
25 -2.839e-02 -4.435e-02 2.830e-02 0.000e+00
26 5.294e-02 -4.100e-02 1.160e-03 0.000e+00
27 2.535e-02 2.446e-02 -2.134e-02 0.000e+00
28 5.613e-02 2.291e-02 4.789e-02 0.000e+00
29 1.558e-02 1.713e-03 -9.420e-03 0.000e+00
30 -1.134e-02 -7.293e-03 -2.099e-02 0.000e+00
31 -3.657e-02 4.295e-02 8.929e-03 0.000e+00
32 -9.311e-03 -4.695e-02 9.308e-03 0.000e+00
33 9.859e-03 1.384e-02 -2.893e-03 0.000e+00
34 -4.689e-02 -1.132e-02 3.938e-03 0.000e+00
35 -4.392e-02 -5.057e-02 6.697e-03 0.000e+00
36 6.192e-02 3.031e-02 -2.241e-02 0.000e+00
37 -1.417e-02 1.303e-03 -7.425e-02 0.000e+00
38 1.685e-03 -9.979e-03 4.395e-02 0.000e+00
39 8.917e-03 2.604e-02 3.718e-02 0.000e+00
40 2.608e-02 4.801e-03 2.127e-02 0.000e+00
41 2.801e-02 5.803e-03 -1.713e-03 0.000e+00
42 -2.923e-02 -5.182e-02 -4.120e-02 0.000e+00
43 -4.286e-03 -4.705e-02 6.550e-02 0.000e+00
44 -5.696e-02 3.577e-02 1.059e-02 0.000e+00
45 2.950e-02 -4.514e-02 6.609e-02 0.000e+00
46 3.744e-02 3.807e-02 -4.667e-02 0.000e+00
47 4.458e-03 3.441e-03 -1.129e-02 0.000e+00
48 -2.993e-02 1.719e-02 -1.741e-02 0.000e+00
49 -1.731e-02 -6.638e-03 -1.042e-03 0.000e+00
50 -6.726e-02 5.114e-02 2.351e-03 -7.000e+01
51 2.513e-02 -4.903e-02 8.868e-03 0.000e+00
52 -4.255e-02 5.406e-02 1.915e-02 -5.109e+00
53 1.873e-02 1.839e-03 -3.284e-02 0.000e+00
54 9.791e-03 -2.526e-03 4.640e-02 0.000e+00
55 3.579e-02 -5.096e-02 -3.348e-02 0.000e+00
56 -1.108e-02 3.645e-03 -6.297e-02 0.000e+00
57 1.180e-02 -1.392e-03 -1.621e-02 0.000e+00
58 1.941e-04 -5.151e-02 -7.095e-03 0.000e+00
59 3.165e-02 -3.613e-02 1.161e-02 0.000e+00
60 -1.134e-02 1.389e-02 3.455e-03 0.000e+00
61 -3.391e-02 -2.498e-02 -4.908e-02 0.000e+00
62 -2.468e-02 6.153e-02 4.230e-04 4.331e+01
63 3.897e-03 -4.663e-02 2.796e-02 0.000e+00
64 1.757e-03 -4.415e-02 -5.197e-04 0.000e+00
65 3.687e-02 1.174e-02 3.528e-03 0.000e+00
66 8.577e-03 2.443e-02 -1.515e-02 0.000e+00
67 6.796e-03 -4.080e-02 2.081e-02 0.000e+00
68 -5.059e-02 1.516e-02 1.425e-02 0.000e+00
69 -1.527e-02 4.042e-02 2.683e-02 0.000e+00
70 -1.360e-03 -4.618e-02 2.886e-02 0.000e+00
71 -2.885e-02 3.549e-02 -2.278e-02 0.000e+00
72 -4.506e-02 2.683e-02 2.155e-02 0.000e+00
73 4.312e-02 -1.431e-02 1.681e-02 0.000e+00
74 5.883e-02 -4.582e-02 -7.968e-03 0.000e+00
75 7.700e-03 -4.143e-02 3.505e-02 0.000e+00
76 -4.457e-02 3.642e-02 4.135e-02 0.000e+00
77 -5.490e-02 -4.641e-02 -3.277e-02 0.000e+00
78 4.967e-02 -5.130e-02 3.117e-02 0.000e+00
79 4.739e-02 1.084e-02 -4.476e-02 0.000e+00
80 -2.907e-02 1.077e-02 8.746e-03 0.000e+00
81 -1.354e-02 4.700e-02 2.544e-03 0.000e+00
82 -2.096e-02 5.486e-03 1.624e-03 0.000e+00
83 6.545e-02 -1.454e-02 4.248e-02 0.000e+00
84 2.810e-03 -4.851e-02 -1.231e-03 0.000e+00
85 2.079e-02 3.567e-02 -3.583e-02 0.000e+00
86 1.215e-02 8.463e-03 2.524e-02 0.000e+00
87 -4.991e-02 -3.818e-02 -9.134e-03 0.000e+00
88 4.779e-03 -4.195e-02 1.951e-02 0.000e+00
89 -1.320e-02 -4.071e-02 3.158e-02 0.000e+00
90 3.257e-02 -3.848e-02 -9.724e-03 0.000e+00
91 -2.981e-02 -4.579e-03 -2.141e-02 0.000e+00
92 -6.254e-02 1.653e-02 -1.457e-03 0.000e+00
93 3.285e-03 -4.765e-02 -2.705e-04 0.000e+00
94 1.732e-02 -4.575e-02 -1.801e-02 0.000e+00
95 3.366e-02 9.135e-02 -5.945e-03 6.845e+00
96 3.749e-02 4.661e-03 -1.068e-02 0.000e+00
97 5.709e-02 1.149e-02 -5.543e-02 0.000e+00
98 5.177e-03 6.818e-02 1.491e-02 -8.011e+01
99 -2.228e-02 -7.262e-03 -4.546e-02 0.000e+00
100 -1.606e-02 -6.073e-03 2.076e-03 0.000e+00
101 -1.199e-02 -3.611e-02 -1.747e-02 0.000e+00
102 6.859e-03 5.055e-04 4.646e-03 0.000e+00
103 -1.060e-03 1.180e-02 3.986e-02 0.000e+00
104 4.644e-02 -4.238e-02 8.169e-02 0.000e+00
105 1.940e-02 -4.838e-02 -2.213e-02 0.000e+00
106 -6.359e-02 8.083e-03 -7.075e-02 0.000e+00
107 -3.080e-02 1.113e-02 3.552e-02 0.000e+00
108 -5.923e-02 -5.097e-02 -1.196e-02 0.000e+00
109 -1.728e-02 -4.797e-02 -1.333e-02 0.000e+00
110 -4.960e-02 -3.934e-02 2.230e-02 0.000e+00
111 -1.744e-02 3.778e-02 -4.824e-03 0.000e+00
112 -1.699e-03 2.568e-02 -1.319e-02 0.000e+00
113 5.288e-02 2.480e-02 1.295e-02 0.000e+00
114 -8.286e-02 -4.303e-04 3.102e-02 0.000e+00
115 6.608e-03 -4.859e-02 -2.324e-02 0.000e+00
116 -3.096e-02 -3.551e-03 2.395e-02 0.000e+00
117 2.240e-02 1.033e-02 -1.055e-02 0.000e+00
118 -3.629e-03 1.609e-02 -6.409e-03 0.000e+00
119 1.909e-02 -1.799e-02 -2.838e-02 0.000e+00
120 1.304e-02 -4.689e-02 2.915e-02 0.000e+00
121 -9.927e-03 6.022e-02 7.604e-03 -9.409e+01
122 3.526e-02 1.366e-02 -2.704e-02 0.000e+00
123 -1.004e-02 2.396e-02 3.344e-02 0.000e+00
124 -2.662e-02 -4.704e-02 3.594e-02 0.000e+00
125 -4.502e-02 2.724e-02 -2.806e-02 0.000e+00
126 1.782e-02 -4.892e-02 1.901e-03 0.000e+00
