Bin I L V PA
0 -3.238e-04 -5.381e-02 -1.756e-02 0.000e+00
1 -1.265e-02 2.273e-04 -8.487e-03 0.000e+00
2 -3.390e-03 -4.387e-02 -1.617e-05 0.000e+00
3 -7.290e-02 5.316e-02 -3.016e-03 0.000e+00
4 7.110e-02 6.946e-02 4.080e-02 5.300e+01
5 -1.648e-02 1.930e-02 4.257e-02 0.000e+00
6 8.741e-02 -5.301e-02 2.464e-02 0.000e+00
7 -1.098e-01 -5.082e-03 4.988e-03 0.000e+00
8 -7.816e-02 5.377e-02 1.926e-02 0.000e+00
9 -7.862e-02 2.419e-02 -2.919e-02 0.000e+00
10 1.473e-02 -4.428e-02 3.243e-02 0.000e+00
11 3.103e-02 -4.487e-02 1.931e-02 0.000e+00
12 4.676e-02 2.614e-02 2.573e-02 0.000e+00
13 -2.198e-02 -3.784e-02 6.621e-03 0.000e+00
14 1.618e-03 -5.096e-02 -7.695e-02 0.000e+00
15 -1.949e-02 1.626e-02 -6.391e-02 0.000e+00
16 3.973e-04 6.492e-02 1.977e-02 4.381e-01
17 -2.014e-02 3.271e-02 -1.226e-03 0.000e+00
18 -4.430e-02 2.556e-02 -3.276e-02 0.000e+00
19 4.496e-02 5.915e-02 1.472e-02 0.000e+00
20 -6.170e-02 2.401e-02 1.270e-02 0.000e+00
21 3.098e-02 -4.838e-02 -2.116e-02 0.000e+00
22 -8.388e-03 1.648e-02 -3.999e-03 0.000e+00
23 -2.580e-02 -3.989e-02 1.945e-02 0.000e+00
24 -2.489e-02 -3.835e-02 -3.048e-02 0.000e+00
25 4.481e-02 -5.918e-03 2.918e-02 0.000e+00
26 2.646e-02 -3.972e-02 -7.735e-02 0.000e+00
27 6.073e-02 1.369e-02 -3.414e-02 0.000e+00
28 -7.650e-02 -5.006e-02 -1.216e-02 0.000e+00
29 5.126e-02 -4.864e-02 1.073e-02 0.000e+00
30 -1.631e-02 6.305e-02 6.373e-02 4.854e+01
31 4.072e-02 -2.292e-03 -1.277e-02 0.000e+00
32 4.465e-03 -2.051e-02 -4.236e-02 0.000e+00
33 5.351e-02 2.841e-02 -1.726e-02 0.000e+00
34 -5.563e-03 -3.494e-02 -2.745e-02 0.000e+00
35 -7.867e-03 2.583e-02 6.810e-04 0.000e+00
36 -2.364e-02 -4.309e-02 2.037e-02 0.000e+00
37 1.032e-02 1.639e-02 3.741e-02 0.000e+00
38 2.583e-02 -5.142e-02 -6.499e-02 0.000e+00
39 -3.407e-02 -4.647e-02 4.999e-03 0.000e+00
40 2.983e-02 3.990e-02 -2.595e-02 0.000e+00
41 -1.537e-02 -2.065e-02 2.971e-02 0.000e+00
42 -2.911e-02 -2.655e-02 5.235e-03 0.000e+00
43 -5.057e-02 1.716e-02 4.874e-02 0.000e+00
44 -9.147e-03 3.443e-03 -3.016e-02 0.000e+00
45 7.306e-03 4.499e-02 -2.853e-02 0.000e+00
46 1.746e-02 3.534e-02 1.691e-02 0.000e+00
47 -9.238e-02 4.076e-02 -3.648e-02 0.000e+00
48 4.250e-02 1.202e-02 3.473e-03 0.000e+00
49 3.453e-02 3.937e-02 -3.384e-02 0.000e+00
50 -7.228e-02 -2.107e-02 -6.472e-03 0.000e+00
51 3.441e-02 -4.862e-02 -1.469e-02 0.000e+00
52 -2.258e-02 1.285e-02 2.416e-02 0.000e+00
53 3.539e-03 -3.832e-02 4.212e-02 0.000e+00
54 1.858e-02 2.281e-02 -4.579e-02 0.000e+00
55 8.385e-03 1.151e-02 -2.378e-02 0.000e+00
56 9.186e-03 -3.660e-02 7.403e-03 0.000e+00
57 5.725e-02 -4.890e-02 -2.510e-02 0.000e+00
58 -1.674e-02 2.755e-02 -3.861e-02 0.000e+00
59 -2.825e-02 -3.604e-02 5.650e-02 0.000e+00
60 -7.159e-03 5.231e-02 -2.851e-02 0.000e+00
61 1.735e-02 1.826e-02 4.049e-03 0.000e+00
62 -4.216e-02 -3.491e-02 6.421e-02 0.000e+00
63 -1.884e-02 -4.544e-02 -4.055e-02 0.000e+00
64 1.348e-02 -4.739e-02 -4.752e-02 0.000e+00
65 6.746e-02 -5.263e-02 -3.360e-03 0.000e+00
66 -2.886e-02 4.026e-03 -2.073e-02 0.000e+00
67 1.461e-02 1.187e-02 -7.397e-04 0.000e+00
68 -2.800e-02 -4.496e-02 -4.657e-02 0.000e+00
69 -6.136e-02 4.459e-02 -3.727e-03 0.000e+00
70 -4.983e-02 -4.911e-02 1.785e-02 0.000e+00
71 4.431e-02 1.839e-02 1.728e-02 0.000e+00
72 -6.495e-02 -5.057e-02 -6.302e-02 0.000e+00
73 2.252e-02 3.276e-02 -4.950e-03 0.000e+00
74 -1.756e-02 -2.383e-02 -3.821e-02 0.000e+00
75 7.008e-03 7.141e-03 -1.954e-02 0.000e+00
76 -1.907e-03 -3.479e-02 9.421e-03 0.000e+00
77 4.613e-02 2.158e-02 -2.842e-02 0.000e+00
78 -3.824e-02 -3.316e-02 -3.346e-02 0.000e+00
79 -1.745e-02 -2.324e-02 4.652e-02 0.000e+00
80 7.943e-03 1.000e-01 -2.721e-02 1.210e+02
81 6.407e-02 3.101e-02 5.578e-02 0.000e+00
82 5.107e-02 -3.951e-02 1.826e-02 0.000e+00
83 1.517e-01 -1.400e-02 -4.601e-02 0.000e+00
84 1.578e-01 8.146e-02 -8.564e-03 1.205e+02
85 2.544e-01 1.700e-01 3.061e-02 1.262e+02
86 4.575e-01 2.303e-01 8.314e-02 1.275e+02
87 5.763e-01 3.814e-01 6.243e-02 -4.260e+01
88 7.546e-01 4.549e-01 4.654e-02 -4.334e+01
89 7.384e-01 4.926e-01 5.310e-02 -3.360e+01
90 8.870e-01 5.469e-01 4.807e-02 -2.732e+01
91 9.924e-01 5.506e-01 2.360e-02 -2.325e+01
92 1.000e+00 5.831e-01 5.238e-02 -1.807e+01
93 8.792e-01 5.190e-01 7.802e-02 -8.274e+00
94 8.182e-01 5.291e-01 5.918e-02 -2.617e+00
95 6.950e-01 3.733e-01 3.748e-02 4.248e+00
96 4.678e-01 2.817e-01 2.741e-02 3.913e+00
97 3.110e-01 1.240e-01 5.108e-02 1.688e+01
98 1.934e-01 1.332e-01 -3.302e-02 1.673e+01
99 1.668e-01 1.688e-02 4.075e-02 0.000e+00
100 9.258e-02 4.174e-02 2.147e-02 0.000e+00
101 2.883e-02 4.671e-02 -3.023e-02 0.000e+00
102 3.859e-02 -4.744e-02 -1.811e-02 0.000e+00
103 -6.633e-03 2.514e-02 1.300e-02 0.000e+00
104 3.283e-02 -4.779e-02 4.163e-02 0.000e+00
105 4.702e-02 -5.311e-02 -5.468e-02 0.000e+00
106 7.670e-03 -4.866e-03 2.323e-02 0.000e+00
107 2.739e-02 2.594e-02 -2.380e-02 0.000e+00
108 -5.232e-02 -5.949e-03 -4.589e-02 0.000e+00
109 -1.120e-02 5.550e-03 1.129e-02 0.000e+00
110 -4.151e-02 -4.481e-02 -3.573e-02 0.000e+00
111 -4.327e-03 -4.759e-02 -3.025e-02 0.000e+00
112 -8.938e-03 -4.547e-02 2.256e-02 0.000e+00
