Bin I L V PA
0 5.285e-03 -7.344e-02 2.695e-03 0.000e+00
1 -1.382e-02 -3.997e-03 1.938e-02 0.000e+00
2 1.180e-02 -7.558e-02 -8.050e-02 0.000e+00
3 3.789e-02 -6.493e-02 4.883e-02 0.000e+00
4 -1.631e-02 6.048e-03 4.030e-02 0.000e+00
5 1.493e-02 -3.261e-03 -4.853e-02 0.000e+00
6 -1.823e-02 2.749e-03 -2.562e-02 0.000e+00
7 -1.945e-02 -7.207e-02 3.081e-02 0.000e+00
8 3.460e-02 1.934e-02 -4.852e-02 0.000e+00
9 4.636e-02 -2.454e-02 1.345e-02 0.000e+00
10 1.433e-02 6.427e-03 -2.858e-03 0.000e+00
11 4.608e-04 -1.384e-02 1.966e-02 0.000e+00
12 -3.951e-02 7.075e-03 4.947e-02 0.000e+00
13 -3.630e-02 5.529e-03 -5.003e-03 0.000e+00
14 -1.048e-02 6.075e-05 -9.118e-04 0.000e+00
15 -2.174e-02 -6.244e-02 9.530e-03 0.000e+00
16 -6.401e-03 -5.139e-02 -4.575e-02 0.000e+00
17 -3.127e-02 3.135e-02 4.918e-02 0.000e+00
18 6.987e-02 2.342e-02 -4.156e-02 0.000e+00
19 7.975e-02 8.416e-03 -1.038e-01 0.000e+00
20 2.969e-02 1.031e-02 -2.218e-02 0.000e+00
21 2.503e-02 2.356e-02 9.802e-03 0.000e+00
22 9.331e-02 -6.532e-02 -1.221e-02 0.000e+00
23 -3.931e-02 -6.279e-02 1.201e-02 0.000e+00
24 -2.143e-02 -9.885e-03 1.549e-02 0.000e+00
25 -2.606e-02 5.651e-03 6.724e-02 0.000e+00
26 -2.381e-02 -7.393e-02 1.602e-02 0.000e+00
27 -1.366e-02 5.044e-02 6.933e-04 0.000e+00
28 1.760e-02 6.673e-02 2.734e-02 0.000e+00
29 -6.142e-02 -3.615e-02 1.253e-02 0.000e+00
30 -4.205e-03 -5.569e-02 -7.865e-02 0.000e+00
31 -3.596e-04 -7.251e-02 -4.293e-03 0.000e+00
32 -8.727e-03 -6.360e-03 -1.187e-02 0.000e+00
33 3.986e-02 3.917e-02 1.661e-02 0.000e+00
34 -4.290e-02 -5.751e-02 -5.144e-03 0.000e+00
