Bin I L V PA
0 1.090e-02 -6.043e-03 -6.633e-03 0.000e+00
1 -1.341e-02 -6.330e-03 -8.900e-02 0.000e+00
2 1.319e-01 8.114e-02 1.163e-01 1.681e+01
3 1.051e-01 8.883e-03 -2.339e-02 0.000e+00
4 -5.819e-02 -8.919e-02 3.600e-02 0.000e+00
5 -2.292e-02 2.967e-02 -3.538e-02 0.000e+00
6 -4.170e-02 0.000e+00 1.812e-02 0.000e+00
7 -1.255e-02 6.939e-02 4.780e-02 0.000e+00
8 -3.514e-02 -6.790e-02 -4.192e-02 0.000e+00
9 4.433e-02 -7.037e-02 -2.376e-02 0.000e+00
10 3.238e-03 9.798e-02 8.750e-02 -4.601e+00
11 -4.193e-02 4.632e-02 1.024e-01 0.000e+00
12 3.823e-02 7.803e-02 -2.756e-02 5.659e+01
13 -3.618e-02 -8.854e-02 0.000e+00 0.000e+00
14 6.311e-02 5.938e-03 1.101e-01 0.000e+00
15 -1.505e-02 -1.636e-03 1.114e-01 0.000e+00
16 1.226e-02 -8.795e-02 8.860e-03 0.000e+00
17 -1.490e-02 -8.851e-02 1.446e-01 0.000e+00
18 2.302e-02 5.245e-02 -1.375e-02 0.000e+00
19 -4.220e-02 -8.672e-02 -5.368e-02 0.000e+00
20 7.217e-02 -1.213e-02 6.329e-02 0.000e+00
21 -6.433e-02 -2.566e-02 4.045e-02 0.000e+00
22 -2.136e-02 -1.403e-02 1.420e-02 0.000e+00
23 1.695e-02 -8.762e-02 4.288e-02 0.000e+00
24 1.014e-01 -9.157e-02 8.855e-02 0.000e+00
25 6.486e-03 4.850e-02 8.587e-02 0.000e+00
26 -5.538e-02 -1.177e-02 1.181e-02 0.000e+00
27 -3.777e-02 -2.385e-03 1.359e-01 0.000e+00
28 5.830e-02 5.011e-02 -2.140e-02 0.000e+00
29 6.306e-02 3.874e-02 2.296e-02 0.000e+00
30 -5.023e-03 -1.101e-02 1.146e-01 0.000e+00
31 4.543e-02 3.184e-02 1.908e-02 0.000e+00
32 2.317e-02 -9.239e-02 5.482e-02 0.000e+00
33 5.501e-02 5.798e-02 1.833e-02 0.000e+00
34 4.935e-02 2.833e-02 7.622e-02 0.000e+00
35 8.259e-03 3.360e-02 8.259e-02 0.000e+00
36 1.656e-01 -5.238e-03 -1.699e-03 0.000e+00
37 5.667e-02 9.035e-02 6.427e-02 5.824e+01
38 2.015e-01 1.149e-01 9.033e-02 7.383e+01
39 1.723e-01 1.536e-01 6.233e-02 7.552e+01
40 3.205e-01 1.164e-01 2.003e-02 8.031e+01
41 2.159e-01 2.365e-01 5.031e-02 7.470e+01
42 3.494e-01 3.000e-01 6.387e-02 7.792e+01
43 3.665e-01 2.688e-01 5.122e-02 8.008e+01
44 4.353e-01 4.641e-01 7.546e-02 8.097e+01
45 5.027e-01 5.584e-01 9.159e-02 8.153e+01
46 6.865e-01 7.250e-01 1.601e-01 8.293e+01
47 9.060e-01 8.640e-01 1.742e-01 8.564e+01
48 8.997e-01 9.370e-01 1.460e-01 8.755e+01
49 1.000e+00 9.096e-01 1.348e-01 8.454e+01
50 8.594e-01 7.988e-01 8.404e-02 8.801e+01
51 7.787e-01 7.158e-01 8.909e-02 9.342e+01
52 6.791e-01 6.263e-01 7.557e-02 9.358e+01
53 4.398e-01 4.455e-01 1.069e-01 8.675e+01
54 2.488e-01 3.505e-01 6.823e-02 8.697e+01
55 2.360e-01 2.602e-01 3.186e-02 8.806e+01
56 2.426e-01 1.891e-01 1.147e-01 9.241e+01
57 1.739e-01 1.491e-01 3.375e-02 8.972e+01
58 1.881e-03 1.119e-01 4.409e-03 9.833e+01
59 9.709e-02 3.293e-02 1.590e-02 0.000e+00
60 9.915e-02 1.518e-01 3.616e-02 8.365e+01
61 8.836e-02 4.244e-02 -3.665e-03 0.000e+00
62 1.388e-01 3.026e-02 6.015e-02 0.000e+00
63 -4.249e-03 -7.664e-02 9.052e-02 0.000e+00
64 -8.781e-03 6.235e-02 1.084e-01 0.000e+00
65 -3.244e-02 -8.950e-02 7.110e-02 0.000e+00
66 -1.607e-02 3.067e-02 -6.105e-03 0.000e+00
67 2.834e-02 2.097e-02 5.647e-02 0.000e+00
68 2.581e-02 -8.703e-02 7.980e-02 0.000e+00
69 1.081e-02 2.193e-04 -3.976e-02 0.000e+00
70 3.906e-03 3.977e-02 4.781e-02 0.000e+00
71 -6.723e-02 -7.939e-02 2.964e-02 0.000e+00
72 -4.864e-02 -8.114e-02 2.602e-02 0.000e+00
73 7.436e-03 -7.841e-02 7.369e-02 0.000e+00
74 6.013e-02 6.430e-02 -4.607e-03 0.000e+00
75 2.329e-02 5.421e-02 -2.761e-02 0.000e+00
76 2.488e-02 1.581e-02 3.118e-02 0.000e+00
77 1.206e-01 7.992e-02 -4.459e-02 1.192e+02
78 8.328e-02 7.404e-02 -2.485e-02 0.000e+00
79 1.683e-01 1.341e-01 -1.072e-01 1.335e+02
80 2.199e-01 2.107e-01 1.399e-02 1.294e+02
81 4.011e-01 2.228e-01 -3.908e-03 -4.014e+01
82 4.274e-01 3.337e-01 -7.783e-02 -3.846e+01
83 5.328e-01 3.945e-01 -5.677e-02 1.331e+02
84 5.422e-01 5.438e-01 -1.076e-01 -3.471e+01
85 6.556e-01 5.527e-01 -6.887e-02 -3.294e+01
86 6.473e-01 4.853e-01 -6.132e-02 -3.703e+01
87 5.240e-01 4.866e-01 3.767e-03 -3.799e+01
88 4.849e-01 3.397e-01 -3.215e-02 -3.543e+01
89 5.114e-01 4.256e-01 -3.112e-02 -3.445e+01
90 3.523e-01 3.292e-01 2.728e-02 -3.365e+01
91 4.035e-01 2.444e-01 5.885e-02 -3.685e+01
92 3.322e-01 3.019e-01 -1.822e-02 -3.014e+01
93 2.725e-01 1.474e-01 4.883e-03 -4.013e+01
94 2.046e-01 1.684e-01 9.416e-02 -2.251e+01
95 1.518e-01 1.164e-01 9.347e-02 -3.420e+01
96 1.673e-01 2.053e-02 1.717e-02 0.000e+00
97 2.464e-01 9.733e-02 -1.290e-02 1.227e+02
98 4.166e-02 5.155e-02 -3.824e-02 0.000e+00
99 8.226e-02 3.368e-02 5.246e-02 0.000e+00
100 1.283e-01 1.129e-02 5.114e-02 0.000e+00
101 8.603e-02 -1.981e-03 1.230e-02 0.000e+00
102 4.705e-02 -9.167e-02 3.568e-02 0.000e+00
103 7.604e-02 1.120e-02 5.061e-02 0.000e+00
104 7.005e-02 1.658e-02 2.185e-02 0.000e+00
105 -2.056e-02 5.905e-02 -8.991e-03 0.000e+00
106 -1.471e-02 -1.914e-03 6.022e-02 0.000e+00
107 8.110e-02 2.370e-02 5.759e-03 0.000e+00
108 6.567e-02 4.969e-02 3.913e-02 0.000e+00
109 3.216e-02 4.942e-03 2.659e-02 0.000e+00
110 -4.703e-02 1.223e-02 1.391e-02 0.000e+00
111 -3.417e-02 2.239e-03 9.460e-02 0.000e+00
112 -7.441e-02 -9.182e-02 -6.917e-03 0.000e+00
113 5.424e-02 -2.143e-02 3.664e-02 0.000e+00
114 -5.838e-02 -9.218e-02 9.329e-02 0.000e+00
115 7.776e-03 -8.319e-02 -7.676e-02 0.000e+00
116 -2.662e-02 -3.747e-02 -6.194e-02 0.000e+00
117 4.143e-02 -6.910e-02 -4.985e-02 0.000e+00
118 3.970e-02 -8.928e-02 -3.998e-02 0.000e+00
119 6.575e-02 -9.165e-02 -1.764e-02 0.000e+00
120 4.068e-02 1.257e-02 -2.995e-02 0.000e+00
121 0.000e+00 1.814e-02 -3.090e-03 0.000e+00
122 -3.847e-02 -2.520e-02 6.592e-02 0.000e+00
123 -5.850e-02 9.103e-03 3.909e-02 0.000e+00
124 7.613e-02 3.726e-02 -1.609e-03 0.000e+00
125 -2.913e-02 1.486e-02 4.446e-02 0.000e+00
126 1.522e-02 -5.573e-02 -5.472e-02 0.000e+00
127 -2.134e-02 -9.070e-02 3.273e-02 0.000e+00
