Bin I L V PA
0 1.132e-02 1.079e-02 -1.370e-02 0.000e+00
1 -4.405e-03 -1.115e-02 1.500e-06 0.000e+00
2 -1.068e-02 -2.703e-03 4.942e-03 0.000e+00
3 -7.245e-03 5.314e-03 -1.869e-02 0.000e+00
4 1.663e-02 -1.409e-02 6.318e-03 0.000e+00
5 -9.979e-03 -1.337e-02 -4.392e-03 0.000e+00
6 6.315e-03 8.965e-03 1.048e-02 0.000e+00
7 6.502e-03 -1.447e-02 -1.341e-02 0.000e+00
8 1.090e-04 -9.480e-03 -1.075e-02 0.000e+00
9 8.996e-03 1.313e-02 1.113e-04 0.000e+00
10 -1.812e-02 5.562e-03 -1.730e-03 0.000e+00
11 1.181e-02 -1.186e-02 2.866e-03 0.000e+00
12 -3.172e-03 3.714e-03 2.173e-03 0.000e+00
13 -6.270e-03 -1.371e-02 9.049e-03 0.000e+00
14 -1.643e-02 -6.186e-03 -2.401e-03 0.000e+00
15 -3.517e-03 -6.809e-03 4.468e-03 0.000e+00
16 1.232e-02 8.184e-03 -3.719e-03 0.000e+00
17 1.643e-02 1.516e-02 -9.513e-03 0.000e+00
18 9.533e-03 3.194e-03 -1.449e-02 0.000e+00
19 -1.038e-02 3.965e-03 1.633e-03 0.000e+00
20 8.704e-03 -1.153e-02 6.569e-03 0.000e+00
21 8.893e-03 3.786e-03 -1.303e-03 0.000e+00
22 6.149e-03 -1.309e-02 2.128e-03 0.000e+00
23 -3.893e-03 2.150e-03 4.904e-03 0.000e+00
24 -8.478e-04 8.197e-03 -1.755e-03 0.000e+00
25 4.745e-03 -1.333e-02 -2.469e-02 0.000e+00
26 -7.994e-04 3.517e-03 -1.578e-02 0.000e+00
27 -3.718e-03 5.903e-03 8.826e-03 0.000e+00
28 8.031e-03 6.705e-03 -7.385e-03 0.000e+00
29 -2.935e-04 -1.218e-02 -3.397e-04 0.000e+00
30 -3.803e-03 1.873e-02 -1.765e-02 2.575e+00
31 -5.877e-04 -1.232e-02 -3.080e-02 0.000e+00
32 1.092e-02 8.472e-03 9.991e-03 0.000e+00
33 1.084e-02 -8.697e-03 1.566e-02 0.000e+00
34 -4.114e-03 6.372e-03 1.107e-02 0.000e+00
35 -4.994e-03 -1.015e-02 7.965e-03 0.000e+00
36 1.037e-02 1.241e-02 5.984e-04 0.000e+00
37 2.213e-03 1.124e-02 3.926e-03 0.000e+00
38 4.768e-03 4.132e-04 1.222e-02 0.000e+00
39 -9.292e-04 5.759e-03 -4.077e-03 0.000e+00
40 -1.554e-02 5.097e-03 1.191e-02 0.000e+00
41 -4.879e-03 -1.314e-02 4.072e-03 0.000e+00
42 7.097e-04 7.432e-03 -8.536e-03 0.000e+00
43 -9.365e-03 -1.290e-02 1.376e-02 0.000e+00
44 1.288e-04 -1.075e-02 7.100e-03 0.000e+00
45 5.343e-03 1.037e-02 1.079e-02 0.000e+00
46 -9.660e-03 3.145e-03 -8.427e-03 0.000e+00
47 7.114e-03 -1.206e-02 1.184e-02 0.000e+00
48 2.242e-03 2.134e-02 7.509e-03 1.021e+00
49 -2.181e-02 1.785e-02 -6.929e-04 -2.377e+01
50 -2.588e-03 7.534e-03 3.924e-03 0.000e+00
51 -2.104e-02 2.153e-02 1.593e-02 -6.760e+01
52 3.957e-03 -1.929e-03 -3.571e-03 0.000e+00
53 4.332e-03 -1.108e-02 -8.587e-03 0.000e+00
54 2.518e-03 -1.423e-02 6.202e-03 0.000e+00
55 4.303e-03 9.874e-03 5.236e-03 0.000e+00
56 -8.397e-04 7.468e-03 5.740e-03 0.000e+00
57 -7.563e-03 -1.743e-03 6.705e-03 0.000e+00
58 1.122e-03 1.214e-02 1.725e-04 0.000e+00
59 -6.630e-03 -1.094e-02 -3.038e-03 0.000e+00
60 1.109e-04 -7.947e-03 -1.652e-02 0.000e+00
61 -1.413e-03 2.166e-02 1.323e-02 -1.002e+02
62 7.259e-03 -2.019e-03 8.244e-03 0.000e+00
63 -7.577e-03 -9.146e-03 -8.777e-03 0.000e+00
64 2.083e-04 4.397e-03 -1.031e-03 0.000e+00
65 1.539e-02 -1.321e-02 -3.908e-03 0.000e+00
66 7.350e-03 -9.607e-03 -1.981e-02 0.000e+00
67 1.315e-02 -1.223e-02 -4.387e-04 0.000e+00
68 3.761e-02 -1.139e-02 1.300e-02 0.000e+00
69 7.910e-03 -1.106e-02 -1.282e-02 0.000e+00
70 8.904e-03 -1.414e-02 7.961e-03 0.000e+00
71 -2.651e-03 7.826e-03 6.078e-03 0.000e+00
72 -3.662e-03 -6.452e-03 -1.219e-02 0.000e+00
73 -9.549e-03 1.013e-02 -3.786e-03 0.000e+00
