Bin I L V PA
0 5.298e-03 2.648e-02 8.169e-03 0.000e+00
1 5.825e-03 -3.362e-02 2.208e-02 0.000e+00
2 1.605e-03 2.083e-02 -1.690e-02 0.000e+00
3 -5.315e-02 -7.538e-03 1.300e-02 0.000e+00
4 6.884e-04 1.975e-02 4.601e-02 0.000e+00
5 -3.458e-02 -3.426e-02 2.012e-02 0.000e+00
6 -1.613e-02 1.754e-02 -5.531e-03 0.000e+00
7 3.446e-03 -3.318e-02 6.355e-03 0.000e+00
8 -7.420e-02 -5.008e-03 1.340e-02 0.000e+00
9 -1.816e-02 -3.492e-02 2.008e-02 0.000e+00
10 -2.875e-02 1.565e-02 4.344e-02 0.000e+00
11 -7.714e-03 1.079e-02 -1.134e-02 0.000e+00
12 -2.077e-02 1.621e-02 2.174e-02 0.000e+00
13 1.728e-02 -2.608e-03 9.621e-03 0.000e+00
14 4.849e-02 2.937e-03 4.717e-03 0.000e+00
15 2.067e-02 4.524e-03 -1.714e-02 0.000e+00
16 -4.807e-03 5.717e-02 -2.741e-02 4.922e+01
17 -2.084e-03 8.617e-03 -2.574e-02 0.000e+00
18 4.454e-02 2.420e-02 3.227e-02 0.000e+00
19 -2.114e-02 3.383e-03 -8.362e-03 0.000e+00
20 1.745e-02 1.393e-03 -4.189e-02 0.000e+00
21 -2.495e-02 -2.981e-02 -1.050e-03 0.000e+00
22 9.299e-03 -3.392e-02 -1.064e-02 0.000e+00
23 1.373e-02 -3.313e-02 2.749e-02 0.000e+00
24 -1.941e-02 -3.571e-02 1.862e-02 0.000e+00
25 -2.674e-02 2.212e-03 1.453e-05 0.000e+00
26 -2.951e-03 -2.902e-02 1.194e-02 0.000e+00
27 -4.458e-03 -3.741e-02 7.600e-04 0.000e+00
28 -6.816e-02 3.034e-02 6.503e-03 0.000e+00
29 -3.788e-03 -3.765e-02 8.099e-03 0.000e+00
30 -4.071e-03 -3.294e-02 -4.754e-03 0.000e+00
31 3.943e-02 1.651e-02 -1.245e-02 0.000e+00
32 1.053e-02 -3.104e-02 8.317e-03 0.000e+00
33 3.840e-02 -2.950e-03 1.901e-02 0.000e+00
34 -3.300e-02 -3.430e-02 -1.532e-03 0.000e+00
35 -1.112e-02 5.203e-03 1.678e-02 0.000e+00
36 4.275e-02 -3.866e-02 -1.091e-02 0.000e+00
37 5.099e-02 -2.801e-02 -4.763e-02 0.000e+00
38 -1.743e-02 2.871e-02 4.554e-03 0.000e+00
39 -4.266e-03 -3.902e-02 -2.116e-02 0.000e+00
40 2.477e-03 -5.376e-03 1.254e-02 0.000e+00
41 1.302e-02 -3.778e-02 1.318e-02 0.000e+00
42 3.292e-02 -2.188e-02 -2.054e-02 0.000e+00
43 2.736e-02 -3.470e-03 -1.630e-02 0.000e+00
44 -1.161e-02 4.191e-03 -1.223e-02 0.000e+00
45 -8.111e-03 -3.621e-03 1.673e-02 0.000e+00
46 -5.240e-02 -2.841e-03 9.706e-03 0.000e+00
47 -2.783e-02 2.654e-03 3.801e-03 0.000e+00
48 5.527e-03 2.875e-02 2.592e-02 0.000e+00
49 -2.361e-02 2.653e-02 1.835e-02 0.000e+00
50 1.253e-03 2.927e-02 -1.884e-02 0.000e+00
51 -5.651e-02 5.836e-03 6.723e-03 0.000e+00
52 -1.182e-02 -3.386e-02 1.451e-02 0.000e+00
53 -1.377e-02 -3.236e-02 9.922e-03 0.000e+00
54 -3.937e-03 -2.952e-02 5.322e-03 0.000e+00
55 1.198e-02 -3.865e-02 -7.336e-03 0.000e+00
56 -4.337e-02 4.351e-03 2.118e-02 0.000e+00
57 -2.204e-04 -3.746e-02 1.319e-02 0.000e+00
58 -4.378e-02 2.037e-02 4.018e-02 0.000e+00
59 5.814e-03 1.222e-02 3.929e-02 0.000e+00
60 1.111e-02 1.282e-02 -1.262e-02 0.000e+00
61 -1.570e-02 -3.026e-02 -9.062e-03 0.000e+00
62 4.905e-03 2.078e-02 1.935e-02 0.000e+00
63 4.843e-03 1.971e-02 -1.100e-02 0.000e+00
64 7.973e-04 8.339e-03 2.568e-03 0.000e+00
65 -1.319e-02 -5.220e-03 -2.210e-04 0.000e+00
66 -2.452e-02 7.772e-03 4.038e-04 0.000e+00
67 -4.514e-03 -3.253e-02 2.508e-02 0.000e+00
68 2.218e-02 2.730e-02 -3.373e-02 0.000e+00
69 1.586e-02 -5.040e-03 2.798e-03 0.000e+00
70 2.433e-02 1.428e-02 -1.486e-02 0.000e+00
71 3.943e-02 9.932e-03 5.346e-03 0.000e+00
72 -2.170e-02 -1.145e-02 1.885e-02 0.000e+00
73 -9.485e-03 -2.062e-03 1.717e-03 0.000e+00
74 -2.109e-02 6.849e-03 4.177e-02 0.000e+00
75 -4.006e-03 2.262e-02 2.129e-02 0.000e+00
76 1.992e-04 3.342e-03 1.447e-02 0.000e+00
77 1.451e-03 1.909e-02 -1.272e-02 0.000e+00
78 -3.462e-02 4.894e-02 4.090e-03 1.130e+02
79 1.782e-02 -6.189e-03 2.405e-02 0.000e+00
80 5.350e-03 2.462e-05 -1.224e-02 0.000e+00
81 -4.117e-02 4.015e-02 -7.514e-03 -1.297e+01
82 -1.695e-02 -3.572e-02 2.139e-02 0.000e+00
83 7.245e-03 2.758e-02 1.392e-02 0.000e+00
84 -4.361e-03 6.488e-03 -2.614e-03 0.000e+00
85 4.159e-02 1.341e-02 -6.103e-03 0.000e+00
86 1.997e-02 4.374e-02 -1.170e-02 3.976e+01
87 1.503e-02 4.434e-03 -3.602e-03 0.000e+00
88 -4.420e-02 -1.768e-02 -1.052e-02 0.000e+00
89 -1.176e-02 3.131e-02 6.312e-03 0.000e+00
90 9.656e-03 2.157e-02 3.775e-03 0.000e+00
91 1.031e-02 2.019e-02 7.219e-03 0.000e+00
92 -3.670e-03 2.390e-02 -9.045e-03 0.000e+00
93 2.953e-02 -3.712e-02 -4.389e-02 0.000e+00
94 8.738e-03 -2.692e-03 -2.275e-02 0.000e+00
95 3.422e-04 -3.632e-02 7.196e-03 0.000e+00
96 -2.872e-03 -6.303e-03 4.828e-03 0.000e+00
97 -1.988e-02 1.992e-02 -5.299e-03 0.000e+00
98 -7.937e-04 -3.542e-02 -4.760e-02 0.000e+00
99 -1.536e-02 -3.322e-02 1.909e-02 0.000e+00
100 -6.359e-03 1.501e-02 1.510e-02 0.000e+00
101 3.863e-02 3.546e-02 1.096e-02 0.000e+00
102 -4.079e-03 3.929e-03 -1.143e-02 0.000e+00
103 1.577e-02 -2.816e-02 -6.659e-03 0.000e+00
104 -5.416e-03 -3.628e-02 -8.972e-03 0.000e+00
105 2.645e-02 -2.846e-03 -2.414e-02 0.000e+00
106 -1.040e-02 2.911e-02 -4.933e-02 0.000e+00
107 1.109e-02 3.590e-02 -5.366e-03 0.000e+00
108 -1.977e-03 -3.288e-02 1.548e-02 0.000e+00
109 -2.782e-03 -3.347e-02 -1.723e-02 0.000e+00
110 2.369e-03 -8.466e-03 -8.986e-03 0.000e+00
111 9.245e-04 -7.600e-03 -2.966e-02 0.000e+00
112 1.464e-02 3.578e-02 -2.607e-02 0.000e+00
113 -4.530e-02 -2.711e-02 -1.887e-02 0.000e+00
114 -9.566e-03 -3.395e-02 2.546e-02 0.000e+00
115 -1.853e-02 -3.861e-02 3.374e-02 0.000e+00
116 1.196e-02 -4.360e-03 2.348e-02 0.000e+00
117 -3.678e-03 3.723e-02 2.332e-03 0.000e+00
118 2.634e-02 -2.413e-02 2.183e-02 0.000e+00
119 1.615e-02 1.771e-02 8.946e-03 0.000e+00
120 7.985e-03 9.397e-03 3.826e-02 0.000e+00
121 1.461e-02 6.565e-03 -3.561e-02 0.000e+00
122 1.871e-02 -1.933e-03 -3.683e-02 0.000e+00
123 -5.381e-03 -5.864e-03 -1.715e-02 0.000e+00
124 9.016e-03 1.357e-02 -7.809e-04 0.000e+00
125 1.331e-02 1.616e-03 -1.017e-02 0.000e+00
126 -1.799e-02 7.783e-03 -2.081e-02 0.000e+00
127 -2.196e-03 1.652e-02 1.730e-02 0.000e+00
128 1.871e-02 -3.183e-02 1.302e-03 0.000e+00
129 2.840e-02 2.105e-02 3.981e-02 0.000e+00
130 5.884e-02 -3.735e-02 -4.416e-02 0.000e+00
131 4.833e-02 1.970e-02 3.564e-02 0.000e+00
132 6.758e-02 1.070e-02 -1.161e-02 0.000e+00
133 -5.521e-03 -3.329e-02 3.280e-03 0.000e+00
134 2.767e-02 -2.822e-02 -3.601e-03 0.000e+00
135 -7.225e-04 2.597e-02 1.247e-02 0.000e+00
136 1.228e-02 -3.651e-02 -4.258e-02 0.000e+00
137 1.185e-02 3.176e-03 -6.763e-03 0.000e+00
138 4.385e-03 1.548e-02 8.083e-03 0.000e+00
139 -6.067e-04 3.658e-03 -2.161e-02 0.000e+00
140 1.595e-02 -3.805e-02 8.968e-03 0.000e+00
141 -1.094e-02 4.355e-02 -1.373e-02 -3.726e+01
142 -4.060e-03 3.085e-02 3.491e-02 0.000e+00
143 3.942e-03 -1.644e-02 1.502e-02 0.000e+00
144 3.409e-02 1.165e-02 3.558e-02 0.000e+00
145 3.589e-03 4.364e-02 2.645e-02 2.084e+01
146 -2.640e-02 2.045e-02 -1.072e-02 0.000e+00
147 1.213e-02 7.381e-03 -9.148e-03 0.000e+00
148 -2.002e-02 2.684e-02 4.140e-02 0.000e+00
149 -1.064e-02 7.064e-03 3.798e-03 0.000e+00
150 -1.764e-02 -1.176e-04 1.883e-02 0.000e+00
151 4.854e-02 8.491e-03 -2.990e-03 0.000e+00
152 -4.128e-03 6.313e-03 -1.768e-02 0.000e+00
153 1.537e-03 -2.018e-02 -1.190e-02 0.000e+00
154 -5.667e-03 1.143e-03 1.808e-03 0.000e+00
155 -7.308e-03 2.497e-02 -5.125e-02 0.000e+00
156 -3.133e-02 1.778e-03 -1.578e-02 0.000e+00
157 -8.860e-03 2.729e-02 -8.871e-03 0.000e+00
158 -2.034e-02 -3.388e-02 2.347e-02 0.000e+00
159 3.358e-02 1.115e-02 -2.321e-02 0.000e+00
160 3.172e-02 1.991e-02 1.681e-03 0.000e+00
161 3.372e-02 -3.035e-02 -1.900e-02 0.000e+00
162 -1.243e-02 -3.906e-02 -2.623e-02 0.000e+00
163 -7.800e-03 4.061e-03 -4.610e-02 0.000e+00
164 4.976e-02 -2.915e-02 -5.393e-02 0.000e+00
165 7.517e-03 -3.509e-02 -4.499e-03 0.000e+00
166 -4.833e-03 2.667e-02 -3.962e-02 0.000e+00
167 2.284e-02 -1.820e-02 1.418e-02 0.000e+00
168 4.603e-02 2.569e-02 -1.092e-02 0.000e+00
169 -3.542e-02 -3.292e-02 4.419e-03 0.000e+00
170 2.965e-02 -2.388e-02 7.155e-04 0.000e+00
171 5.144e-02 3.592e-02 -4.214e-04 0.000e+00
172 -2.695e-03 -4.581e-03 -9.844e-03 0.000e+00
173 3.902e-03 -8.637e-03 2.691e-02 0.000e+00
174 7.875e-03 -3.739e-02 -2.345e-03 0.000e+00
175 -1.436e-02 -8.845e-05 -1.272e-02 0.000e+00
176 -3.776e-03 2.499e-02 -1.567e-02 0.000e+00
177 -6.987e-03 1.414e-02 -1.310e-02 0.000e+00
178 5.770e-03 1.538e-02 1.217e-02 0.000e+00
179 2.692e-02 3.477e-02 3.398e-02 0.000e+00
180 -1.395e-02 -3.736e-02 5.696e-03 0.000e+00
181 -3.892e-02 -3.873e-03 1.814e-03 0.000e+00
182 1.211e-02 -1.060e-02 -1.575e-02 0.000e+00
183 -1.787e-02 2.547e-03 -7.719e-05 0.000e+00
184 -2.178e-02 6.467e-03 -2.244e-02 0.000e+00
185 7.628e-03 1.434e-02 1.656e-02 0.000e+00
186 7.630e-03 4.102e-02 -8.812e-03 -3.067e+00
187 6.643e-03 2.037e-03 1.253e-02 0.000e+00
