Bin I L V PA
0 -5.314e-03 -1.531e-02 -1.837e-02 0.000e+00
1 -1.193e-02 2.457e-02 4.915e-03 0.000e+00
2 1.012e-02 2.201e-02 1.420e-02 0.000e+00
3 -8.886e-03 5.748e-02 -1.332e-02 5.605e+01
4 2.405e-03 8.910e-03 8.164e-03 0.000e+00
5 -3.520e-02 1.719e-02 2.506e-02 0.000e+00
6 -1.780e-02 1.804e-02 1.920e-02 0.000e+00
7 -4.009e-03 1.617e-02 -7.964e-03 0.000e+00
8 -1.161e-02 2.809e-02 -2.140e-02 0.000e+00
9 9.935e-03 -1.051e-02 3.094e-02 0.000e+00
10 -3.004e-02 5.259e-02 -6.442e-03 5.773e+01
11 -1.055e-02 1.933e-02 -6.878e-04 0.000e+00
12 -5.935e-03 -1.310e-02 3.205e-03 0.000e+00
13 3.038e-03 -1.566e-02 5.713e-03 0.000e+00
14 -1.204e-02 3.222e-02 -2.796e-02 0.000e+00
15 -1.043e-02 -1.927e-02 -2.957e-02 0.000e+00
16 6.363e-04 1.606e-02 -3.289e-02 0.000e+00
17 4.128e-03 4.267e-03 -3.493e-03 0.000e+00
18 -7.070e-03 -2.092e-02 8.804e-04 0.000e+00
19 2.088e-02 -1.751e-02 -1.779e-02 0.000e+00
20 -3.881e-02 -1.854e-02 -6.527e-03 0.000e+00
21 -1.328e-02 -1.069e-02 -4.261e-02 0.000e+00
22 -9.444e-04 -2.408e-02 3.942e-04 0.000e+00
23 -2.579e-02 3.048e-02 -4.037e-03 0.000e+00
24 -7.536e-03 -1.868e-02 -4.053e-03 0.000e+00
25 -4.613e-03 -1.804e-02 -4.356e-03 0.000e+00
26 3.967e-02 9.587e-03 -6.904e-03 0.000e+00
27 -7.918e-03 1.615e-03 -8.683e-03 0.000e+00
28 -4.525e-03 -2.300e-02 -8.994e-03 0.000e+00
29 -2.431e-03 4.511e-03 3.807e-02 0.000e+00
30 -1.452e-02 -2.098e-02 2.611e-02 0.000e+00
31 1.705e-02 1.684e-02 2.211e-02 0.000e+00
32 1.603e-02 -2.277e-02 -3.324e-03 0.000e+00
33 -6.759e-03 -2.426e-02 2.051e-02 0.000e+00
34 5.147e-03 3.671e-02 -1.346e-02 1.203e+02
35 -2.782e-02 1.924e-03 4.479e-04 0.000e+00
36 9.545e-03 -1.360e-02 9.285e-04 0.000e+00
37 6.201e-03 2.434e-02 1.205e-02 0.000e+00
38 4.538e-03 -2.184e-02 -1.469e-02 0.000e+00
